,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
3285,3285,22944,KIN,-,28,4,1.44e-09,24163370,(p=1.70e-03),,21980430,(p=3.40e-03),,12751957,(p=9.60e-03),,10779351,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3286,3286,23082,PPRC1,-,28,4,1.44e-09,19036724,(p=3.30e-03),,23364789,(p=4.80e-03),,27789709,(p=9.20e-03),,11943463,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3287,3287,25998,IBTK,-,28,4,1.439e-09,25882842,(p=1.70e-03),,27827994,(p=2.60e-03),,28710282,(p=7.70e-03),,24648495,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3288,3288,54938,SARS2,-,28,4,1.439e-09,26549023,(p=4.30e-03),,18755224,(p=4.90e-03),,19615732,(p=9.00e-03),,22145905,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3289,3289,64426,SUDS3,-,28,4,1.438e-09,25189618,(p=1.80e-03),,21239494,(p=2.90e-03),,22662218,(p=6.50e-03),,16387653,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3290,3290,79633,FAT4,-,28,4,1.438e-09,26633557,(p=1.80e-03),,26575609,(p=3.50e-03),,25679223,(p=5.30e-03),,21875946,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3291,3291,80760,ITIH5,-,28,4,1.437e-09,28231808,(p=1.00e-03),,27143355,(p=2.10e-03),,25093535,(p=3.80e-03),,28059468,(p=4.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3292,3292,84260,TCHP,-,28,4,1.437e-09,25270598,(p=1.00e-03),,24403067,(p=1.90e-03),,25900982,(p=4.90e-03),,26880200,(p=6.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3293,3293,222229,LRWD1,-,28,4,1.437e-09,24797263,(p=1.00e-03),,24778252,(p=1.30e-03),,22935713,(p=7.30e-03),,27760381,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3294,3294,1392,CRH,-,188,6,1.488e-09,16245303,(p=1.40e-03),,15468147,(p=4.10e-03),,15077295,(p=6.50e-03),,28618089,(p=8.10e-03),,20602615,(p=9.10e-03),,24841552,(p=9.30e-03),,NA,,NA,,NA,,NA,
3295,3295,5981,RFC1,-,188,6,1.488e-09,26549023,(p=4.30e-03),,24958773,(p=4.80e-03),,24332808,(p=6.60e-03),,22952233,(p=8.00e-03),,9351817,(p=8.40e-03),,10353443,(p=9.40e-03),,NA,,NA,,NA,,NA,
3296,3296,1727,CYB5R3,-,87,5,1.499e-09,21319273,(p=1.40e-03),,21890473,(p=2.10e-03),,21906983,(p=3.50e-03),,22779921,(p=4.40e-03),,26351264,(p=6.80e-03),,NA,,NA,,NA,,NA,,NA,
3297,3297,2040,STOM,-,87,5,1.498e-09,25147182,(p=1.18e-04),,24797263,(p=1.00e-03),,25332235,(p=3.50e-03),,26487511,(p=4.30e-03),,23798571,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,
3298,3298,429,ASCL1,-,88,5,1.587e-09,26403073,(p=8.00e-04),,26253517,(p=6.60e-03),,17507989,(p=6.70e-03),,23300791,(p=9.80e-03),,14668716,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
3299,3299,1116,CHI3L1,-,335,7,1.626e-09,22056877,(p=5.00e-04),,20499402,(p=2.10e-03),,21029458,(p=2.60e-03),,22554524,(p=3.80e-03),,21385870,(p=7.20e-03),,20506295,(p=7.30e-03),,24920662,(p=8.80e-03),,NA,,NA,,NA,
3300,3300,1877,E4F1,-,29,4,1.662e-09,17110336,(p=3.40e-03),,24163401,(p=3.50e-03),,14729613,(p=4.80e-03),,12446718,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3301,3301,6150,MRPL23,-,29,4,1.662e-09,22779921,(p=4.40e-03),,25900982,(p=4.90e-03),,17242401,(p=8.10e-03),,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3302,3302,55359,STYK1,-,29,4,1.661e-09,19664042,(p=3.80e-03),,15150103,(p=5.30e-03),,27542675,(p=8.80e-03),,28720063,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3303,3303,79751,SLC25A22,-,29,4,1.661e-09,27451147,(p=3.50e-03),,26549023,(p=4.30e-03),,25852190,(p=5.30e-03),,20562859,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3304,3304,84196,USP48,-,29,4,1.66e-09,25486460,(p=1.00e-04),,23287719,(p=6.10e-03),,29335415,(p=6.70e-03),,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3305,3305,85477,SCIN,-,29,4,1.66e-09,25174406,(p=4.80e-03),,24212916,(p=5.70e-03),,25303873,(p=6.20e-03),,23824909,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3306,3306,7058,THBS2,-,89,5,1.676e-09,20714802,(p=1.90e-03),,12058057,(p=3.50e-03),,28122633,(p=8.40e-03),,8463250,(p=8.40e-03),,12861025,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
3307,3307,8360,HIST1H4D,-,89,5,1.676e-09,15504738,(p=1.00e-03),,22373579,(p=1.90e-03),,26912361,(p=4.40e-03),,20951943,(p=4.60e-03),,22145905,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
3308,3308,8367,HIST1H4E,-,89,5,1.675e-09,22373579,(p=1.90e-03),,26912361,(p=4.40e-03),,20951943,(p=4.60e-03),,17267499,(p=5.00e-03),,22145905,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
3309,3309,1641,DCX,-,90,5,1.772e-09,23940030,(p=3.01e-04),,22779921,(p=4.40e-03),,25760044,(p=5.20e-03),,17178868,(p=6.20e-03),,21477071,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
3310,3310,164,AP1G1,-,91,5,1.873e-09,24337577,(p=1.23e-04),,24797263,(p=1.00e-03),,24778252,(p=1.30e-03),,26511642,(p=1.60e-03),,16867982,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
3311,3311,4017,LOXL2,-,91,5,1.873e-09,24863880,(p=1.60e-03),,23971878,(p=3.30e-03),,26676674,(p=6.10e-03),,26980013,(p=7.20e-03),,25092917,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
3312,3312,4094,MAF,-,91,5,1.872e-09,28673317,(p=1.22e-04),,21163924,(p=9.02e-04),,24509877,(p=6.00e-03),,27793878,(p=6.10e-03),,26496036,(p=6.10e-03),,NA,,NA,,NA,,NA,,NA,
3313,3313,8729,GBF1,-,91,5,1.872e-09,18287014,(p=3.30e-03),,25332235,(p=3.50e-03),,25900982,(p=4.90e-03),,20562859,(p=6.70e-03),,19906930,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
3314,3314,2012,EMP1,-,30,4,1.909e-09,24625531,(p=3.40e-03),,24744589,(p=9.00e-03),,24338711,(p=9.00e-03),,16087880,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3315,3315,5507,PPP1R3C,-,30,4,1.909e-09,18070875,(p=3.40e-03),,18029386,(p=4.50e-03),,19171932,(p=7.40e-03),,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3316,3316,8437,RASAL1,-,30,4,1.908e-09,27878301,(p=3.50e-03),,22825043,(p=4.80e-03),,20473946,(p=6.20e-03),,24377515,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3317,3317,9924,PAN2,-,30,4,1.908e-09,29119051,(p=2.10e-03),,26471122,(p=3.50e-03),,19615732,(p=9.00e-03),,23398456,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3318,3318,23318,ZCCHC11,-,30,4,1.907e-09,26114892,(p=9.02e-04),,16643855,(p=1.60e-03),,21150319,(p=4.30e-03),,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3319,3319,23741,EID1,-,30,4,1.907e-09,11073989,(p=8.01e-04),,26631746,(p=1.10e-03),,15806172,(p=6.20e-03),,17559085,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3320,3320,25980,AAR2,-,30,4,1.906e-09,25147182,(p=1.18e-04),,22505724,(p=1.40e-03),,21890473,(p=2.10e-03),,21906983,(p=3.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3321,3321,29982,NRBF2,-,30,4,1.905e-09,25086043,(p=3.50e-03),,26598620,(p=4.60e-03),,20368287,(p=4.90e-03),,20562859,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3322,3322,55840,EAF2,-,30,4,1.905e-09,27058417,(p=2.50e-03),,24727455,(p=3.50e-03),,25808853,(p=3.50e-03),,12907652,(p=5.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3323,3323,56262,LRRC8A,-,30,4,1.904e-09,26984736,(p=1.00e-03),,19322201,(p=7.40e-03),,27838438,(p=8.80e-03),,27112899,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3324,3324,93129,ORAI3,-,30,4,1.904e-09,20683915,(p=2.00e-04),,23266555,(p=7.90e-03),,22993197,(p=9.60e-03),,24058448,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3325,3325,140576,S100A16,-,30,4,1.903e-09,27240591,(p=2.20e-03),,26353754,(p=4.20e-03),,25884418,(p=5.70e-03),,24189400,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3326,3326,166824,RASSF6,-,30,4,1.903e-09,24003224,(p=3.02e-04),,24626183,(p=9.00e-04),,27009808,(p=6.10e-03),,17404571,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3327,3327,87,ACTN1,-,197,6,1.946e-09,25499913,(p=2.00e-04),,28079882,(p=6.00e-04),,27114546,(p=1.00e-03),,21319273,(p=1.40e-03),,9535896,(p=3.50e-03),,16009940,(p=4.50e-03),,NA,,NA,,NA,,NA,
3328,3328,6300,MAPK12,-,92,5,1.969e-09,21532888,(p=5.01e-04),,15342622,(p=2.90e-03),,18221368,(p=3.40e-03),,9019171,(p=6.60e-03),,19953087,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,
3329,3329,54790,TET2,-,199,6,2.066e-09,25557551,(p=2.10e-03),,25040794,(p=4.90e-03),,27027260,(p=8.00e-03),,28642344,(p=8.00e-03),,23563267,(p=9.20e-03),,23398456,(p=9.90e-03),,NA,,NA,,NA,,NA,
3330,3330,643,CXCR5,-,93,5,2.079e-09,25015289,(p=3.02e-04),,29107083,(p=2.90e-03),,25476740,(p=3.50e-03),,25786345,(p=8.10e-03),,23773523,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,
3331,3331,6715,SRD5A1,-,93,5,2.078e-09,16818707,(p=2.90e-03),,18215136,(p=3.50e-03),,17986282,(p=4.60e-03),,15543614,(p=6.70e-03),,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,
3332,3332,7026,NR2F2,-,93,5,2.078e-09,27193872,(p=3.50e-03),,20386594,(p=6.10e-03),,26800338,(p=6.70e-03),,27748848,(p=6.70e-03),,23136034,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,
3333,3333,9869,SETDB1,-,93,5,2.077e-09,22082156,(p=9.01e-04),,23943221,(p=1.90e-03),,27164857,(p=2.80e-03),,26481868,(p=7.80e-03),,24556744,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,
3334,3334,10605,PAIP1,-,31,4,2.178e-09,26224628,(p=1.70e-03),,19615732,(p=9.00e-03),,21726813,(p=9.20e-03),,25266661,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3335,3335,11183,MAP4K5,-,31,4,2.177e-09,20804422,(p=1.19e-04),,12591926,(p=4.10e-03),,19322201,(p=7.40e-03),,19953087,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3336,3336,11319,ECD,-,31,4,2.177e-09,23880345,(p=2.10e-03),,18818696,(p=6.20e-03),,25616580,(p=6.70e-03),,23935490,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3337,3337,23204,ARL6IP1,-,31,4,2.176e-09,19019082,(p=2.10e-03),,20372863,(p=6.10e-03),,20213509,(p=6.70e-03),,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3338,3338,55198,APPL2,-,31,4,2.175e-09,22989406,(p=9.02e-04),,27986894,(p=4.40e-03),,26583432,(p=6.70e-03),,24763056,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3339,3339,58190,CTDSP1,-,31,4,2.175e-09,19004823,(p=2.70e-03),,25197063,(p=6.50e-03),,26975371,(p=6.70e-03),,21348431,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3340,3340,84299,MIEN1,-,31,4,2.174e-09,23880825,(p=1.00e-03),,25406943,(p=3.30e-03),,26827826,(p=8.30e-03),,26272794,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3341,3341,91833,WDR20,-,31,4,2.174e-09,26462181,(p=3.50e-03),,25852190,(p=5.30e-03),,25216524,(p=6.20e-03),,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3342,3342,2011,MARK2,-,94,5,2.187e-09,20804422,(p=1.19e-04),,18292230,(p=3.50e-03),,19953087,(p=7.40e-03),,19615732,(p=9.00e-03),,24522549,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,
3343,3343,2268,FGR,-,94,5,2.186e-09,20804422,(p=1.19e-04),,21300758,(p=1.40e-03),,23131831,(p=1.90e-03),,12435267,(p=4.90e-03),,15190072,(p=5.20e-03),,NA,,NA,,NA,,NA,,NA,
3344,3344,2869,GRK5,-,94,5,2.186e-09,22099983,(p=4.00e-04),,22952844,(p=1.30e-03),,19008357,(p=2.10e-03),,21575264,(p=6.60e-03),,20124405,(p=8.00e-03),,NA,,NA,,NA,,NA,,NA,
3345,3345,8364,HIST1H4C,-,94,5,2.185e-09,22373579,(p=1.90e-03),,26912361,(p=4.40e-03),,20951943,(p=4.60e-03),,22145905,(p=9.40e-03),,28920961,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
3346,3346,7100,TLR5,-,202,6,2.247e-09,19593445,(p=1.80e-03),,23333304,(p=2.40e-03),,26220208,(p=2.50e-03),,24709011,(p=5.00e-03),,20452988,(p=5.30e-03),,24549739,(p=7.40e-03),,NA,,NA,,NA,,NA,
3347,3347,140,ADORA3,-,95,5,2.303e-09,22878643,(p=9.00e-04),,21830157,(p=2.90e-03),,21520073,(p=4.80e-03),,28230290,(p=6.10e-03),,20602615,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
3348,3348,2104,ESRRG,-,95,5,2.302e-09,26940882,(p=9.02e-04),,19019082,(p=2.10e-03),,18509053,(p=3.40e-03),,24684682,(p=6.10e-03),,17706602,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,
3349,3349,4331,MNAT1,-,95,5,2.302e-09,9840937,(p=5.00e-04),,9372954,(p=5.70e-03),,24332808,(p=6.60e-03),,12527756,(p=8.00e-03),,11113200,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
3350,3350,10481,HOXB13,-,95,5,2.301e-09,24325868,(p=1.00e-03),,20504375,(p=2.90e-03),,23832664,(p=3.80e-03),,15126340,(p=7.20e-03),,15604291,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,
3351,3351,5445,PON2,-,203,6,2.31e-09,24797263,(p=1.00e-03),,25708945,(p=1.50e-03),,21368884,(p=3.40e-03),,27322774,(p=6.10e-03),,23798571,(p=6.60e-03),,24189400,(p=7.20e-03),,NA,,NA,,NA,,NA,
3352,3352,3627,CXCL10,-,544,8,2.39e-09,26079660,(p=3.40e-03),,25175315,(p=4.60e-03),,17018607,(p=4.60e-03),,22675025,(p=6.20e-03),,26336986,(p=8.00e-03),,19880820,(p=9.00e-03),,27470388,(p=9.10e-03),,28111710,(p=9.80e-03),,NA,,NA,
3353,3353,4735,SEPT2,-,96,5,2.424e-09,27048593,(p=1.50e-03),,27557506,(p=1.80e-03),,25592041,(p=6.10e-03),,18305167,(p=6.20e-03),,28319114,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
3354,3354,2077,ERF,-,32,4,2.473e-09,26344095,(p=3.02e-04),,26598620,(p=4.60e-03),,17699159,(p=5.90e-03),,17525531,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3355,3355,5238,PGM3,-,32,4,2.472e-09,24778252,(p=1.30e-03),,23042605,(p=6.20e-03),,26460568,(p=6.50e-03),,23824909,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3356,3356,10023,FRAT1,-,32,4,2.471e-09,23613813,(p=1.23e-04),,27666874,(p=8.90e-03),,18498136,(p=9.30e-03),,27599661,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3357,3357,10885,WDR3,-,32,4,2.47e-09,20392698,(p=3.50e-03),,24332808,(p=6.60e-03),,23667531,(p=9.00e-03),,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3358,3358,23219,FBXO28,-,32,4,2.47e-09,25996949,(p=1.00e-03),,23776131,(p=2.90e-03),,22632967,(p=8.70e-03),,28179588,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3359,3359,23528,ZNF281,-,32,4,2.469e-09,16009940,(p=4.50e-03),,19147588,(p=4.90e-03),,19322201,(p=7.40e-03),,17314511,(p=7.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3360,3360,51247,PAIP2,-,32,4,2.468e-09,26224628,(p=1.70e-03),,16601676,(p=2.10e-03),,23824909,(p=6.60e-03),,21726813,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3361,3361,54882,ANKHD1,-,32,4,2.468e-09,24778252,(p=1.30e-03),,25523139,(p=4.60e-03),,25483783,(p=5.10e-03),,24726915,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3362,3362,55252,ASXL2,-,32,4,2.467e-09,24163370,(p=1.70e-03),,20805357,(p=3.80e-03),,26416890,(p=6.10e-03),,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3363,3363,55759,WDR12,-,32,4,2.466e-09,17041588,(p=9.02e-04),,22952844,(p=1.30e-03),,25900982,(p=4.90e-03),,26678539,(p=4.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3364,3364,79801,SHCBP1,-,32,4,2.465e-09,25852190,(p=5.30e-03),,27572315,(p=6.20e-03),,23667531,(p=9.00e-03),,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3365,3365,113251,LARP4,-,32,4,2.465e-09,24797263,(p=1.00e-03),,24778252,(p=1.30e-03),,26508657,(p=3.80e-03),,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3366,3366,124245,ZC3H18,-,32,4,2.464e-09,26354767,(p=2.50e-03),,24639526,(p=3.50e-03),,25900982,(p=4.90e-03),,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3367,3367,10458,BAIAP2,-,97,5,2.544e-09,24163370,(p=1.70e-03),,20585556,(p=2.90e-03),,24189400,(p=7.20e-03),,19953087,(p=7.40e-03),,20418908,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
3368,3368,2072,ERCC4,-,208,6,2.655e-09,27542841,(p=1.18e-04),,24780295,(p=1.90e-03),,26074087,(p=7.30e-03),,23580445,(p=9.20e-03),,21839691,(p=9.70e-03),,24795708,(p=9.80e-03),,NA,,NA,,NA,,NA,
3369,3369,1365,CLDN3,-,98,5,2.678e-09,21519794,(p=2.20e-03),,17986852,(p=5.10e-03),,23097631,(p=6.60e-03),,17326053,(p=6.70e-03),,23053666,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,
3370,3370,5286,PIK3C2A,-,98,5,2.677e-09,18403640,(p=3.03e-04),,22128329,(p=1.50e-03),,24639526,(p=3.50e-03),,20562859,(p=6.70e-03),,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
3371,3371,6134,RPL10,-,98,5,2.676e-09,17361185,(p=2.02e-04),,26549023,(p=4.30e-03),,24965446,(p=9.20e-03),,22145905,(p=9.40e-03),,23398456,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
3372,3372,6755,SSTR5,-,98,5,2.675e-09,25925002,(p=4.10e-03),,28705809,(p=4.90e-03),,21190959,(p=6.60e-03),,9892014,(p=7.10e-03),,21419811,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
3373,3373,8575,PRKRA,-,98,5,2.674e-09,24778252,(p=1.30e-03),,28049764,(p=1.60e-03),,22214662,(p=1.80e-03),,16861340,(p=8.10e-03),,15299031,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
3374,3374,27183,VPS4A,-,98,5,2.674e-09,20164219,(p=2.10e-03),,26678539,(p=4.90e-03),,17553870,(p=6.60e-03),,22547407,(p=8.00e-03),,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
3375,3375,131920,TMEM207,-,6,3,2.769e-09,23824909,(p=6.60e-03),,19322201,(p=7.40e-03),,22226915,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
3376,3376,1265,CNN2,-,33,4,2.794e-09,26641092,(p=3.50e-03),,19322201,(p=7.40e-03),,28714360,(p=9.40e-03),,23398456,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3377,3377,3854,KRT6B,-,33,4,2.794e-09,26506232,(p=2.80e-03),,28031328,(p=5.30e-03),,26460568,(p=6.50e-03),,26464664,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3378,3378,4501,MT1X,-,33,4,2.793e-09,23251525,(p=2.50e-03),,19322201,(p=7.40e-03),,18854154,(p=8.90e-03),,21103663,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3379,3379,8727,CTNNAL1,-,33,4,2.792e-09,21278790,(p=1.23e-04),,26311049,(p=1.50e-03),,22733455,(p=8.00e-03),,25793618,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3380,3380,9711,RUBCN,-,33,4,2.791e-09,26876213,(p=2.10e-03),,28392573,(p=3.50e-03),,24034250,(p=6.00e-03),,20562859,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3381,3381,10217,CTDSPL,-,33,4,2.79e-09,21643017,(p=2.60e-03),,19004823,(p=2.70e-03),,19322201,(p=7.40e-03),,19478941,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3382,3382,23137,SMC5,-,33,4,2.79e-09,27792189,(p=3.40e-03),,26983541,(p=4.40e-03),,27626656,(p=9.20e-03),,18667531,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3383,3383,23215,PRRC2C,-,33,4,2.789e-09,24811749,(p=2.01e-04),,24639526,(p=3.50e-03),,27542412,(p=3.50e-03),,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3384,3384,26054,SENP6,-,33,4,2.788e-09,10806345,(p=1.90e-03),,22118674,(p=4.30e-03),,17704809,(p=7.30e-03),,14563852,(p=8.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3385,3385,54904,NSD3,-,33,4,2.787e-09,27285764,(p=3.50e-03),,20599755,(p=5.10e-03),,23011637,(p=6.00e-03),,24051013,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3386,3386,63978,PRDM14,-,33,4,2.786e-09,28498896,(p=1.00e-03),,29178343,(p=7.30e-03),,25233927,(p=7.50e-03),,17942894,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3387,3387,122953,JDP2,-,33,4,2.785e-09,17347654,(p=1.60e-03),,14627710,(p=3.50e-03),,24232097,(p=7.30e-03),,19322201,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3388,3388,493,ATP2B4,-,99,5,2.802e-09,27813079,(p=4.80e-03),,23798571,(p=6.60e-03),,24189400,(p=7.20e-03),,25147342,(p=9.30e-03),,19755660,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
3389,3389,3872,KRT17,-,99,5,2.802e-09,17388661,(p=6.10e-03),,22006917,(p=8.00e-03),,28342001,(p=8.40e-03),,19615732,(p=9.00e-03),,22795618,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
3390,3390,6434,TRA2B,-,99,5,2.801e-09,26298634,(p=2.50e-03),,25342468,(p=2.90e-03),,26641092,(p=3.50e-03),,29161765,(p=9.40e-03),,22094256,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
3391,3391,1315,COPB1,-,100,5,2.945e-09,21319273,(p=1.40e-03),,27578003,(p=2.80e-03),,26508657,(p=3.80e-03),,26549023,(p=4.30e-03),,25670202,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,
3392,3392,3912,LAMB1,-,100,5,2.945e-09,24163370,(p=1.70e-03),,11683410,(p=1.80e-03),,28783171,(p=1.90e-03),,24497408,(p=4.60e-03),,19037095,(p=8.00e-03),,NA,,NA,,NA,,NA,,NA,
3393,3393,2246,FGF1,-,212,6,2.951e-09,18202770,(p=1.60e-03),,28718374,(p=2.10e-03),,27138904,(p=6.00e-03),,18762812,(p=6.10e-03),,14673954,(p=7.30e-03),,21990352,(p=8.00e-03),,NA,,NA,,NA,,NA,
3394,3394,1476,CSTB,-,101,5,3.094e-09,9769367,(p=2.90e-03),,28281969,(p=6.10e-03),,28543404,(p=6.60e-03),,23824909,(p=6.60e-03),,22145905,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
3395,3395,4891,SLC11A2,-,101,5,3.094e-09,22310887,(p=1.60e-03),,19706893,(p=4.40e-03),,18776082,(p=5.70e-03),,24475238,(p=7.50e-03),,21199652,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
3396,3396,4899,NRF1,-,101,5,3.093e-09,21953459,(p=3.03e-04),,21609478,(p=2.40e-03),,27345029,(p=4.80e-03),,12174908,(p=9.00e-03),,11943463,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
3397,3397,5108,PCM1,-,101,5,3.092e-09,21956701,(p=2.01e-04),,25900982,(p=4.90e-03),,23372669,(p=6.10e-03),,16943179,(p=7.30e-03),,23398456,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
3398,3398,50506,DUOX2,-,101,5,3.091e-09,26056003,(p=3.50e-03),,20531308,(p=5.20e-03),,23296709,(p=5.30e-03),,23728617,(p=6.70e-03),,26207686,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,
3399,3399,9586,CREB5,-,34,4,3.144e-09,25422887,(p=1.90e-03),,28160548,(p=3.30e-03),,24639526,(p=3.50e-03),,27138288,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3400,3400,10240,MRPS31,-,34,4,3.143e-09,21890473,(p=2.10e-03),,25900982,(p=4.90e-03),,25852190,(p=5.30e-03),,19615732,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3401,3401,10632,ATP5MG,-,34,4,3.142e-09,24797263,(p=1.00e-03),,21319273,(p=1.40e-03),,26598620,(p=4.60e-03),,25852190,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
3402,3402,23091,ZC3H13,-,34,4,3.141e-09,24100041,(p=2.80e-03),,26641092,(p=3.50e-03),,20805357,(p=3.80e-03),,26460568,(p=6.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
