,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
336,336,8797,TNFRSF10A,-,226,12,7.51e-18,17070520,(p=9.01e-04),,22665066,(p=1.30e-03),,15757891,(p=5.50e-03),,21519792,(p=6.40e-03),,22948392,(p=6.60e-03),,23686163,(p=6.70e-03),,19050264,(p=6.80e-03),,22824792,(p=7.20e-03),,23806100,(p=8.50e-03),,28108622,(p=9.20e-03),
337,337,4582,MUC1,-,715,17,8.425e-18,21325207,(p=7.01e-04),,19578748,(p=9.01e-04),,21069322,(p=1.20e-03),,26892612,(p=1.20e-03),,24282218,(p=1.30e-03),,20137854,(p=1.60e-03),,28597750,(p=2.90e-03),,25410981,(p=3.00e-03),,19915608,(p=4.70e-03),,26617744,(p=5.50e-03),
338,338,4312,MMP1,-,839,18,8.544e-18,23935888,(p=3.01e-04),,20463008,(p=1.20e-03),,21440529,(p=1.70e-03),,24289089,(p=2.20e-03),,28447732,(p=2.20e-03),,19915152,(p=2.50e-03),,19885545,(p=3.00e-03),,25181017,(p=4.00e-03),,15728253,(p=4.20e-03),,14730602,(p=5.00e-03),
339,339,2908,NR3C1,-,993,19,1.303e-17,12552091,(p=2.07e-04),,22879541,(p=2.14e-04),,21355091,(p=4.06e-04),,8878484,(p=1.10e-03),,24615402,(p=2.20e-03),,25202013,(p=2.90e-03),,15590693,(p=2.90e-03),,15265780,(p=3.20e-03),,27060168,(p=3.40e-03),,20371704,(p=4.10e-03),
340,340,5971,RELB,-,169,11,1.306e-17,18688039,(p=2.50e-03),,24524692,(p=3.90e-03),,23451236,(p=4.40e-03),,11044099,(p=6.20e-03),,12167619,(p=6.60e-03),,20353939,(p=7.00e-03),,20564628,(p=7.10e-03),,12365017,(p=7.30e-03),,24042463,(p=7.50e-03),,25063873,(p=7.90e-03),
341,341,8554,PIAS1,-,170,11,1.391e-17,26157031,(p=4.02e-04),,9724754,(p=9.02e-04),,23472246,(p=1.30e-03),,22449952,(p=1.70e-03),,11451946,(p=2.60e-03),,23202365,(p=4.90e-03),,11117529,(p=5.20e-03),,19965618,(p=6.60e-03),,24036127,(p=7.20e-03),,22972521,(p=8.00e-03),
342,342,3315,HSPB1,-,513,15,1.517e-17,25740245,(p=1.30e-03),,27022067,(p=1.60e-03),,11839738,(p=2.70e-03),,14715258,(p=3.80e-03),,25202074,(p=3.90e-03),,23492367,(p=4.50e-03),,25331547,(p=6.50e-03),,24189400,(p=6.50e-03),,22023707,(p=6.60e-03),,15657067,(p=6.70e-03),
343,343,4087,SMAD2,-,515,15,1.599e-17,25882870,(p=1.10e-03),,19201832,(p=2.50e-03),,25586740,(p=2.60e-03),,20717921,(p=3.20e-03),,21406405,(p=5.00e-03),,12615364,(p=6.40e-03),,12815042,(p=6.50e-03),,11879191,(p=6.60e-03),,23077590,(p=7.00e-03),,12393416,(p=7.40e-03),
344,344,10253,SPRY2,-,173,11,1.676e-17,26809508,(p=2.30e-03),,25934697,(p=2.90e-03),,26286024,(p=2.90e-03),,23074222,(p=4.10e-03),,27835572,(p=4.80e-03),,22649008,(p=5.80e-03),,18214995,(p=6.50e-03),,23868981,(p=6.50e-03),,17510316,(p=6.70e-03),,21909357,(p=9.30e-03),
345,345,3579,CXCR2,-,324,13,1.74e-17,25837197,(p=2.08e-04),,22231733,(p=5.01e-04),,24593195,(p=9.01e-04),,27721403,(p=2.70e-03),,23023221,(p=3.90e-03),,26519257,(p=5.00e-03),,20505188,(p=6.40e-03),,26847910,(p=6.60e-03),,15454487,(p=6.90e-03),,24736615,(p=6.90e-03),
346,346,5524,PTPA,-,174,11,1.776e-17,19234487,(p=9.01e-04),,24726840,(p=1.10e-03),,19121623,(p=1.20e-03),,21233840,(p=1.20e-03),,28445932,(p=2.50e-03),,27459003,(p=2.90e-03),,24958351,(p=3.70e-03),,23788636,(p=6.50e-03),,28057023,(p=6.60e-03),,24997451,(p=7.70e-03),
347,347,54106,TLR9,-,635,16,1.97e-17,25605370,(p=1.40e-03),,24470136,(p=1.60e-03),,26339055,(p=2.50e-03),,20559388,(p=2.70e-03),,17878374,(p=3.60e-03),,22169598,(p=5.00e-03),,14694183,(p=5.20e-03),,25480557,(p=5.80e-03),,25660181,(p=7.00e-03),,19794067,(p=7.30e-03),
348,348,6416,MAP2K4,-,176,11,2.005e-17,24556602,(p=1.20e-03),,16197369,(p=2.30e-03),,27173611,(p=3.00e-03),,14511403,(p=3.90e-03),,12368275,(p=6.50e-03),,9002521,(p=6.60e-03),,15256484,(p=7.40e-03),,25019290,(p=8.70e-03),,17178861,(p=9.00e-03),,18436711,(p=9.80e-03),
349,349,8737,RIPK1,-,329,13,2.092e-17,26786097,(p=2.50e-03),,26522725,(p=3.40e-03),,22173242,(p=3.90e-03),,28087739,(p=4.20e-03),,21183682,(p=5.40e-03),,19773432,(p=6.40e-03),,27831558,(p=6.60e-03),,25423073,(p=6.70e-03),,28452996,(p=6.90e-03),,27041566,(p=8.30e-03),
350,350,2113,ETS1,-,331,13,2.254e-17,15199062,(p=6.00e-04),,26150526,(p=1.10e-03),,26072332,(p=1.40e-03),,26776158,(p=2.40e-03),,19225563,(p=2.90e-03),,20097731,(p=3.10e-03),,15469934,(p=6.40e-03),,22971289,(p=6.90e-03),,21741415,(p=7.20e-03),,19787252,(p=7.40e-03),
351,351,2534,FYN,-,538,15,2.933e-17,9417082,(p=2.15e-04),,23866081,(p=6.01e-04),,19567819,(p=1.20e-03),,24882577,(p=1.20e-03),,27616741,(p=1.30e-03),,25707991,(p=2.50e-03),,26848862,(p=2.50e-03),,12244095,(p=2.90e-03),,19690143,(p=3.10e-03),,21098700,(p=4.10e-03),
352,352,4613,MYCN,-,339,13,3.042e-17,22286764,(p=3.40e-03),,21173028,(p=3.90e-03),,26202950,(p=4.80e-03),,25266063,(p=5.50e-03),,12153570,(p=6.60e-03),,24419085,(p=7.00e-03),,27249766,(p=7.10e-03),,20409325,(p=7.50e-03),,24282277,(p=7.50e-03),,18278068,(p=7.90e-03),
353,353,841,CASP8,-,789,17,3.862e-17,18776134,(p=1.60e-03),,19996275,(p=3.10e-03),,27195913,(p=3.20e-03),,27465556,(p=3.90e-03),,22173242,(p=3.90e-03),,25228008,(p=4.00e-03),,19684859,(p=4.10e-03),,19770581,(p=5.50e-03),,16886176,(p=5.60e-03),,26755433,(p=5.80e-03),
354,354,2152,F3,-,550,15,3.993e-17,18645927,(p=1.19e-04),,15935832,(p=2.50e-03),,20933205,(p=2.90e-03),,19958818,(p=4.50e-03),,17577783,(p=4.80e-03),,18612547,(p=6.60e-03),,21543928,(p=6.70e-03),,22076613,(p=7.10e-03),,22771387,(p=7.40e-03),,15041276,(p=7.50e-03),
355,355,10135,NAMPT,-,446,14,4.349e-17,27074203,(p=1.09e-04),,22955917,(p=2.20e-03),,19751774,(p=2.50e-03),,19513556,(p=2.50e-03),,16802343,(p=3.00e-03),,25656579,(p=3.40e-03),,23315983,(p=4.90e-03),,27287071,(p=5.30e-03),,26125724,(p=5.50e-03),,28919418,(p=6.40e-03),
356,356,25970,SH2B1,-,82,9,5.396e-17,26077624,(p=4.08e-04),,12370803,(p=9.00e-04),,19293402,(p=9.00e-04),,9343427,(p=2.50e-03),,17565041,(p=3.40e-03),,24396070,(p=4.30e-03),,12551917,(p=6.60e-03),,19342444,(p=6.70e-03),,21566085,(p=7.50e-03),,NA,
357,357,50943,FOXP3,-,807,17,5.459e-17,23910692,(p=1.80e-03),,16645171,(p=2.40e-03),,19875613,(p=3.10e-03),,27997991,(p=3.20e-03),,21891821,(p=5.50e-03),,17712989,(p=5.50e-03),,27432879,(p=6.20e-03),,17161353,(p=6.50e-03),,19513564,(p=6.50e-03),,22161558,(p=6.60e-03),
358,358,9846,GAB2,-,137,10,8.639e-17,18644434,(p=4.08e-04),,14982882,(p=2.40e-03),,27026230,(p=2.50e-03),,26657155,(p=3.60e-03),,26617767,(p=4.90e-03),,28096188,(p=5.00e-03),,12008033,(p=5.50e-03),,16135792,(p=5.50e-03),,18697750,(p=6.60e-03),,11971018,(p=7.70e-03),
359,359,9833,MELK,-,50,8,1.016e-16,17280616,(p=1.50e-03),,25365263,(p=2.20e-03),,19671159,(p=3.40e-03),,24795222,(p=4.80e-03),,28235006,(p=4.90e-03),,28214016,(p=6.80e-03),,26431963,(p=7.90e-03),,21558073,(p=8.50e-03),,NA,,NA,
360,360,51284,TLR7,-,283,12,1.031e-16,26041742,(p=4.08e-04),,28924041,(p=1.80e-03),,20559388,(p=2.70e-03),,26718740,(p=3.10e-03),,16517754,(p=6.50e-03),,24046015,(p=6.60e-03),,21061265,(p=7.20e-03),,18474259,(p=7.20e-03),,23523654,(p=7.30e-03),,19794067,(p=7.30e-03),
361,361,5579,PRKCB,-,374,13,1.038e-16,20439192,(p=2.60e-03),,26540567,(p=2.70e-03),,24550541,(p=2.70e-03),,17003377,(p=4.20e-03),,24440741,(p=4.20e-03),,19887445,(p=5.50e-03),,23280626,(p=5.60e-03),,11044099,(p=6.20e-03),,22114345,(p=6.60e-03),,7642615,(p=6.60e-03),
362,362,818,CAMK2G,-,140,10,1.065e-16,18483256,(p=2.05e-04),,9355737,(p=7.01e-04),,12637327,(p=9.01e-04),,24206096,(p=1.30e-03),,28319059,(p=1.90e-03),,11839738,(p=2.70e-03),,23074277,(p=3.20e-03),,23960096,(p=7.50e-03),,21513986,(p=9.70e-03),,7690989,(p=9.80e-03),
363,363,5300,PIN1,-,375,13,1.067e-16,27159270,(p=3.00e-04),,24530597,(p=2.70e-03),,22011578,(p=4.10e-03),,26279295,(p=6.60e-03),,22033920,(p=6.60e-03),,27258148,(p=6.90e-03),,24219242,(p=6.90e-03),,18676833,(p=7.40e-03),,28018099,(p=7.50e-03),,23129219,(p=9.20e-03),
364,364,2122,MECOM,-,145,10,1.514e-16,26674644,(p=1.00e-03),,24747972,(p=2.00e-03),,19385966,(p=2.40e-03),,21289308,(p=2.90e-03),,22033412,(p=3.10e-03),,27908728,(p=3.20e-03),,19010836,(p=3.90e-03),,23212151,(p=4.00e-03),,22634393,(p=4.20e-03),,17243162,(p=8.40e-03),
365,365,9641,IKBKE,-,147,10,1.736e-16,24401319,(p=4.06e-04),,25365225,(p=1.00e-03),,22330135,(p=1.70e-03),,28069799,(p=6.50e-03),,25531185,(p=6.60e-03),,25540417,(p=7.40e-03),,23096996,(p=8.20e-03),,26177467,(p=9.50e-03),,15556946,(p=9.60e-03),,21931555,(p=9.80e-03),
366,366,3665,IRF7,-,149,10,1.986e-16,25476905,(p=1.20e-03),,25520509,(p=1.20e-03),,23535064,(p=3.70e-03),,14968112,(p=4.80e-03),,20689596,(p=4.80e-03),,21183682,(p=5.40e-03),,11124948,(p=6.50e-03),,25170834,(p=9.50e-03),,21931555,(p=9.80e-03),,19404407,(p=9.80e-03),
367,367,4763,NF1,-,410,13,3.273e-16,20124472,(p=7.01e-04),,27477693,(p=3.00e-03),,24576830,(p=3.10e-03),,23171796,(p=3.20e-03),,19601812,(p=4.10e-03),,16914719,(p=4.90e-03),,23288408,(p=5.20e-03),,19773259,(p=6.60e-03),,24932921,(p=8.30e-03),,24535670,(p=9.30e-03),
368,368,51330,TNFRSF12A,-,100,9,3.329e-16,28411440,(p=2.11e-04),,23107828,(p=1.30e-03),,24469836,(p=2.50e-03),,22634180,(p=4.70e-03),,25392346,(p=5.00e-03),,23288170,(p=5.60e-03),,17124496,(p=6.80e-03),,28103571,(p=7.70e-03),,16809572,(p=9.30e-03),,NA,
369,369,28996,HIPK2,-,159,10,3.806e-16,21248371,(p=3.00e-03),,21173028,(p=3.90e-03),,23144866,(p=5.00e-03),,19448668,(p=5.00e-03),,19668373,(p=5.50e-03),,24107646,(p=6.10e-03),,22689412,(p=6.40e-03),,19828042,(p=6.60e-03),,19128456,(p=6.70e-03),,18483253,(p=8.00e-03),
370,370,11274,USP18,-,59,8,4.039e-16,16710296,(p=7.02e-04),,22731491,(p=2.60e-03),,17374743,(p=2.70e-03),,27227879,(p=3.30e-03),,23152055,(p=6.60e-03),,28718215,(p=7.10e-03),,28165510,(p=7.90e-03),,11313150,(p=8.70e-03),,NA,,NA,
371,371,1020,CDK5,-,319,12,4.132e-16,17145757,(p=1.20e-03),,28640256,(p=1.20e-03),,25660209,(p=1.50e-03),,20516069,(p=2.70e-03),,25931518,(p=4.00e-03),,23941877,(p=5.00e-03),,19764350,(p=5.30e-03),,26690371,(p=5.80e-03),,21799006,(p=8.30e-03),,24362465,(p=9.60e-03),
372,372,5591,PRKDC,-,532,14,4.483e-16,27235137,(p=5.01e-04),,22131882,(p=9.02e-04),,25823795,(p=2.60e-03),,26992638,(p=3.90e-03),,25842288,(p=3.90e-03),,25823028,(p=3.90e-03),,26065416,(p=5.20e-03),,23392706,(p=5.30e-03),,24365180,(p=5.50e-03),,23505488,(p=6.40e-03),
373,373,3662,IRF4,-,162,10,4.55e-16,26119939,(p=2.60e-03),,27903272,(p=3.20e-03),,26781452,(p=6.60e-03),,25987254,(p=7.20e-03),,21890374,(p=7.20e-03),,22718837,(p=7.70e-03),,27819673,(p=7.90e-03),,11749693,(p=8.30e-03),,23804646,(p=9.00e-03),,27841661,(p=9.80e-03),
374,374,6197,RPS6KA3,-,163,10,4.829e-16,17938253,(p=1.80e-03),,11139588,(p=3.90e-03),,23608533,(p=6.50e-03),,24189400,(p=6.50e-03),,21619683,(p=6.60e-03),,19036157,(p=7.70e-03),,27082640,(p=8.00e-03),,11507039,(p=8.30e-03),,24085294,(p=9.40e-03),,27829215,(p=9.50e-03),
375,375,374,AREG,-,165,10,5.45e-16,25862847,(p=1.70e-03),,23285165,(p=3.00e-03),,20726858,(p=3.70e-03),,27835572,(p=4.80e-03),,27432879,(p=6.20e-03),,21439861,(p=6.50e-03),,19935651,(p=6.60e-03),,21742971,(p=8.30e-03),,16336275,(p=8.50e-03),,12743035,(p=9.60e-03),
376,376,8678,BECN1,-,429,13,5.658e-16,25427639,(p=1.20e-03),,24599950,(p=1.20e-03),,22392728,(p=1.20e-03),,19060920,(p=3.90e-03),,20368806,(p=4.70e-03),,28977798,(p=7.20e-03),,24034250,(p=7.40e-03),,24760274,(p=7.90e-03),,26582930,(p=9.60e-03),,26876213,(p=9.80e-03),
377,377,328,APEX1,-,542,14,5.679e-16,23094050,(p=2.50e-03),,15735682,(p=2.50e-03),,28446640,(p=3.10e-03),,27334489,(p=4.10e-03),,26520369,(p=5.00e-03),,19097035,(p=6.00e-03),,26624999,(p=6.40e-03),,17197435,(p=6.50e-03),,19038866,(p=6.80e-03),,25492865,(p=7.20e-03),
378,378,1029,CDKN2A,-,2118,24,6.376e-16,27090891,(p=7.01e-04),,25675863,(p=1.30e-03),,28283584,(p=1.50e-03),,27702388,(p=2.00e-03),,19567783,(p=2.90e-03),,28263969,(p=2.90e-03),,19924135,(p=3.20e-03),,25852058,(p=3.90e-03),,22450744,(p=4.30e-03),,26754455,(p=5.10e-03),
379,379,3620,IDO1,-,332,12,6.483e-16,24903009,(p=4.06e-04),,17192467,(p=1.30e-03),,25060643,(p=1.50e-03),,22828446,(p=1.90e-03),,23669411,(p=4.00e-03),,25063873,(p=7.90e-03),,22069308,(p=8.00e-03),,23411497,(p=8.70e-03),,21355883,(p=9.30e-03),,19693771,(p=9.40e-03),
380,380,5783,PTPN13,-,108,9,6.579e-16,26984787,(p=1.20e-03),,21741956,(p=2.50e-03),,27285768,(p=3.20e-03),,18195016,(p=4.20e-03),,12354757,(p=5.50e-03),,23950995,(p=6.80e-03),,20501847,(p=7.20e-03),,17638892,(p=7.50e-03),,22262849,(p=9.30e-03),,NA,
381,381,3383,ICAM1,-,1114,18,8.117e-16,8558011,(p=3.01e-04),,20680966,(p=9.01e-04),,23690481,(p=2.40e-03),,15864742,(p=2.70e-03),,23554905,(p=3.90e-03),,23178493,(p=4.20e-03),,20566577,(p=5.50e-03),,24702024,(p=5.80e-03),,11857637,(p=6.60e-03),,12393699,(p=6.60e-03),
382,382,79923,NANOG,-,249,11,8.387e-16,21685938,(p=1.00e-03),,25879771,(p=1.00e-03),,19633292,(p=1.30e-03),,18441325,(p=2.50e-03),,22381696,(p=3.40e-03),,25564572,(p=4.80e-03),,28186991,(p=5.00e-03),,23474366,(p=6.50e-03),,23536578,(p=6.70e-03),,23349823,(p=7.40e-03),
383,383,860,RUNX2,-,446,13,9.068e-16,27699453,(p=2.20e-03),,17702747,(p=3.60e-03),,21913213,(p=3.90e-03),,25867060,(p=4.20e-03),,15476590,(p=4.30e-03),,26528706,(p=5.20e-03),,15304489,(p=7.10e-03),,16407259,(p=7.20e-03),,20007706,(p=7.50e-03),,17438369,(p=8.10e-03),
384,384,7097,TLR2,-,1282,19,9.136e-16,22417709,(p=1.30e-03),,23079657,(p=2.40e-03),,27381289,(p=2.60e-03),,26310831,(p=2.60e-03),,18441280,(p=3.20e-03),,26320741,(p=3.50e-03),,22466961,(p=4.10e-03),,14694183,(p=5.20e-03),,21705332,(p=6.50e-03),,25893499,(p=6.50e-03),
385,385,7249,TSC2,-,344,12,9.689e-16,18094073,(p=4.06e-04),,25476905,(p=1.20e-03),,23947572,(p=2.70e-03),,24398473,(p=4.10e-03),,18848473,(p=4.80e-03),,17018601,(p=5.00e-03),,18538015,(p=6.50e-03),,23878397,(p=6.70e-03),,21419848,(p=6.90e-03),,20363874,(p=7.50e-03),
386,386,3146,HMGB1,-,830,16,9.881e-16,19819342,(p=2.60e-03),,27557670,(p=3.90e-03),,12456506,(p=4.80e-03),,22391561,(p=5.00e-03),,20927132,(p=5.50e-03),,23288170,(p=5.60e-03),,25247290,(p=5.80e-03),,25692286,(p=6.40e-03),,25872129,(p=6.50e-03),,22025513,(p=6.50e-03),
387,387,4778,NFE2,-,67,8,1.128e-15,24196613,(p=1.19e-04),,23445878,(p=2.14e-04),,22231305,(p=4.06e-04),,20339092,(p=9.00e-04),,26093937,(p=1.00e-03),,23670178,(p=1.60e-03),,24297870,(p=1.70e-03),,27479815,(p=2.50e-03),,NA,,NA,
388,388,2175,FANCA,-,179,10,1.197e-15,15299030,(p=1.60e-03),,24469828,(p=2.50e-03),,19491337,(p=2.90e-03),,19321451,(p=4.80e-03),,16946016,(p=5.50e-03),,11739169,(p=6.50e-03),,24046015,(p=6.60e-03),,18224251,(p=8.50e-03),,15192709,(p=9.00e-03),,25015289,(p=9.30e-03),
389,389,57007,ACKR3,-,181,10,1.335e-15,22745793,(p=3.01e-04),,28468584,(p=1.20e-03),,20388803,(p=2.40e-03),,25358600,(p=2.50e-03),,22232208,(p=3.00e-03),,25242412,(p=3.10e-03),,21349998,(p=5.50e-03),,25872129,(p=6.50e-03),,25550535,(p=7.50e-03),,22525723,(p=8.30e-03),
390,390,50604,IL20,-,69,8,1.432e-15,19802007,(p=2.11e-04),,23271730,(p=1.70e-03),,16709143,(p=1.80e-03),,17083366,(p=2.50e-03),,22962576,(p=4.80e-03),,12351624,(p=4.90e-03),,12667095,(p=8.00e-03),,19342680,(p=9.60e-03),,NA,,NA,
391,391,3418,IDH2,-,269,11,1.904e-15,27997717,(p=1.12e-04),,20410924,(p=1.18e-04),,21904853,(p=2.11e-04),,20508616,(p=2.15e-04),,21307773,(p=4.04e-04),,28218607,(p=4.08e-04),,27005468,(p=1.20e-03),,27231123,(p=4.50e-03),,21346257,(p=5.50e-03),,24936872,(p=6.50e-03),
392,392,5336,PLCG2,-,123,9,2.114e-15,14978237,(p=4.04e-04),,28786489,(p=1.80e-03),,20068106,(p=2.70e-03),,24869598,(p=3.20e-03),,18000612,(p=3.20e-03),,27542411,(p=5.20e-03),,25012946,(p=7.20e-03),,23039362,(p=7.90e-03),,25972157,(p=8.00e-03),,NA,
393,393,9020,MAP3K14,-,125,9,2.445e-15,17543278,(p=2.15e-04),,25622756,(p=2.50e-03),,23536439,(p=2.50e-03),,16009713,(p=3.10e-03),,24362935,(p=6.50e-03),,25079338,(p=6.50e-03),,27555280,(p=6.50e-03),,22474019,(p=6.70e-03),,20937806,(p=8.30e-03),,NA,
394,394,2050,EPHB4,-,127,9,2.822e-15,20002159,(p=1.10e-03),,23100466,(p=3.20e-03),,16205642,(p=3.70e-03),,23844053,(p=4.10e-03),,25274141,(p=4.40e-03),,25148033,(p=4.80e-03),,26414866,(p=5.00e-03),,24764074,(p=9.70e-03),,23725356,(p=9.80e-03),,NA,
395,395,6093,ROCK1,-,380,12,3.038e-15,20364104,(p=2.40e-03),,27173611,(p=3.00e-03),,16772336,(p=3.90e-03),,28841710,(p=4.10e-03),,25931586,(p=4.80e-03),,28031255,(p=5.50e-03),,21387396,(p=5.80e-03),,24736615,(p=6.90e-03),,17012370,(p=7.20e-03),,26872982,(p=8.70e-03),
396,396,5914,RARA,-,387,12,3.751e-15,11929748,(p=1.20e-03),,12393611,(p=1.20e-03),,19458357,(p=2.00e-03),,16113082,(p=2.70e-03),,12805378,(p=3.10e-03),,26728137,(p=4.70e-03),,21262770,(p=6.70e-03),,26469385,(p=7.00e-03),,11050004,(p=7.50e-03),,23847194,(p=8.00e-03),
397,397,285,ANGPT2,-,388,12,3.856e-15,20088942,(p=1.60e-03),,23536671,(p=2.60e-03),,18541195,(p=6.50e-03),,25100134,(p=6.60e-03),,24511140,(p=7.10e-03),,25779598,(p=7.20e-03),,24373251,(p=7.40e-03),,23149917,(p=7.90e-03),,18483397,(p=8.40e-03),,20583134,(p=9.80e-03),
398,398,2241,FER,-,79,8,4.34e-15,12738762,(p=5.01e-04),,19147545,(p=7.02e-04),,19835603,(p=3.20e-03),,22238358,(p=3.90e-03),,23589302,(p=4.40e-03),,28245430,(p=6.60e-03),,23873028,(p=8.50e-03),,12118379,(p=9.90e-03),,NA,,NA,
399,399,4089,SMAD4,-,641,14,5.019e-15,12414627,(p=2.50e-03),,20142324,(p=2.90e-03),,18519681,(p=3.00e-03),,24704720,(p=3.60e-03),,22710759,(p=4.20e-03),,26754455,(p=5.10e-03),,12815042,(p=6.50e-03),,21709185,(p=6.60e-03),,21289291,(p=6.90e-03),,16777850,(p=7.10e-03),
400,400,11200,CHEK2,-,513,13,5.016e-15,27512067,(p=2.40e-03),,27438145,(p=2.70e-03),,26054341,(p=3.70e-03),,24657486,(p=3.70e-03),,23269272,(p=4.20e-03),,28430840,(p=4.70e-03),,15361851,(p=6.70e-03),,19798429,(p=7.50e-03),,26573794,(p=7.50e-03),,24879340,(p=8.50e-03),
401,401,1234,CCR5,-,1424,19,5.082e-15,15251452,(p=5.01e-04),,11591716,(p=7.01e-04),,20025985,(p=1.60e-03),,11278738,(p=1.70e-03),,14674010,(p=2.40e-03),,25008924,(p=4.70e-03),,28487238,(p=4.90e-03),,14597737,(p=5.00e-03),,12960231,(p=5.00e-03),,25452256,(p=6.40e-03),
402,402,1025,CDK9,-,398,12,5.127e-15,22447844,(p=7.01e-04),,17956865,(p=7.02e-04),,25596730,(p=1.60e-03),,15286705,(p=1.70e-03),,23532886,(p=3.40e-03),,25731772,(p=5.50e-03),,24189400,(p=6.50e-03),,28182006,(p=6.60e-03),,27486754,(p=7.10e-03),,26083714,(p=7.10e-03),
403,403,4092,SMAD7,-,298,11,5.623e-15,22641218,(p=1.30e-03),,27473823,(p=2.30e-03),,22751114,(p=2.90e-03),,12947087,(p=4.10e-03),,20658468,(p=5.00e-03),,25107916,(p=6.20e-03),,26651974,(p=6.50e-03),,12815042,(p=6.50e-03),,23390194,(p=7.10e-03),,17332363,(p=7.10e-03),
404,404,2852,GPER1,-,211,10,5.985e-15,24289103,(p=1.20e-03),,25275589,(p=1.60e-03),,26470790,(p=2.70e-03),,16239258,(p=3.40e-03),,27836733,(p=3.70e-03),,28476123,(p=5.50e-03),,19749156,(p=8.10e-03),,19911269,(p=8.90e-03),,27594673,(p=9.00e-03),,27721408,(p=9.20e-03),
405,405,2919,CXCL1,-,212,10,6.259e-15,25641338,(p=4.03e-04),,17466952,(p=2.90e-03),,27799352,(p=3.30e-03),,23554905,(p=3.90e-03),,21257927,(p=5.80e-03),,20702723,(p=6.70e-03),,20621720,(p=6.70e-03),,28637660,(p=7.00e-03),,17999991,(p=8.40e-03),,22732298,(p=8.50e-03),
406,406,1786,DNMT1,-,524,13,6.436e-15,24947242,(p=1.30e-03),,25547067,(p=1.60e-03),,27582487,(p=2.60e-03),,15870198,(p=2.70e-03),,23254386,(p=3.80e-03),,22739025,(p=3.90e-03),,27197203,(p=6.20e-03),,27881579,(p=6.60e-03),,27177222,(p=7.50e-03),,16861352,(p=8.00e-03),
407,407,578,BAK1,-,306,11,7.421e-15,17927446,(p=7.01e-04),,22253918,(p=2.40e-03),,18251703,(p=3.90e-03),,23798675,(p=5.20e-03),,25893290,(p=6.30e-03),,19463775,(p=6.60e-03),,23680104,(p=7.50e-03),,20460378,(p=8.30e-03),,25649765,(p=8.70e-03),,21726118,(p=9.40e-03),
408,408,1435,CSF1,-,218,10,8.211e-15,24157873,(p=1.40e-03),,17420255,(p=2.70e-03),,11297560,(p=2.70e-03),,18322228,(p=2.90e-03),,14654075,(p=3.20e-03),,22028782,(p=4.70e-03),,19004987,(p=5.60e-03),,26245897,(p=6.60e-03),,23870818,(p=7.50e-03),,21895511,(p=7.70e-03),
409,409,11156,PTP4A3,-,146,9,9.721e-15,27036022,(p=2.07e-04),,21589872,(p=2.12e-04),,28068414,(p=1.60e-03),,25139404,(p=2.30e-03),,22995644,(p=2.40e-03),,27698077,(p=3.40e-03),,21084277,(p=4.00e-03),,24030100,(p=6.50e-03),,23418787,(p=9.90e-03),,NA,
410,410,415116,PIM3,-,46,7,9.926e-15,28729093,(p=4.06e-04),,23760491,(p=2.60e-03),,25238262,(p=3.00e-03),,28698206,(p=5.00e-03),,26075720,(p=5.50e-03),,20939820,(p=6.50e-03),,27448973,(p=8.70e-03),,NA,,NA,,NA,
411,411,55869,HDAC8,-,90,8,1.237e-14,23111066,(p=1.10e-04),,23430957,(p=2.08e-04),,28390197,(p=4.05e-04),,25321483,(p=1.30e-03),,26923266,(p=2.50e-03),,19118036,(p=2.60e-03),,28232663,(p=7.10e-03),,27283490,(p=9.70e-03),,NA,,NA,
412,412,85480,TSLP,-,229,10,1.329e-14,11480573,(p=2.08e-04),,26652578,(p=1.20e-03),,10570284,(p=1.70e-03),,27304220,(p=3.60e-03),,23335246,(p=4.90e-03),,20974963,(p=5.50e-03),,17513456,(p=6.60e-03),,21148792,(p=6.90e-03),,24028796,(p=7.50e-03),,24410591,(p=9.50e-03),
413,413,5724,PTAFR,-,91,8,1.348e-14,14500680,(p=1.20e-03),,18632638,(p=1.30e-03),,24886678,(p=1.70e-03),,16306050,(p=1.70e-03),,20576130,(p=4.30e-03),,26359459,(p=7.10e-03),,11861812,(p=9.20e-03),,21063106,(p=9.30e-03),,NA,,NA,
414,414,604,BCL6,-,326,11,1.446e-14,18494554,(p=3.00e-04),,17689208,(p=4.00e-04),,27268052,(p=1.20e-03),,23708665,(p=2.50e-03),,19855081,(p=2.60e-03),,24662818,(p=3.90e-03),,9110977,(p=5.00e-03),,27015556,(p=5.50e-03),,16819511,(p=5.90e-03),,21911423,(p=7.00e-03),
415,415,7046,TGFBR1,-,438,12,1.514e-14,18474728,(p=1.70e-03),,16857807,(p=3.00e-03),,29274137,(p=3.20e-03),,15661740,(p=4.70e-03),,27048361,(p=5.50e-03),,18625725,(p=6.70e-03),,18174246,(p=6.70e-03),,12446693,(p=6.70e-03),,19116361,(p=7.50e-03),,16407286,(p=7.70e-03),
