,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
40,40,1027,CDKN1B,-,929,54,4.086e-52,25524798,(p=1.90e-03),,25788262,(p=2.30e-03),,18758183,(p=2.30e-03),,20508912,(p=2.30e-03),,19636294,(p=2.40e-03),,23440295,(p=2.60e-03),,27197201,(p=2.60e-03),,14871979,(p=2.90e-03),,25821107,(p=3.10e-03),,25744729,(p=3.10e-03),
41,41,4609,MYC,-,1745,70,6.145e-52,18722373,(p=3.01e-04),,25884680,(p=4.00e-04),,15286700,(p=8.03e-04),,25537515,(p=8.03e-04),,26917778,(p=9.01e-04),,28073841,(p=1.10e-03),,25402633,(p=1.10e-03),,17363738,(p=1.20e-03),,27226604,(p=1.20e-03),,21876152,(p=1.20e-03),
42,42,1432,MAPK14,-,1249,59,1.753e-50,16099944,(p=1.10e-03),,20368287,(p=1.10e-03),,20169663,(p=1.20e-03),,21858220,(p=1.90e-03),,23116132,(p=2.10e-03),,21816217,(p=2.40e-03),,12105188,(p=2.60e-03),,19885551,(p=2.90e-03),,23315073,(p=2.90e-03),,18276609,(p=3.10e-03),
43,43,10018,BCL2L11,-,424,40,1.909e-50,26917778,(p=9.01e-04),,17927446,(p=1.20e-03),,23845444,(p=1.40e-03),,23243017,(p=1.60e-03),,26639561,(p=1.90e-03),,23532334,(p=2.50e-03),,19914305,(p=3.20e-03),,26004684,(p=3.40e-03),,23382048,(p=4.00e-03),,24737648,(p=4.00e-03),
44,44,4851,NOTCH1,-,1098,55,1.639e-49,25213258,(p=2.08e-04),,18663146,(p=3.02e-04),,19047145,(p=9.01e-04),,16651424,(p=1.10e-03),,27473087,(p=2.30e-03),,21326611,(p=3.10e-03),,24122995,(p=3.10e-03),,19549918,(p=3.40e-03),,21631271,(p=3.90e-03),,25879451,(p=4.00e-03),
45,45,5747,PTK2,-,828,49,3.928e-49,26892465,(p=2.08e-04),,25971297,(p=8.01e-04),,28757207,(p=8.02e-04),,26295809,(p=9.01e-04),,25741138,(p=1.20e-03),,28259988,(p=1.20e-03),,23022044,(p=1.90e-03),,26962872,(p=2.40e-03),,28533307,(p=2.50e-03),,24523919,(p=2.60e-03),
46,46,1026,CDKN1A,-,1511,59,3.705e-46,26754670,(p=1.90e-03),,25788262,(p=2.30e-03),,15609309,(p=2.50e-03),,25885043,(p=2.90e-03),,24782314,(p=3.10e-03),,21933447,(p=3.10e-03),,12599217,(p=3.20e-03),,17286201,(p=3.30e-03),,20702488,(p=3.30e-03),,12820963,(p=3.40e-03),
47,47,5604,MAP2K1,-,386,35,6.165e-45,24011934,(p=2.04e-04),,25534823,(p=8.01e-04),,25710724,(p=1.60e-03),,23684925,(p=1.90e-03),,22805291,(p=1.90e-03),,22805292,(p=2.40e-03),,26544513,(p=2.40e-03),,25541062,(p=2.60e-03),,24419498,(p=3.40e-03),,27636997,(p=3.60e-03),
48,48,3717,JAK2,-,1189,52,6.646e-45,23838182,(p=1.20e-03),,27788478,(p=1.30e-03),,20072651,(p=2.20e-03),,26774497,(p=2.20e-03),,24886434,(p=2.40e-03),,26472029,(p=2.50e-03),,19589925,(p=2.90e-03),,25931349,(p=3.00e-03),,23857432,(p=3.10e-03),,26084564,(p=3.20e-03),
49,49,8408,ULK1,-,131,26,8.138e-45,26299883,(p=2.01e-04),,28011640,(p=1.20e-03),,27687210,(p=1.30e-03),,21460630,(p=1.60e-03),,24955726,(p=1.90e-03),,29470986,(p=2.20e-03),,28079894,(p=2.20e-03),,26593251,(p=2.30e-03),,21460634,(p=2.40e-03),,21258367,(p=2.40e-03),
50,50,6714,SRC,-,1255,53,9.231e-45,15286700,(p=8.03e-04),,24007880,(p=1.10e-03),,21618517,(p=1.60e-03),,21646863,(p=2.50e-03),,21632985,(p=2.50e-03),,17620427,(p=2.90e-03),,22658320,(p=3.10e-03),,24200972,(p=3.10e-03),,21383697,(p=3.10e-03),,19861436,(p=3.40e-03),
51,51,5243,ABCB1,-,2076,66,1.663e-44,27553832,(p=1.10e-03),,17526808,(p=1.60e-03),,19762492,(p=2.30e-03),,14583680,(p=2.40e-03),,22310591,(p=2.50e-03),,25590378,(p=2.70e-03),,20801498,(p=2.90e-03),,21806387,(p=3.00e-03),,25908454,(p=3.10e-03),,16249748,(p=3.10e-03),
52,52,558,AXL,-,235,30,1.965e-44,25873175,(p=1.20e-03),,21132014,(p=2.90e-03),,25251599,(p=3.10e-03),,22890323,(p=3.50e-03),,28100259,(p=3.80e-03),,27671334,(p=4.00e-03),,20818175,(p=4.10e-03),,21068757,(p=4.30e-03),,22410775,(p=4.50e-03),,23982172,(p=4.80e-03),
53,53,5347,PLK1,-,605,40,1.979e-44,28102733,(p=7.00e-04),,20404504,(p=1.60e-03),,27647547,(p=2.10e-03),,25565629,(p=2.30e-03),,25826089,(p=2.30e-03),,16339216,(p=2.40e-03),,23887393,(p=2.50e-03),,25714006,(p=2.50e-03),,23574746,(p=3.10e-03),,23144294,(p=3.10e-03),
54,54,5295,PIK3R1,-,660,41,3.54e-44,21278786,(p=2.05e-04),,22355357,(p=8.01e-04),,16168140,(p=1.60e-03),,12730242,(p=1.60e-03),,16717100,(p=1.90e-03),,28124643,(p=2.30e-03),,12668683,(p=2.30e-03),,20007781,(p=2.30e-03),,23676467,(p=2.50e-03),,10383151,(p=2.50e-03),
