,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
1723,1723,84617,TUBB6,-,58,6,2.645e-11,26831064,(p=3.03e-04),,25852190,(p=1.10e-03),,19380743,(p=4.00e-03),,25670202,(p=5.80e-03),,27371349,(p=5.80e-03),,24255178,(p=6.60e-03),,NA,,NA,,NA,,NA,
1724,1724,3476,IGBP1,-,59,6,2.94e-11,24484909,(p=2.40e-03),,23740247,(p=3.00e-03),,17438131,(p=4.50e-03),,19553685,(p=4.70e-03),,24255178,(p=6.60e-03),,21339737,(p=8.80e-03),,NA,,NA,,NA,,NA,
1725,1725,6491,STIL,-,59,6,2.938e-11,17456584,(p=3.06e-04),,16024801,(p=3.08e-04),,28423708,(p=4.00e-03),,27112295,(p=6.40e-03),,26188084,(p=9.30e-03),,22349698,(p=9.40e-03),,NA,,NA,,NA,,NA,
1726,1726,10238,DCAF7,-,59,6,2.936e-11,26831064,(p=3.03e-04),,25852190,(p=1.10e-03),,23524849,(p=3.00e-03),,25670202,(p=5.80e-03),,24255178,(p=6.60e-03),,15324660,(p=9.30e-03),,NA,,NA,,NA,,NA,
1727,1727,26471,NUPR1,-,59,6,2.935e-11,25899918,(p=1.60e-03),,22961798,(p=1.90e-03),,27336713,(p=2.10e-03),,22899799,(p=5.70e-03),,20181828,(p=6.00e-03),,18690848,(p=6.20e-03),,NA,,NA,,NA,,NA,
1728,1728,3170,FOXA2,-,117,7,3.038e-11,27151939,(p=4.00e-03),,26093302,(p=5.10e-03),,20967225,(p=5.50e-03),,18593902,(p=7.50e-03),,22196886,(p=7.70e-03),,15205324,(p=7.80e-03),,28098868,(p=9.00e-03),,NA,,NA,,NA,
1729,1729,10551,AGR2,-,117,7,3.036e-11,20525379,(p=1.30e-03),,22467239,(p=2.00e-03),,25666625,(p=2.10e-03),,26733232,(p=3.70e-03),,25418581,(p=7.30e-03),,25367337,(p=7.50e-03),,25956506,(p=9.00e-03),,NA,,NA,,NA,
1730,1730,54567,DLL4,-,117,7,3.034e-11,22020917,(p=4.20e-03),,20616313,(p=4.40e-03),,21362319,(p=4.80e-03),,16204037,(p=5.50e-03),,25139440,(p=5.80e-03),,21212269,(p=5.80e-03),,27440153,(p=8.50e-03),,NA,,NA,,NA,
1731,1731,4661,MYT1,-,24,5,3.168e-11,28218735,(p=9.95e-05),,23146904,(p=1.20e-03),,9268380,(p=4.20e-03),,19204086,(p=6.90e-03),,10504341,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,
1732,1732,9994,CASP8AP2,-,60,6,3.248e-11,19593445,(p=1.90e-03),,22216762,(p=5.10e-03),,15069192,(p=6.10e-03),,22427918,(p=7.10e-03),,17696945,(p=8.90e-03),,25238250,(p=9.50e-03),,NA,,NA,,NA,,NA,
1733,1733,10982,MAPRE2,-,60,6,3.246e-11,17350042,(p=1.40e-03),,19696028,(p=3.70e-03),,27030108,(p=4.20e-03),,22216133,(p=4.70e-03),,9724749,(p=7.90e-03),,10030671,(p=9.90e-03),,NA,,NA,,NA,,NA,
1734,1734,26136,TES,-,60,6,3.244e-11,24929083,(p=2.50e-03),,22957844,(p=5.80e-03),,25119600,(p=5.90e-03),,28000866,(p=6.40e-03),,27323777,(p=7.50e-03),,20626849,(p=9.80e-03),,NA,,NA,,NA,,NA,
1735,1735,4174,MCM5,-,119,7,3.411e-11,26911376,(p=3.02e-04),,26831064,(p=3.03e-04),,21233845,(p=2.50e-03),,21081666,(p=7.30e-03),,18799789,(p=8.90e-03),,10846177,(p=9.10e-03),,15324660,(p=9.30e-03),,NA,,NA,,NA,
1736,1736,5652,PRSS8,-,61,6,3.591e-11,24434518,(p=5.10e-03),,27081034,(p=5.50e-03),,27915333,(p=5.60e-03),,20089521,(p=5.70e-03),,27983922,(p=7.60e-03),,20204133,(p=9.40e-03),,NA,,NA,,NA,,NA,
1737,1737,8567,MADD,-,61,6,3.589e-11,12410563,(p=1.60e-03),,14735464,(p=3.10e-03),,23457619,(p=6.70e-03),,14695193,(p=7.30e-03),,26517243,(p=7.90e-03),,24038283,(p=8.10e-03),,NA,,NA,,NA,,NA,
1738,1738,308,ANXA5,-,202,8,3.621e-11,26831064,(p=3.03e-04),,16785226,(p=2.10e-03),,25323007,(p=3.10e-03),,25245332,(p=3.60e-03),,21319273,(p=5.10e-03),,14710359,(p=5.80e-03),,19490893,(p=6.70e-03),,28393205,(p=6.70e-03),,NA,,NA,
1739,1739,5467,PPARD,-,307,9,3.75e-11,20424164,(p=1.60e-03),,18701481,(p=2.10e-03),,26852954,(p=2.50e-03),,17254750,(p=2.90e-03),,17178883,(p=5.10e-03),,16091736,(p=6.30e-03),,21750705,(p=6.40e-03),,23208498,(p=8.30e-03),,23049921,(p=8.90e-03),,NA,
1740,1740,6688,SPI1,-,203,8,3.761e-11,21789226,(p=3.50e-03),,23212521,(p=3.60e-03),,26657848,(p=4.90e-03),,21575865,(p=5.80e-03),,25987019,(p=6.10e-03),,25092144,(p=9.30e-03),,28481873,(p=9.40e-03),,19281794,(p=9.50e-03),,NA,,NA,
1741,1741,3439,IFNA1,-,308,9,3.853e-11,15790787,(p=1.60e-03),,8668211,(p=2.00e-03),,26398317,(p=2.90e-03),,12393722,(p=3.10e-03),,12759354,(p=3.40e-03),,21821707,(p=4.70e-03),,15056668,(p=6.00e-03),,21276246,(p=7.30e-03),,28578326,(p=9.90e-03),,NA,
1742,1742,10817,FRS3,-,25,5,3.931e-11,16702953,(p=2.10e-03),,8761293,(p=2.90e-03),,23279575,(p=5.10e-03),,15188402,(p=5.10e-03),,20228838,(p=5.80e-03),,NA,,NA,,NA,,NA,,NA,
1743,1743,50861,STMN3,-,25,5,3.929e-11,25028095,(p=1.40e-03),,23543364,(p=3.10e-03),,9788875,(p=3.90e-03),,24589734,(p=7.60e-03),,10655513,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
1744,1744,80196,RNF34,-,25,5,3.927e-11,21308745,(p=3.09e-04),,21903591,(p=1.40e-03),,17121812,(p=5.10e-03),,15069192,(p=6.10e-03),,12118383,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
1745,1745,7405,UVRAG,-,62,6,3.953e-11,23200933,(p=3.15e-04),,29277783,(p=3.00e-03),,24034250,(p=3.20e-03),,26717041,(p=4.10e-03),,19050071,(p=5.60e-03),,20724836,(p=6.90e-03),,NA,,NA,,NA,,NA,
1746,1746,22992,KDM2A,-,62,6,3.95e-11,24200691,(p=1.60e-03),,27029061,(p=3.10e-03),,23559091,(p=4.20e-03),,25029110,(p=4.90e-03),,15070733,(p=6.00e-03),,19490893,(p=6.70e-03),,NA,,NA,,NA,,NA,
1747,1747,55818,KDM3A,-,62,6,3.948e-11,25148682,(p=3.14e-04),,27694900,(p=7.01e-04),,28692045,(p=2.90e-03),,24742640,(p=6.10e-03),,22020899,(p=7.30e-03),,19471969,(p=7.50e-03),,NA,,NA,,NA,,NA,
1748,1748,375,ARF1,-,205,8,4.046e-11,27213581,(p=8.00e-04),,21478909,(p=1.60e-03),,22158626,(p=3.10e-03),,21319273,(p=5.10e-03),,18990689,(p=5.50e-03),,27517156,(p=5.80e-03),,26908458,(p=6.00e-03),,12519790,(p=8.50e-03),,NA,,NA,
1749,1749,624,BDKRB2,-,205,8,4.044e-11,15281091,(p=1.60e-03),,19074839,(p=2.60e-03),,8900488,(p=3.90e-03),,16263113,(p=6.20e-03),,16294326,(p=7.60e-03),,22653778,(p=7.90e-03),,28077802,(p=8.50e-03),,23597562,(p=8.50e-03),,NA,,NA,
1750,1750,3007,HIST1H1D,-,63,6,4.352e-11,17361185,(p=3.15e-04),,24189400,(p=9.01e-04),,15927069,(p=4.20e-03),,26209608,(p=8.50e-03),,20618440,(p=9.00e-03),,24525734,(p=9.30e-03),,NA,,NA,,NA,,NA,
1751,1751,5529,PPP2R5E,-,63,6,4.35e-11,11531413,(p=1.40e-03),,20889715,(p=3.90e-03),,25512391,(p=4.50e-03),,20562864,(p=7.10e-03),,25772433,(p=7.50e-03),,21878643,(p=7.70e-03),,NA,,NA,,NA,,NA,
1752,1752,8318,CDC45,-,63,6,4.347e-11,17046832,(p=3.15e-04),,23390603,(p=6.20e-03),,18239674,(p=6.90e-03),,19805216,(p=9.30e-03),,28474999,(p=9.30e-03),,20818375,(p=9.30e-03),,NA,,NA,,NA,,NA,
1753,1753,124540,MSI2,-,63,6,4.345e-11,28655764,(p=3.08e-04),,27721018,(p=2.40e-03),,27600258,(p=3.90e-03),,27449499,(p=4.00e-03),,24076374,(p=5.80e-03),,27274057,(p=6.20e-03),,NA,,NA,,NA,,NA,
1754,1754,5144,PDE4D,-,207,8,4.355e-11,25122068,(p=3.13e-04),,23536305,(p=3.10e-03),,28092671,(p=3.60e-03),,11156964,(p=5.10e-03),,21319273,(p=5.10e-03),,26371509,(p=5.10e-03),,11839681,(p=6.10e-03),,16973330,(p=6.90e-03),,NA,,NA,
1755,1755,6364,CCL20,-,207,8,4.352e-11,26968871,(p=2.10e-03),,27834463,(p=3.10e-03),,28188806,(p=4.50e-03),,25202827,(p=5.80e-03),,28618084,(p=6.70e-03),,23460117,(p=7.70e-03),,26154142,(p=7.90e-03),,24657657,(p=8.40e-03),,NA,,NA,
1756,1756,6921,ELOC,-,207,8,4.35e-11,22787435,(p=1.30e-03),,24469044,(p=3.20e-03),,21030588,(p=4.30e-03),,26735018,(p=6.70e-03),,20302626,(p=8.90e-03),,27517496,(p=9.10e-03),,15899873,(p=9.30e-03),,19855191,(p=9.90e-03),,NA,,NA,
1757,1757,121504,HIST4H4,-,207,8,4.347e-11,15504738,(p=3.16e-04),,20949922,(p=1.60e-03),,19380743,(p=4.00e-03),,20951943,(p=6.70e-03),,14585971,(p=6.90e-03),,21081666,(p=7.30e-03),,20618440,(p=9.00e-03),,19710015,(p=9.40e-03),,NA,,NA,
1758,1758,4646,MYO6,-,124,7,4.502e-11,27515005,(p=9.01e-04),,25703929,(p=2.40e-03),,22266860,(p=3.20e-03),,20576604,(p=3.90e-03),,27561828,(p=4.50e-03),,27044563,(p=6.20e-03),,26324058,(p=8.90e-03),,NA,,NA,,NA,
1759,1759,9966,TNFSF15,-,124,7,4.5e-11,11739281,(p=7.01e-04),,20863486,(p=1.40e-03),,25778932,(p=3.10e-03),,9880523,(p=4.10e-03),,23545578,(p=4.70e-03),,12882979,(p=6.90e-03),,10597252,(p=7.20e-03),,NA,,NA,,NA,
1760,1760,6580,SLC22A1,-,125,7,4.76e-11,22207690,(p=3.60e-03),,19584153,(p=5.80e-03),,16597591,(p=6.00e-03),,24352644,(p=6.10e-03),,20363215,(p=6.70e-03),,18559609,(p=9.40e-03),,17934801,(p=9.50e-03),,NA,,NA,,NA,
1761,1761,2925,GRPR,-,64,6,4.768e-11,18753628,(p=3.14e-04),,20596631,(p=2.10e-03),,25630799,(p=6.70e-03),,17349623,(p=8.40e-03),,15361544,(p=8.90e-03),,18483184,(p=9.50e-03),,NA,,NA,,NA,,NA,
1762,1762,9826,ARHGEF11,-,64,6,4.765e-11,14625312,(p=2.40e-03),,20368287,(p=5.80e-03),,12376548,(p=8.00e-03),,26522724,(p=8.40e-03),,12730235,(p=9.10e-03),,19759375,(p=9.90e-03),,NA,,NA,,NA,,NA,
1763,1763,10193,RNF41,-,64,6,4.763e-11,17145873,(p=1.30e-03),,20587519,(p=1.30e-03),,24519943,(p=3.60e-03),,25355637,(p=6.10e-03),,17210635,(p=9.30e-03),,26464195,(p=9.90e-03),,NA,,NA,,NA,,NA,
1764,1764,84687,PPP1R9B,-,64,6,4.76e-11,19094064,(p=2.90e-03),,17178868,(p=3.30e-03),,19380743,(p=4.00e-03),,23080069,(p=5.80e-03),,24255178,(p=6.60e-03),,27578752,(p=9.50e-03),,NA,,NA,,NA,,NA,
1765,1765,10110,SGK2,-,26,5,4.8e-11,25852190,(p=1.10e-03),,11707620,(p=3.10e-03),,20919962,(p=5.80e-03),,28639896,(p=6.00e-03),,15134818,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,
1766,1766,51573,GDE1,-,26,5,4.798e-11,27157613,(p=9.00e-04),,25743273,(p=3.90e-03),,24336073,(p=5.50e-03),,20668064,(p=6.10e-03),,21081469,(p=8.60e-03),,NA,,NA,,NA,,NA,,NA,
1767,1767,56992,KIF15,-,26,5,4.795e-11,24419385,(p=1.90e-03),,28595260,(p=3.90e-03),,24659801,(p=5.10e-03),,22024925,(p=7.10e-03),,23791727,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,
1768,1768,79831,KDM8,-,26,5,4.792e-11,27715397,(p=3.60e-03),,26710852,(p=3.90e-03),,26025680,(p=4.10e-03),,22851697,(p=7.50e-03),,26760772,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,
1769,1769,284086,NEK8,-,26,5,4.79e-11,23026745,(p=1.90e-03),,27892797,(p=2.80e-03),,25451921,(p=3.90e-03),,22106379,(p=4.10e-03),,15019993,(p=4.30e-03),,NA,,NA,,NA,,NA,,NA,
1770,1770,5980,REV3L,-,65,6,5.222e-11,22028621,(p=3.40e-03),,25781640,(p=4.50e-03),,26752104,(p=7.00e-03),,25113059,(p=9.40e-03),,19289490,(p=9.50e-03),,10660610,(p=9.90e-03),,NA,,NA,,NA,,NA,
1771,1771,4670,HNRNPM,-,128,7,5.591e-11,26831064,(p=3.03e-04),,17361185,(p=3.15e-04),,25852190,(p=1.10e-03),,21319273,(p=5.10e-03),,21575865,(p=5.80e-03),,25670202,(p=5.80e-03),,15324660,(p=9.30e-03),,NA,,NA,,NA,
1772,1772,5511,PPP1R8,-,66,6,5.733e-11,16216881,(p=3.20e-03),,20516061,(p=3.60e-03),,23080069,(p=5.80e-03),,27644248,(p=6.10e-03),,19490893,(p=6.70e-03),,22815811,(p=8.40e-03),,NA,,NA,,NA,,NA,
1773,1773,5927,KDM5A,-,66,6,5.73e-11,24716659,(p=3.15e-04),,23722541,(p=7.00e-04),,19850045,(p=1.20e-03),,27224921,(p=3.00e-03),,23922798,(p=5.50e-03),,26566863,(p=7.80e-03),,NA,,NA,,NA,,NA,
1774,1774,57099,AVEN,-,27,5,5.857e-11,22751129,(p=2.10e-03),,20935510,(p=3.60e-03),,27388765,(p=4.40e-03),,18571408,(p=6.00e-03),,25573060,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
1775,1775,6428,SRSF3,-,129,7,5.893e-11,23503458,(p=1.60e-03),,19250906,(p=2.40e-03),,28039456,(p=5.50e-03),,26119931,(p=6.00e-03),,9472028,(p=6.20e-03),,21179588,(p=8.90e-03),,15324660,(p=9.30e-03),,NA,,NA,,NA,
1776,1776,23385,NCSTN,-,129,7,5.89e-11,26473517,(p=4.20e-03),,20811458,(p=4.40e-03),,19187441,(p=4.40e-03),,23012411,(p=4.60e-03),,12021275,(p=4.70e-03),,25248409,(p=6.70e-03),,24919951,(p=6.90e-03),,NA,,NA,,NA,
1777,1777,239,ALOX12,-,130,7,6.215e-11,15729574,(p=2.50e-03),,16638750,(p=2.80e-03),,14532840,(p=3.10e-03),,15010818,(p=3.10e-03),,25260086,(p=3.50e-03),,23526143,(p=4.50e-03),,22384268,(p=7.90e-03),,NA,,NA,,NA,
1778,1778,2870,GRK6,-,67,6,6.27e-11,19996089,(p=9.01e-04),,23497290,(p=1.30e-03),,27232975,(p=5.10e-03),,12077128,(p=6.20e-03),,26718636,(p=9.10e-03),,24510965,(p=9.50e-03),,NA,,NA,,NA,,NA,
1779,1779,50855,PARD6A,-,68,6,6.867e-11,25852190,(p=1.10e-03),,26050620,(p=5.10e-03),,16861740,(p=5.50e-03),,22883624,(p=7.90e-03),,18922891,(p=8.40e-03),,20978191,(p=9.30e-03),,NA,,NA,,NA,,NA,
1780,1780,80760,ITIH5,-,28,5,7.101e-11,28231808,(p=2.40e-03),,28059468,(p=3.90e-03),,25093535,(p=3.90e-03),,17653090,(p=8.10e-03),,27143355,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
1781,1781,94274,PPP1R14A,-,28,5,7.097e-11,12974676,(p=4.50e-03),,12062430,(p=6.20e-03),,27793041,(p=6.90e-03),,23541585,(p=7.10e-03),,16885985,(p=8.10e-03),,NA,,NA,,NA,,NA,,NA,
1782,1782,362,AQP5,-,133,7,7.278e-11,24752576,(p=1.20e-03),,18583321,(p=2.50e-03),,23436048,(p=5.10e-03),,22576684,(p=7.50e-03),,28358429,(p=7.70e-03),,18612408,(p=9.30e-03),,22145049,(p=9.60e-03),,NA,,NA,,NA,
1783,1783,8338,HIST2H2AC,-,133,7,7.274e-11,9447982,(p=3.14e-04),,21633354,(p=2.00e-03),,23339190,(p=3.90e-03),,15078818,(p=5.10e-03),,21081666,(p=7.30e-03),,17914355,(p=8.00e-03),,24034696,(p=9.30e-03),,NA,,NA,,NA,
1784,1784,93,ACVR2B,-,69,6,7.494e-11,15621726,(p=7.01e-04),,8721982,(p=4.40e-03),,11927552,(p=5.00e-03),,17893364,(p=5.50e-03),,21353874,(p=6.70e-03),,8702914,(p=8.90e-03),,NA,,NA,,NA,,NA,
1785,1785,8335,HIST1H2AB,-,69,6,7.49e-11,24013421,(p=3.00e-03),,15078818,(p=5.10e-03),,27371349,(p=5.80e-03),,17895239,(p=6.80e-03),,24530302,(p=7.90e-03),,20484669,(p=8.90e-03),,NA,,NA,,NA,,NA,
1786,1786,6383,SDC2,-,135,7,8.065e-11,16440330,(p=1.30e-03),,22550000,(p=1.60e-03),,23975428,(p=4.70e-03),,15936998,(p=5.60e-03),,22745764,(p=6.70e-03),,24447566,(p=9.30e-03),,18342939,(p=9.90e-03),,NA,,NA,,NA,
1787,1787,8370,HIST2H4A,-,135,7,8.061e-11,20855524,(p=3.12e-04),,12556504,(p=3.40e-03),,20951943,(p=6.70e-03),,14585971,(p=6.90e-03),,7675449,(p=8.30e-03),,20618440,(p=9.00e-03),,19710015,(p=9.40e-03),,NA,,NA,,NA,
1788,1788,10642,IGF2BP1,-,135,7,8.056e-11,25889892,(p=1.30e-03),,24395596,(p=4.70e-03),,27239736,(p=5.50e-03),,21252116,(p=5.60e-03),,27588393,(p=6.10e-03),,21081666,(p=7.30e-03),,21981993,(p=8.30e-03),,NA,,NA,,NA,
1789,1789,3018,HIST1H2BB,-,70,6,8.166e-11,17361185,(p=3.15e-04),,14720327,(p=1.90e-03),,24013421,(p=3.00e-03),,25451925,(p=5.10e-03),,9873047,(p=6.10e-03),,24530302,(p=7.90e-03),,NA,,NA,,NA,,NA,
1790,1790,23365,ARHGEF12,-,70,6,8.162e-11,16565089,(p=1.10e-03),,23885121,(p=1.60e-03),,26483157,(p=2.10e-03),,20702813,(p=5.50e-03),,11724822,(p=7.10e-03),,12376548,(p=8.00e-03),,NA,,NA,,NA,,NA,
1791,1791,1364,CLDN4,-,136,7,8.472e-11,14559813,(p=1.00e-03),,23097631,(p=4.10e-03),,26058359,(p=5.10e-03),,17678893,(p=6.70e-03),,18786529,(p=7.20e-03),,16714763,(p=8.10e-03),,27724921,(p=8.50e-03),,NA,,NA,,NA,
1792,1792,8140,SLC7A5,-,136,7,8.467e-11,28347255,(p=3.13e-04),,24189400,(p=9.01e-04),,18382329,(p=9.01e-04),,25852190,(p=1.10e-03),,26621329,(p=4.20e-03),,20375792,(p=5.80e-03),,22736142,(p=9.40e-03),,NA,,NA,,NA,
1793,1793,8976,WASL,-,136,7,8.462e-11,24069415,(p=6.00e-03),,15102814,(p=6.40e-03),,16483316,(p=6.80e-03),,25482634,(p=6.90e-03),,27685868,(p=8.10e-03),,18667055,(p=8.40e-03),,22559840,(p=8.40e-03),,NA,,NA,,NA,
1794,1794,4101,MAGEA2,-,29,5,8.507e-11,22117195,(p=3.60e-03),,24481586,(p=5.10e-03),,26468294,(p=5.80e-03),,12525503,(p=9.30e-03),,16847267,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
1795,1795,11064,CNTRL,-,29,5,8.502e-11,7790358,(p=3.14e-04),,16462731,(p=1.60e-03),,12732615,(p=2.10e-03),,12852856,(p=2.60e-03),,11076968,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,
1796,1796,54765,TRIM44,-,29,5,8.497e-11,25345539,(p=3.60e-03),,27058415,(p=3.60e-03),,19490893,(p=6.70e-03),,28618928,(p=9.30e-03),,27754579,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
1797,1797,5727,PTCH1,-,226,8,8.512e-11,19502428,(p=3.12e-04),,22357618,(p=3.10e-03),,11331587,(p=4.20e-03),,23493353,(p=5.80e-03),,26189965,(p=6.70e-03),,9926943,(p=7.10e-03),,15905200,(p=9.30e-03),,17295047,(p=9.90e-03),,NA,,NA,
1798,1798,5494,PPM1A,-,71,6,8.868e-11,27328942,(p=1.00e-03),,23812431,(p=1.40e-03),,18586681,(p=3.10e-03),,18482992,(p=4.00e-03),,20801214,(p=4.20e-03),,19404668,(p=9.30e-03),,NA,,NA,,NA,,NA,
1799,1799,6059,ABCE1,-,71,6,8.863e-11,25744244,(p=2.80e-03),,27314749,(p=3.00e-03),,26733164,(p=4.50e-03),,25337191,(p=6.40e-03),,24551278,(p=6.70e-03),,26985706,(p=8.30e-03),,NA,,NA,,NA,,NA,
1800,1800,63967,CLSPN,-,71,6,8.858e-11,16123041,(p=5.10e-03),,26921344,(p=5.10e-03),,15190204,(p=7.90e-03),,16885021,(p=9.00e-03),,19477924,(p=9.30e-03),,15096610,(p=9.40e-03),,NA,,NA,,NA,,NA,
1801,1801,54205,CYCS,-,137,7,8.87e-11,22552851,(p=3.20e-03),,24163370,(p=3.40e-03),,18973553,(p=4.50e-03),,22320973,(p=5.10e-03),,21319273,(p=5.10e-03),,21751259,(p=6.90e-03),,24488929,(p=7.30e-03),,NA,,NA,,NA,
1802,1802,6647,SOD1,-,974,13,9.259e-11,18622615,(p=2.40e-03),,17457363,(p=2.60e-03),,12738898,(p=5.10e-03),,26756888,(p=5.90e-03),,18480265,(p=6.40e-03),,25485927,(p=6.70e-03),,20385105,(p=6.70e-03),,28119399,(p=8.90e-03),,24002644,(p=8.90e-03),,26241492,(p=8.90e-03),
1803,1803,5702,PSMC3,-,138,7,9.325e-11,26831064,(p=3.03e-04),,27371349,(p=5.80e-03),,24255178,(p=6.60e-03),,17220478,(p=6.90e-03),,21991300,(p=7.10e-03),,10339605,(p=9.00e-03),,21874050,(p=9.30e-03),,NA,,NA,,NA,
1804,1804,10963,STIP1,-,138,7,9.32e-11,26831064,(p=3.03e-04),,26804907,(p=2.60e-03),,21235734,(p=5.10e-03),,20159553,(p=5.50e-03),,22729780,(p=8.60e-03),,28412969,(p=9.30e-03),,27409672,(p=9.90e-03),,NA,,NA,,NA,
1805,1805,384,ARG2,-,72,6,9.629e-11,27363017,(p=3.10e-03),,24833798,(p=4.30e-03),,25484082,(p=5.80e-03),,24223914,(p=6.70e-03),,25034973,(p=6.70e-03),,28213467,(p=9.30e-03),,NA,,NA,,NA,,NA,
1806,1806,989,SEPT7,-,72,6,9.624e-11,26831064,(p=3.03e-04),,27557506,(p=3.00e-03),,20035367,(p=3.20e-03),,27371349,(p=5.80e-03),,24055994,(p=9.40e-03),,23383034,(p=9.50e-03),,NA,,NA,,NA,,NA,
1807,1807,9536,PTGES,-,139,7,9.788e-11,21354147,(p=1.20e-03),,21743491,(p=5.10e-03),,21277633,(p=5.10e-03),,12626523,(p=5.70e-03),,23913682,(p=6.00e-03),,16891468,(p=6.70e-03),,22342541,(p=8.10e-03),,NA,,NA,,NA,
1808,1808,84131,CEP78,-,30,5,1.012e-10,7790358,(p=3.14e-04),,27357513,(p=1.60e-03),,16462731,(p=1.60e-03),,12852856,(p=2.60e-03),,11076968,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,
1809,1809,152559,PAQR3,-,30,5,1.012e-10,28528182,(p=4.80e-03),,25330156,(p=5.90e-03),,22828136,(p=6.00e-03),,25310770,(p=7.90e-03),,28548040,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
1810,1810,166824,RASSF6,-,30,5,1.011e-10,27983932,(p=3.10e-03),,25028967,(p=3.60e-03),,24626183,(p=6.20e-03),,20920251,(p=7.00e-03),,28043911,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
1811,1811,4907,NT5E,-,140,7,1.027e-10,28158983,(p=3.06e-04),,20874842,(p=1.60e-03),,17487388,(p=1.90e-03),,26708311,(p=5.80e-03),,29305710,(p=6.70e-03),,28464916,(p=7.90e-03),,28202050,(p=9.30e-03),,NA,,NA,,NA,
1812,1812,7027,TFDP1,-,73,6,1.044e-10,25852190,(p=1.10e-03),,22094256,(p=5.00e-03),,10082561,(p=5.10e-03),,26684807,(p=5.40e-03),,8846921,(p=8.80e-03),,9190208,(p=9.30e-03),,NA,,NA,,NA,,NA,
1813,1813,64083,GOLPH3,-,73,6,1.044e-10,26375441,(p=2.10e-03),,28332316,(p=6.00e-03),,24175832,(p=6.70e-03),,24595000,(p=6.70e-03),,22675169,(p=9.40e-03),,25017784,(p=9.50e-03),,NA,,NA,,NA,,NA,
1814,1814,6223,RPS19,-,141,7,1.078e-10,27129302,(p=3.03e-04),,26831064,(p=3.03e-04),,20639905,(p=3.06e-04),,17361185,(p=3.15e-04),,19380743,(p=4.00e-03),,21319273,(p=5.10e-03),,24113185,(p=6.70e-03),,NA,,NA,,NA,
1815,1815,151242,PPP1R1C,-,9,4,1.132e-10,22939397,(p=3.05e-04),,25339026,(p=7.00e-04),,24935604,(p=1.10e-03),,19874272,(p=1.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1816,1816,3301,DNAJA1,-,142,7,1.132e-10,26831064,(p=3.03e-04),,24189400,(p=9.01e-04),,25852190,(p=1.10e-03),,19826009,(p=3.30e-03),,19380743,(p=4.00e-03),,27371349,(p=5.80e-03),,21081666,(p=7.30e-03),,NA,,NA,,NA,
1817,1817,1602,DACH1,-,74,6,1.132e-10,24882577,(p=3.06e-04),,25322986,(p=1.90e-03),,27916422,(p=4.00e-03),,27278537,(p=4.00e-03),,24912879,(p=5.80e-03),,16980615,(p=8.40e-03),,NA,,NA,,NA,,NA,
1818,1818,10519,CIB1,-,74,6,1.132e-10,20951827,(p=1.08e-04),,23503467,(p=1.20e-03),,25012820,(p=3.20e-03),,21264284,(p=3.30e-03),,26105795,(p=5.00e-03),,20473878,(p=6.10e-03),,NA,,NA,,NA,,NA,
1819,1819,65266,WNK4,-,74,6,1.131e-10,18793746,(p=5.10e-03),,12515852,(p=6.70e-03),,19706464,(p=6.70e-03),,21613417,(p=8.50e-03),,20525693,(p=8.50e-03),,20618440,(p=9.00e-03),,NA,,NA,,NA,,NA,
1820,1820,3586,IL10,-,2763,21,1.135e-10,12861049,(p=1.90e-03),,16850164,(p=2.10e-03),,20171114,(p=2.60e-03),,15611648,(p=3.00e-03),,23743567,(p=3.90e-03),,19058854,(p=5.50e-03),,12538698,(p=5.80e-03),,22323454,(p=6.00e-03),,28631559,(p=6.00e-03),,22140263,(p=6.70e-03),
1821,1821,214,ALCAM,-,143,7,1.185e-10,21119604,(p=3.90e-03),,16865058,(p=5.80e-03),,16204050,(p=6.10e-03),,21364949,(p=6.60e-03),,23840677,(p=7.60e-03),,22722789,(p=8.10e-03),,15169840,(p=9.30e-03),,NA,,NA,,NA,
1822,1822,22948,CCT5,-,143,7,1.185e-10,27129302,(p=3.03e-04),,26831064,(p=3.03e-04),,25852190,(p=1.10e-03),,20516061,(p=3.60e-03),,19380743,(p=4.00e-03),,21319273,(p=5.10e-03),,21081666,(p=7.30e-03),,NA,,NA,,NA,
