,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
157,157,64109,CRLF2,-,52,4,3.94e-07,27449287,(p=6.60e-03),,22484421,(p=7.50e-03),,22150304,(p=8.00e-03),,22851563,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
158,158,578,BAK1,-,306,6,5.502e-07,12176904,(p=6.20e-03),,26486506,(p=6.30e-03),,17927446,(p=6.30e-03),,26406239,(p=8.70e-03),,17227835,(p=8.70e-03),,25893290,(p=8.70e-03),,NA,,NA,,NA,,NA,
159,159,2323,FLT3LG,-,57,4,5.662e-07,21516120,(p=2.90e-03),,28917156,(p=3.90e-03),,21263155,(p=4.70e-03),,11847009,(p=5.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
160,160,11200,CHEK2,-,513,7,5.916e-07,26506619,(p=3.00e-03),,25958056,(p=3.10e-03),,27438145,(p=3.50e-03),,24657486,(p=4.00e-03),,26054341,(p=6.70e-03),,25425972,(p=7.50e-03),,26061604,(p=8.90e-03),,NA,,NA,,NA,
161,161,1719,DHFR,-,160,5,6.531e-07,12084458,(p=1.80e-03),,23197646,(p=3.00e-03),,28719513,(p=4.10e-03),,22994778,(p=4.60e-03),,20472929,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
162,162,960,CD44,-,1050,9,6.744e-07,24680978,(p=2.05e-04),,23263849,(p=3.40e-03),,27176078,(p=3.90e-03),,26708679,(p=4.50e-03),,27748881,(p=4.60e-03),,26687806,(p=5.80e-03),,20306693,(p=7.50e-03),,19633292,(p=8.40e-03),,26429859,(p=9.00e-03),,NA,
163,163,4352,MPL,-,165,5,7.516e-07,24085601,(p=4.03e-04),,17666371,(p=6.80e-03),,26314963,(p=9.00e-03),,19469654,(p=9.10e-03),,19097174,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
164,164,3105,HLA-A,-,1379,10,7.733e-07,19539218,(p=1.00e-03),,17964196,(p=1.10e-03),,12437654,(p=1.50e-03),,19925877,(p=1.90e-03),,22489945,(p=3.40e-03),,12010826,(p=4.00e-03),,24046013,(p=8.10e-03),,19589487,(p=8.30e-03),,15009808,(p=8.70e-03),,14871250,(p=9.80e-03),
165,165,841,CASP8,-,789,8,7.877e-07,22173242,(p=7.01e-04),,29191655,(p=3.30e-03),,22010212,(p=3.60e-03),,19684859,(p=3.80e-03),,19738422,(p=5.50e-03),,15388581,(p=6.30e-03),,27195913,(p=6.30e-03),,27868169,(p=9.00e-03),,NA,,NA,
166,166,328,APEX1,-,542,7,8.218e-07,17197435,(p=1.30e-03),,20226869,(p=4.50e-03),,11895912,(p=5.30e-03),,25107571,(p=6.30e-03),,19324449,(p=8.00e-03),,17324338,(p=8.30e-03),,26520369,(p=9.40e-03),,NA,,NA,,NA,
167,167,55294,FBXW7,-,334,6,8.676e-07,20861920,(p=3.00e-03),,22814294,(p=3.60e-03),,19635999,(p=4.70e-03),,20944675,(p=6.30e-03),,19340001,(p=8.30e-03),,21122106,(p=9.10e-03),,NA,,NA,,NA,,NA,
168,168,4353,MPO,-,548,7,8.736e-07,11840286,(p=3.90e-03),,17922231,(p=3.90e-03),,21674360,(p=4.30e-03),,17925548,(p=4.50e-03),,19752340,(p=5.30e-03),,11895912,(p=5.30e-03),,12393699,(p=9.70e-03),,NA,,NA,,NA,
169,169,54806,AHI1,-,65,4,9.096e-07,23446755,(p=2.30e-03),,19379585,(p=5.40e-03),,18936234,(p=7.40e-03),,22623184,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
170,170,6776,STAT5A,-,341,6,9.617e-07,17128418,(p=1.50e-03),,21233313,(p=2.20e-03),,20388848,(p=2.70e-03),,17169805,(p=2.90e-03),,23243289,(p=7.70e-03),,26848862,(p=9.00e-03),,NA,,NA,,NA,,NA,
171,171,8837,CFLAR,-,344,6,1.006e-06,17513603,(p=3.50e-03),,17697742,(p=4.40e-03),,27607580,(p=4.50e-03),,16298825,(p=8.90e-03),,17659339,(p=9.00e-03),,17070520,(p=9.00e-03),,NA,,NA,,NA,,NA,
172,172,5747,PTK2,-,828,8,1.078e-06,26892465,(p=7.01e-04),,24916506,(p=2.70e-03),,24848258,(p=2.70e-03),,23845472,(p=4.50e-03),,23047954,(p=5.50e-03),,28533307,(p=6.80e-03),,25833835,(p=9.00e-03),,23536552,(p=9.00e-03),,NA,,NA,
173,173,968,CD68,-,70,4,1.2e-06,28508176,(p=2.90e-03),,23549871,(p=3.50e-03),,22044760,(p=8.90e-03),,22955918,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
174,174,1436,CSF1R,-,186,5,1.275e-06,27334834,(p=2.70e-03),,27568101,(p=5.40e-03),,14654075,(p=5.80e-03),,26179200,(p=6.30e-03),,22955918,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
175,175,5981,RFC1,-,188,5,1.337e-06,19307503,(p=1.70e-03),,20335220,(p=2.70e-03),,20226869,(p=4.50e-03),,12411325,(p=6.30e-03),,20472929,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
176,176,23451,SF3B1,-,188,5,1.33e-06,24652989,(p=4.20e-03),,23435461,(p=5.40e-03),,28967088,(p=5.80e-03),,23531595,(p=7.70e-03),,25550361,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
177,177,6418,SET,-,190,5,1.393e-06,25388166,(p=5.30e-03),,24449214,(p=7.90e-03),,21844565,(p=9.00e-03),,19234487,(p=9.30e-03),,24436473,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
178,178,3106,HLA-B,-,1850,11,1.477e-06,19539218,(p=1.00e-03),,17964196,(p=1.10e-03),,12437654,(p=1.50e-03),,19925877,(p=1.90e-03),,22489945,(p=3.40e-03),,12010826,(p=4.00e-03),,24046013,(p=8.10e-03),,19589487,(p=8.30e-03),,24782188,(p=8.30e-03),,15009808,(p=8.70e-03),
179,179,4067,LYN,-,371,6,1.49e-06,7568175,(p=4.60e-03),,24091144,(p=5.00e-03),,24469048,(p=8.30e-03),,23896410,(p=8.90e-03),,19234487,(p=9.30e-03),,18577747,(p=9.60e-03),,NA,,NA,,NA,,NA,
180,180,8836,GGH,-,75,4,1.525e-06,19841321,(p=1.50e-03),,19307503,(p=1.70e-03),,22994778,(p=4.60e-03),,19815704,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
181,181,5605,MAP2K2,-,195,5,1.548e-06,22805292,(p=1.70e-03),,22805291,(p=3.10e-03),,25722381,(p=4.70e-03),,24011934,(p=7.70e-03),,26625317,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
182,182,10381,TUBB3,-,198,5,1.661e-06,23853246,(p=1.10e-03),,19828208,(p=4.10e-03),,20868593,(p=6.50e-03),,20403547,(p=8.70e-03),,29491095,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,
183,183,4919,ROR1,-,77,4,1.67e-06,23285131,(p=1.70e-03),,28160756,(p=5.00e-03),,20702778,(p=9.00e-03),,25411317,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
184,184,3958,LGALS3,-,620,7,1.802e-06,23449638,(p=1.30e-03),,21987825,(p=2.70e-03),,24338002,(p=4.30e-03),,25622682,(p=5.30e-03),,27687248,(p=5.30e-03),,25788032,(p=6.60e-03),,28238096,(p=9.50e-03),,NA,,NA,,NA,
185,185,3309,HSPA5,-,630,7,1.991e-06,26593250,(p=3.10e-03),,19470730,(p=4.30e-03),,26939701,(p=5.40e-03),,18708359,(p=6.70e-03),,20473863,(p=6.80e-03),,24781973,(p=6.90e-03),,24821775,(p=9.30e-03),,NA,,NA,,NA,
186,186,3600,IL15,-,399,6,2.185e-06,19176441,(p=7.04e-04),,26255115,(p=2.20e-03),,21300928,(p=3.70e-03),,25428383,(p=4.70e-03),,17947730,(p=7.70e-03),,26847056,(p=8.80e-03),,NA,,NA,,NA,,NA,
187,187,5599,MAPK8,-,927,8,2.266e-06,18094581,(p=4.03e-04),,16982329,(p=1.10e-03),,27855694,(p=4.80e-03),,14701702,(p=7.40e-03),,21931671,(p=9.10e-03),,24787013,(p=9.10e-03),,12707267,(p=9.10e-03),,21768777,(p=9.80e-03),,NA,,NA,
188,188,1048,CEACAM5,-,213,5,2.305e-06,26892612,(p=1.50e-03),,25608838,(p=3.40e-03),,28660319,(p=4.30e-03),,25731731,(p=4.70e-03),,16324274,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,
189,189,1432,MAPK14,-,1249,9,2.322e-06,16982329,(p=1.10e-03),,19885551,(p=3.00e-03),,23579276,(p=3.40e-03),,12698197,(p=4.60e-03),,27107996,(p=4.60e-03),,20169663,(p=6.50e-03),,21858220,(p=8.70e-03),,19633425,(p=8.80e-03),,24787013,(p=9.10e-03),,NA,
190,190,1163,CKS1B,-,86,4,2.512e-06,27638366,(p=1.50e-03),,28766538,(p=3.10e-03),,27270326,(p=4.60e-03),,22047644,(p=6.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
191,191,5595,MAPK3,-,1306,9,3.271e-06,19298651,(p=4.03e-04),,12689928,(p=3.80e-03),,24239461,(p=4.10e-03),,21262770,(p=4.10e-03),,17526808,(p=4.40e-03),,17513610,(p=5.40e-03),,19729990,(p=6.30e-03),,24183461,(p=9.00e-03),,21444628,(p=9.10e-03),,NA,
192,192,3161,HMMR,-,92,4,3.262e-06,21274712,(p=1.19e-04),,26870892,(p=6.20e-03),,22532518,(p=7.40e-03),,17157168,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
193,193,921,CD5,-,93,4,3.389e-06,26800311,(p=1.12e-04),,18006695,(p=4.00e-03),,22406370,(p=8.30e-03),,12447961,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
194,194,6469,SHH,-,437,6,3.538e-06,26483188,(p=1.70e-03),,28574612,(p=6.30e-03),,22240607,(p=7.40e-03),,28754309,(p=7.50e-03),,19074837,(p=8.30e-03),,22875023,(p=8.90e-03),,NA,,NA,,NA,,NA,
195,195,160364,CLEC12A,-,22,3,3.668e-06,27506934,(p=1.30e-03),,17609428,(p=1.40e-03),,24152218,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
196,196,23411,SIRT1,-,1010,8,4.024e-06,26398583,(p=2.20e-03),,26646449,(p=2.20e-03),,24855208,(p=2.70e-03),,25280219,(p=6.30e-03),,26049753,(p=6.70e-03),,22207735,(p=6.90e-03),,25109285,(p=9.00e-03),,24088390,(p=9.10e-03),,NA,,NA,
197,197,2099,ESR1,-,2923,13,4.352e-06,17388661,(p=7.03e-04),,19667268,(p=1.30e-03),,21901395,(p=1.70e-03),,26916095,(p=1.70e-03),,20920367,(p=3.10e-03),,28498399,(p=3.70e-03),,20305143,(p=5.30e-03),,16497877,(p=6.50e-03),,27551012,(p=7.50e-03),,27532364,(p=7.50e-03),
198,198,1991,ELANE,-,254,5,5.195e-06,16670064,(p=3.70e-03),,28754797,(p=5.40e-03),,25427142,(p=8.50e-03),,17412886,(p=8.90e-03),,28073911,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
199,199,695,BTK,-,266,5,6.478e-06,24307721,(p=2.04e-04),,25605370,(p=3.40e-03),,28428442,(p=4.50e-03),,26292723,(p=5.00e-03),,28548645,(p=5.40e-03),,NA,,NA,,NA,,NA,,NA,
200,200,2932,GSK3B,-,1118,8,8.172e-06,23729362,(p=3.40e-03),,24239461,(p=4.10e-03),,23845472,(p=4.50e-03),,21725365,(p=5.30e-03),,21471285,(p=5.30e-03),,19237556,(p=6.50e-03),,22286758,(p=7.70e-03),,22534782,(p=8.20e-03),,NA,,NA,
201,201,7066,THPO,-,117,4,8.17e-06,23403320,(p=4.00e-03),,11847009,(p=5.00e-03),,10387974,(p=8.30e-03),,12187073,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
202,202,1437,CSF2,-,281,5,8.342e-06,12031914,(p=1.70e-03),,11855781,(p=3.90e-03),,12663443,(p=4.30e-03),,11847009,(p=5.00e-03),,16912178,(p=8.10e-03),,NA,,NA,,NA,,NA,,NA,
203,203,951,CD37,-,29,3,8.337e-06,24445867,(p=1.30e-03),,27760757,(p=2.20e-03),,25934707,(p=6.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
204,204,6098,ROS1,-,119,4,8.613e-06,27328934,(p=1.70e-03),,23400546,(p=3.80e-03),,27575422,(p=5.00e-03),,26707143,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
205,205,5087,PBX1,-,120,4,8.863e-06,25551271,(p=7.03e-04),,24578304,(p=1.10e-03),,27590741,(p=6.90e-03),,23511488,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
206,206,50943,FOXP3,-,807,7,8.95e-06,26968188,(p=7.04e-04),,28508176,(p=2.90e-03),,22431701,(p=3.80e-03),,26473355,(p=4.60e-03),,25109285,(p=9.00e-03),,16645171,(p=9.10e-03),,26735609,(p=9.10e-03),,NA,,NA,,NA,
207,207,1499,CTNNB1,-,2298,11,8.916e-06,27248172,(p=3.00e-03),,26521987,(p=4.30e-03),,20813688,(p=4.70e-03),,28321124,(p=4.80e-03),,24339928,(p=5.40e-03),,25862567,(p=6.50e-03),,18618575,(p=6.60e-03),,18078131,(p=8.00e-03),,24747551,(p=8.70e-03),,28468589,(p=8.90e-03),
208,208,9518,GDF15,-,290,5,9.45e-06,24345755,(p=2.70e-03),,27643489,(p=4.40e-03),,24669014,(p=6.60e-03),,22384099,(p=8.10e-03),,17908975,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,
209,209,5591,PRKDC,-,532,6,1.01e-05,22131882,(p=2.60e-03),,27235137,(p=2.70e-03),,25823028,(p=2.90e-03),,22040967,(p=3.10e-03),,21042724,(p=5.00e-03),,25480831,(p=5.30e-03),,NA,,NA,,NA,,NA,
210,210,64127,NOD2,-,825,7,1.012e-05,17964196,(p=1.10e-03),,17724347,(p=1.70e-03),,21215810,(p=2.60e-03),,19219079,(p=4.30e-03),,23558906,(p=7.80e-03),,24345423,(p=8.10e-03),,24393249,(p=9.80e-03),,NA,,NA,,NA,
211,211,3146,HMGB1,-,830,7,1.047e-05,19819342,(p=4.10e-03),,27457217,(p=5.40e-03),,22983919,(p=6.30e-03),,25872129,(p=6.50e-03),,26506894,(p=9.00e-03),,19445369,(p=9.00e-03),,26676883,(p=9.80e-03),,NA,,NA,,NA,
212,212,55904,KMT2E,-,33,3,1.19e-05,7672722,(p=1.50e-03),,24796963,(p=1.70e-03),,24895338,(p=3.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
213,213,1557,CYP2C19,-,851,7,1.218e-05,19638460,(p=2.07e-04),,20179710,(p=4.30e-03),,26456622,(p=4.30e-03),,17680025,(p=5.40e-03),,19696793,(p=5.40e-03),,16232205,(p=8.70e-03),,24169346,(p=8.90e-03),,NA,,NA,,NA,
214,214,7913,DEK,-,133,4,1.279e-05,24441146,(p=7.04e-04),,25128083,(p=4.70e-03),,28423581,(p=6.70e-03),,23071688,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
215,215,7272,TTK,-,136,4,1.392e-05,17388661,(p=7.03e-04),,26398286,(p=1.90e-03),,19459850,(p=6.30e-03),,28759042,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
216,216,7535,ZAP70,-,318,5,1.424e-05,20029467,(p=8.00e-04),,18689273,(p=7.50e-03),,15759031,(p=8.70e-03),,18322442,(p=8.70e-03),,19575876,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,
217,217,8795,TNFRSF10B,-,324,5,1.552e-05,27176505,(p=4.10e-03),,28362429,(p=5.30e-03),,15388581,(p=6.30e-03),,22183068,(p=6.80e-03),,17070520,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
218,218,3205,HOXA9,-,147,4,1.87e-05,27598218,(p=4.70e-03),,23539541,(p=7.40e-03),,12393433,(p=7.50e-03),,23466061,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
219,219,3162,HMOX1,-,915,7,1.881e-05,26218201,(p=7.01e-04),,21911919,(p=7.05e-04),,27997582,(p=4.10e-03),,28445830,(p=5.50e-03),,27606430,(p=7.50e-03),,25585641,(p=7.70e-03),,21781496,(p=8.50e-03),,NA,,NA,,NA,
220,220,862,RUNX1T1,-,150,4,2.008e-05,15203865,(p=1.21e-04),,25082877,(p=1.30e-03),,14751048,(p=5.40e-03),,28166825,(p=6.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
221,221,100132285,KIR2DS2,-,151,4,2.052e-05,16504727,(p=1.50e-03),,18158964,(p=4.10e-03),,23380384,(p=6.30e-03),,18945962,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
222,222,5970,RELA,-,1309,8,2.243e-05,26593250,(p=3.10e-03),,16483679,(p=4.10e-03),,28362429,(p=5.30e-03),,27127301,(p=5.80e-03),,16497877,(p=6.50e-03),,24042463,(p=8.20e-03),,19746155,(p=8.40e-03),,11964305,(p=9.00e-03),,NA,,NA,
223,223,2321,FLT1,-,634,6,2.552e-05,20026801,(p=7.03e-04),,26124351,(p=8.00e-04),,24398900,(p=4.10e-03),,26394830,(p=4.70e-03),,27629739,(p=5.00e-03),,23503608,(p=5.40e-03),,NA,,NA,,NA,,NA,
224,224,10673,TNFSF13B,-,362,5,2.571e-05,26327569,(p=2.20e-03),,24802131,(p=2.70e-03),,18843286,(p=6.80e-03),,15070697,(p=8.70e-03),,18551073,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
225,225,9212,AURKB,-,363,5,2.593e-05,24874015,(p=2.70e-03),,27612557,(p=4.60e-03),,25411027,(p=4.70e-03),,23557198,(p=5.10e-03),,19649632,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,
226,226,1030,CDKN2B,-,379,5,3.178e-05,27090891,(p=1.29e-04),,27459612,(p=3.40e-03),,22772967,(p=6.30e-03),,24815848,(p=7.40e-03),,24938701,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,
227,227,811,CALR,-,386,5,3.455e-05,19470730,(p=4.30e-03),,26640226,(p=7.50e-03),,22915645,(p=8.30e-03),,25176567,(p=9.50e-03),,27802968,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
228,228,5241,PGR,-,675,6,3.546e-05,18668363,(p=1.50e-03),,21901395,(p=1.70e-03),,20920367,(p=3.10e-03),,22697792,(p=5.80e-03),,26053183,(p=8.80e-03),,23574718,(p=9.50e-03),,NA,,NA,,NA,,NA,
229,229,4298,MLLT1,-,53,3,4.696e-05,11526240,(p=1.50e-03),,21953510,(p=4.70e-03),,21964340,(p=6.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
230,230,27113,BBC3,-,189,4,4.793e-05,17388661,(p=7.03e-04),,21863213,(p=1.00e-03),,19064725,(p=1.20e-03),,22286758,(p=7.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
231,231,2247,FGF2,-,717,6,4.9e-05,27362808,(p=3.10e-03),,27007053,(p=4.10e-03),,26141457,(p=5.40e-03),,12087465,(p=6.30e-03),,12209593,(p=8.90e-03),,11999550,(p=9.80e-03),,NA,,NA,,NA,,NA,
232,232,966,CD59,-,199,4,5.822e-05,21252115,(p=5.00e-03),,25146331,(p=7.70e-03),,19662541,(p=8.20e-03),,24924474,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
233,233,11040,PIM2,-,58,3,6.068e-05,23752607,(p=2.70e-03),,26764044,(p=4.10e-03),,25238262,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
234,234,2065,ERBB3,-,443,5,6.486e-05,18985033,(p=3.40e-03),,18768436,(p=6.30e-03),,20038315,(p=6.70e-03),,21638049,(p=8.20e-03),,26034219,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,
235,235,9994,CASP8AP2,-,60,3,6.667e-05,16627760,(p=1.30e-03),,25530566,(p=2.70e-03),,24397596,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
236,236,3135,HLA-G,-,764,6,6.823e-05,23335072,(p=2.20e-03),,26187179,(p=4.10e-03),,26667793,(p=6.30e-03),,25420801,(p=7.50e-03),,27349312,(p=8.80e-03),,21696824,(p=9.30e-03),,NA,,NA,,NA,,NA,
237,237,51176,LEF1,-,210,4,7.043e-05,25955539,(p=1.30e-03),,23713453,(p=1.30e-03),,25942645,(p=9.00e-03),,22815426,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
238,238,2356,FPGS,-,62,3,7.27e-05,19841321,(p=1.50e-03),,19131550,(p=3.70e-03),,22895141,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
239,239,7750,ZMYM2,-,62,3,7.239e-05,27005999,(p=4.50e-03),,23594707,(p=5.30e-03),,19506298,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
240,240,10057,ABCC5,-,62,3,7.209e-05,20597995,(p=5.00e-03),,28277541,(p=8.70e-03),,26546432,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
241,241,2778,GNAS,-,457,5,7.306e-05,27154293,(p=3.80e-03),,18347176,(p=7.30e-03),,17020971,(p=7.40e-03),,19029852,(p=7.50e-03),,16033819,(p=7.90e-03),,NA,,NA,,NA,,NA,,NA,
242,242,4254,KITLG,-,215,4,7.566e-05,18830255,(p=3.90e-03),,14654075,(p=5.80e-03),,9371281,(p=6.40e-03),,15337769,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
243,243,23476,BRD4,-,216,4,7.672e-05,24403256,(p=1.50e-03),,26119939,(p=2.60e-03),,21964340,(p=6.50e-03),,27259267,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
244,244,3123,HLA-DRB1,-,2531,10,8e-05,19539218,(p=1.00e-03),,17964196,(p=1.10e-03),,19925877,(p=1.90e-03),,12010826,(p=4.00e-03),,20541027,(p=7.80e-03),,24046013,(p=8.10e-03),,19589487,(p=8.30e-03),,15009808,(p=8.70e-03),,21982422,(p=8.80e-03),,16282347,(p=8.90e-03),
245,245,6929,TCF3,-,222,4,8.477e-05,25551271,(p=7.03e-04),,24578304,(p=1.10e-03),,22743623,(p=3.00e-03),,25615280,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
246,246,7291,TWIST1,-,484,5,9.409e-05,26832848,(p=8.01e-04),,26023795,(p=4.50e-03),,20920982,(p=8.30e-03),,28346424,(p=8.70e-03),,17785550,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
247,247,2308,FOXO1,-,485,5,9.458e-05,23460611,(p=2.90e-03),,27707884,(p=6.90e-03),,26071485,(p=7.90e-03),,27490929,(p=9.10e-03),,23574718,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,
248,248,3574,IL7,-,234,4,0.0001029,27272942,(p=3.90e-03),,12433286,(p=4.40e-03),,19001329,(p=5.50e-03),,16923550,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
249,249,440,ASNS,-,71,3,0.0001047,24913732,(p=4.50e-03),,19035175,(p=7.90e-03),,24907114,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
250,250,81608,FIP1L1,-,74,3,0.0001181,17377585,(p=5.00e-04),,27120808,(p=1.70e-03),,18706197,(p=4.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
251,251,3315,HSPB1,-,513,5,0.0001215,27022067,(p=1.40e-03),,25740245,(p=4.40e-03),,26872057,(p=5.20e-03),,27354589,(p=9.00e-03),,25331547,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,
252,252,5329,PLAUR,-,513,5,0.000121,15849776,(p=7.03e-04),,14668033,(p=4.20e-03),,27517491,(p=4.30e-03),,28340565,(p=6.00e-03),,27286449,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,
253,253,5371,PML,-,513,5,0.0001205,22013068,(p=3.50e-03),,26041820,(p=4.30e-03),,20133893,(p=6.30e-03),,22906876,(p=7.40e-03),,18755984,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
254,254,84868,HAVCR2,-,247,4,0.0001241,27506934,(p=1.30e-03),,24639110,(p=1.50e-03),,22426209,(p=4.50e-03),,24855276,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
255,255,5607,MAP2K5,-,76,3,0.0001255,12842996,(p=5.30e-03),,21820407,(p=6.80e-03),,12219026,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
256,256,27436,EML4,-,76,3,0.000125,19667264,(p=4.70e-03),,28039177,(p=6.40e-03),,22124476,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
257,257,8115,TCL1A,-,77,3,0.0001295,24966976,(p=4.20e-03),,28178623,(p=4.70e-03),,17659340,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
258,258,1786,DNMT1,-,524,5,0.0001307,27881579,(p=1.30e-03),,21458988,(p=3.00e-03),,23318422,(p=6.20e-03),,23254386,(p=8.70e-03),,15340041,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,
259,259,4102,MAGEA3,-,78,3,0.0001336,20015885,(p=2.70e-03),,28809608,(p=5.30e-03),,20036422,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
260,260,3397,ID1,-,256,4,0.0001395,27044543,(p=1.50e-03),,19643984,(p=2.20e-03),,20388787,(p=3.30e-03),,19644139,(p=6.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
261,261,3586,IL10,-,2763,10,0.0001475,25733167,(p=4.02e-04),,23225254,(p=1.70e-03),,18559596,(p=3.80e-03),,20191326,(p=4.10e-03),,20305143,(p=5.30e-03),,19276283,(p=6.80e-03),,25263239,(p=7.50e-03),,19644155,(p=8.90e-03),,25287662,(p=8.90e-03),,12393699,(p=9.70e-03),
262,262,958,CD40,-,539,5,0.0001471,12576441,(p=1.30e-03),,20726323,(p=3.60e-03),,18552209,(p=4.70e-03),,20634492,(p=8.30e-03),,12433678,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
263,263,80380,PDCD1LG2,-,81,3,0.0001474,24270737,(p=2.70e-03),,20682852,(p=9.10e-03),,26424759,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
264,264,597,BCL2A1,-,84,3,0.0001638,22553204,(p=8.70e-03),,20353833,(p=8.70e-03),,16572199,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
265,265,1031,CDKN2C,-,84,3,0.0001631,27750397,(p=6.30e-03),,27888400,(p=7.50e-03),,19509251,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
266,266,9141,PDCD5,-,84,3,0.0001625,20398626,(p=4.01e-04),,22688731,(p=4.10e-03),,18401719,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
267,267,4311,MME,-,278,4,0.0001873,18292286,(p=3.70e-03),,19656156,(p=4.30e-03),,19787248,(p=7.40e-03),,12447961,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
268,268,10599,SLCO1B1,-,280,4,0.0001919,26663398,(p=7.01e-04),,25098908,(p=2.20e-03),,25939871,(p=4.30e-03),,23652803,(p=4.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
269,269,5788,PTPRC,-,282,4,0.0001965,21599592,(p=3.40e-03),,23911702,(p=5.40e-03),,25739938,(p=6.30e-03),,19332764,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
