,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
521,521,10631,POSTN,-,246,15,3.522e-16,29284199,(p=2.01e-04),,24788198,(p=2.20e-03),,29342461,(p=3.10e-03),,25592291,(p=3.40e-03),,22659570,(p=3.40e-03),,28833827,(p=3.40e-03),,28381189,(p=4.70e-03),,23076534,(p=6.10e-03),,21677839,(p=6.10e-03),,22166650,(p=6.10e-03),
522,522,6513,SLC2A1,-,500,19,3.945e-16,26293674,(p=3.01e-04),,26023239,(p=7.00e-04),,28498467,(p=1.10e-03),,18953257,(p=2.20e-03),,27829222,(p=4.20e-03),,27863474,(p=4.50e-03),,23617290,(p=4.80e-03),,28429188,(p=4.90e-03),,26573871,(p=5.10e-03),,25321477,(p=5.50e-03),
523,523,8289,ARID1A,-,198,14,4.086e-16,27172896,(p=1.07e-04),,27323812,(p=2.09e-04),,26572704,(p=4.01e-04),,27520487,(p=1.30e-03),,24336158,(p=2.00e-03),,24036443,(p=2.40e-03),,24793973,(p=3.50e-03),,26945423,(p=4.70e-03),,26279473,(p=6.10e-03),,26832958,(p=6.10e-03),
524,524,9759,HDAC4,-,250,15,4.443e-16,18227124,(p=4.04e-04),,23349832,(p=2.90e-03),,19355988,(p=3.30e-03),,27295551,(p=3.40e-03),,27196750,(p=3.80e-03),,24896240,(p=6.10e-03),,24079712,(p=6.60e-03),,23149916,(p=6.70e-03),,21917920,(p=6.70e-03),,22700976,(p=6.90e-03),
525,525,5518,PPP2R1A,-,203,14,5.768e-16,24189400,(p=1.50e-03),,16044149,(p=2.20e-03),,27469332,(p=2.70e-03),,21075311,(p=3.30e-03),,27485451,(p=3.30e-03),,24654937,(p=3.40e-03),,26280018,(p=3.80e-03),,14645548,(p=5.10e-03),,20826764,(p=8.00e-03),,11531413,(p=8.30e-03),
526,526,7529,YWHAB,-,313,16,6.247e-16,25862004,(p=4.01e-04),,16205633,(p=1.80e-03),,16282323,(p=3.40e-03),,15284440,(p=3.40e-03),,9369453,(p=3.80e-03),,19725029,(p=4.40e-03),,18198340,(p=4.50e-03),,15265780,(p=5.50e-03),,11157475,(p=6.30e-03),,16581770,(p=6.90e-03),
527,527,1398,CRK,-,259,15,7.448e-16,16982329,(p=4.00e-04),,25956913,(p=1.30e-03),,19737974,(p=2.00e-03),,22569336,(p=2.20e-03),,25816892,(p=2.30e-03),,15886098,(p=3.00e-03),,20534451,(p=5.20e-03),,9233773,(p=6.10e-03),,10753828,(p=6.60e-03),,9092574,(p=7.30e-03),
528,528,627,BDNF,-,1746,32,9.34e-16,21350004,(p=3.02e-04),,28739680,(p=4.03e-04),,20463055,(p=1.10e-03),,28604807,(p=1.30e-03),,20428771,(p=1.50e-03),,15657181,(p=1.60e-03),,20358425,(p=1.90e-03),,28604655,(p=1.90e-03),,28230291,(p=2.20e-03),,23874483,(p=2.30e-03),
529,529,3308,HSPA4,-,607,20,1.099e-15,26556859,(p=1.80e-03),,21503962,(p=1.80e-03),,21235734,(p=2.20e-03),,24718854,(p=2.80e-03),,21325980,(p=2.90e-03),,19017364,(p=3.40e-03),,24846187,(p=3.40e-03),,16790501,(p=4.10e-03),,28192510,(p=4.20e-03),,26050647,(p=4.50e-03),
530,530,958,CD40,-,539,19,1.478e-15,19593445,(p=2.07e-04),,12433678,(p=4.00e-04),,12637493,(p=9.02e-04),,11792123,(p=2.20e-03),,12209089,(p=2.30e-03),,22010829,(p=3.40e-03),,12686591,(p=4.10e-03),,20107176,(p=5.10e-03),,19268365,(p=5.50e-03),,20842056,(p=5.80e-03),
531,531,1655,DDX5,-,218,14,1.538e-15,24189400,(p=1.50e-03),,23482664,(p=1.80e-03),,20856200,(p=3.10e-03),,22086602,(p=3.80e-03),,25670202,(p=5.50e-03),,17361185,(p=5.50e-03),,24910429,(p=5.90e-03),,28244855,(p=6.80e-03),,17384675,(p=7.00e-03),,22750847,(p=7.30e-03),
532,532,8792,TNFRSF11A,-,220,14,1.742e-15,22824341,(p=7.00e-04),,21514280,(p=3.10e-03),,22496457,(p=3.40e-03),,26200837,(p=3.40e-03),,21742767,(p=3.50e-03),,18008334,(p=4.10e-03),,27322743,(p=4.40e-03),,26734994,(p=4.70e-03),,16328004,(p=6.10e-03),,24737168,(p=6.10e-03),
533,533,3659,IRF1,-,279,15,2.197e-15,19593445,(p=2.07e-04),,17918184,(p=8.01e-04),,12067985,(p=1.80e-03),,15878912,(p=4.00e-03),,15548708,(p=4.70e-03),,19056926,(p=5.00e-03),,25576084,(p=5.00e-03),,25497010,(p=5.50e-03),,12732645,(p=5.90e-03),,27176664,(p=6.90e-03),
534,534,5610,EIF2AK2,-,344,16,2.654e-15,24189400,(p=1.50e-03),,16924232,(p=1.80e-03),,23682076,(p=1.80e-03),,19106640,(p=2.90e-03),,20029030,(p=2.90e-03),,9447982,(p=4.80e-03),,22948139,(p=5.30e-03),,21294215,(p=5.90e-03),,19507191,(p=6.70e-03),,12882984,(p=7.90e-03),
535,535,8772,FADD,-,284,15,2.838e-15,19593445,(p=2.07e-04),,22173242,(p=2.20e-03),,26786097,(p=3.80e-03),,16450001,(p=4.20e-03),,22864571,(p=4.50e-03),,21613217,(p=4.70e-03),,24577083,(p=5.10e-03),,15069192,(p=5.30e-03),,24686082,(p=6.10e-03),,27013580,(p=7.30e-03),
536,536,102,ADAM10,-,285,15,2.982e-15,16627989,(p=3.01e-04),,25323956,(p=1.40e-03),,26863569,(p=3.10e-03),,28232483,(p=3.40e-03),,19394555,(p=3.40e-03),,26090866,(p=3.80e-03),,19783906,(p=4.80e-03),,25242535,(p=5.50e-03),,23674691,(p=5.50e-03),,24952873,(p=5.60e-03),
537,537,5888,RAD51,-,578,19,5.008e-15,18544565,(p=4.03e-04),,26752698,(p=1.90e-03),,26980768,(p=2.20e-03),,25110436,(p=2.20e-03),,24811120,(p=2.20e-03),,21810436,(p=2.50e-03),,19505457,(p=3.00e-03),,28034904,(p=3.30e-03),,28030834,(p=3.50e-03),,23341130,(p=3.70e-03),
538,538,7490,WT1,-,583,19,5.817e-15,17728783,(p=1.10e-03),,12960088,(p=2.20e-03),,24321497,(p=2.20e-03),,19190340,(p=2.40e-03),,25310451,(p=2.70e-03),,25474318,(p=2.90e-03),,18644985,(p=3.10e-03),,18708366,(p=3.40e-03),,20972333,(p=3.50e-03),,26071132,(p=4.70e-03),
539,539,10135,NAMPT,-,446,17,1.003e-14,27287071,(p=9.02e-04),,25656579,(p=1.10e-03),,28442350,(p=1.50e-03),,27233476,(p=2.00e-03),,22955917,(p=2.20e-03),,25993304,(p=2.20e-03),,23315983,(p=3.80e-03),,28919418,(p=4.50e-03),,26178576,(p=4.50e-03),,22768255,(p=4.70e-03),
540,540,7057,THBS1,-,447,17,1.037e-14,18641687,(p=2.00e-03),,14555767,(p=2.90e-03),,23202046,(p=3.80e-03),,15037654,(p=5.00e-03),,27487140,(p=5.00e-03),,28146424,(p=5.10e-03),,14559817,(p=5.20e-03),,19738618,(p=5.30e-03),,23350987,(p=5.50e-03),,18757424,(p=6.10e-03),
541,541,7182,NR2C2,-,118,11,1.201e-14,22641218,(p=2.09e-04),,26432169,(p=2.20e-03),,23700229,(p=4.70e-03),,24565101,(p=5.10e-03),,20200282,(p=5.30e-03),,24801688,(p=6.10e-03),,23940728,(p=6.10e-03),,11585904,(p=6.60e-03),,25475726,(p=6.80e-03),,25277189,(p=8.80e-03),
542,542,652,BMP4,-,391,16,1.864e-14,22241220,(p=4.05e-04),,20182795,(p=1.10e-03),,28315766,(p=3.40e-03),,23673366,(p=3.80e-03),,20054823,(p=4.10e-03),,19269967,(p=4.20e-03),,22383492,(p=5.00e-03),,24477565,(p=6.90e-03),,17600318,(p=6.90e-03),,23937428,(p=7.00e-03),
543,543,1191,CLU,-,465,17,1.943e-14,23786771,(p=4.02e-04),,19177010,(p=1.40e-03),,21732348,(p=1.90e-03),,24937130,(p=3.10e-03),,28428074,(p=3.20e-03),,29253572,(p=3.40e-03),,22975582,(p=3.40e-03),,15809754,(p=4.70e-03),,26988917,(p=5.10e-03),,23099883,(p=5.40e-03),
544,544,3673,ITGA2,-,395,16,2.169e-14,25808196,(p=1.07e-04),,23951036,(p=1.08e-04),,12181354,(p=1.20e-03),,23418787,(p=1.90e-03),,21787362,(p=2.20e-03),,26850110,(p=2.20e-03),,21310825,(p=2.90e-03),,20178602,(p=3.40e-03),,17331499,(p=3.50e-03),,22457358,(p=4.20e-03),
545,545,6278,S100A7,-,140,11,3.178e-14,25622979,(p=2.00e-03),,20101226,(p=2.70e-03),,17986321,(p=2.70e-03),,22016394,(p=2.90e-03),,15994944,(p=3.00e-03),,18320059,(p=4.80e-03),,25550886,(p=5.50e-03),,28393239,(p=6.50e-03),,25256120,(p=8.00e-03),,24842328,(p=8.80e-03),
546,546,2335,FN1,-,645,19,3.351e-14,27465556,(p=8.00e-04),,20851879,(p=1.80e-03),,27748871,(p=2.20e-03),,20201928,(p=2.20e-03),,20080707,(p=2.90e-03),,18829569,(p=3.40e-03),,20638438,(p=3.40e-03),,20939933,(p=3.50e-03),,20145126,(p=4.50e-03),,26134759,(p=5.50e-03),
547,547,7295,TXN,-,338,15,3.484e-14,17316609,(p=1.90e-03),,19773351,(p=2.00e-03),,23319048,(p=2.20e-03),,15480426,(p=2.20e-03),,21636804,(p=3.80e-03),,15657067,(p=4.60e-03),,26210445,(p=6.10e-03),,25106706,(p=6.40e-03),,20619274,(p=7.30e-03),,19328186,(p=7.30e-03),
548,548,901,CCNG2,-,41,10,3.95e-14,18025271,(p=9.69e-05),,27753529,(p=2.03e-04),,18754885,(p=9.03e-04),,25309979,(p=3.10e-03),,22596188,(p=3.80e-03),,21532621,(p=5.30e-03),,26573378,(p=5.50e-03),,22589537,(p=6.10e-03),,28640887,(p=6.90e-03),,24059861,(p=9.15e-03),
549,549,7186,TRAF2,-,413,16,4.234e-14,20368287,(p=8.01e-04),,28489822,(p=9.00e-04),,12637493,(p=9.02e-04),,25738361,(p=4.50e-03),,17626074,(p=5.50e-03),,16009713,(p=6.10e-03),,24276241,(p=6.10e-03),,21119000,(p=6.50e-03),,21289304,(p=6.90e-03),,21331077,(p=7.10e-03),
550,550,6352,CCL5,-,661,19,5.088e-14,25365225,(p=2.10e-04),,17001303,(p=1.90e-03),,19242540,(p=1.90e-03),,17207890,(p=2.10e-03),,19073147,(p=3.40e-03),,25901081,(p=3.40e-03),,28380429,(p=3.40e-03),,21356384,(p=4.10e-03),,21297082,(p=4.80e-03),,23074171,(p=5.50e-03),
551,551,820,CAMP,-,282,14,5.103e-14,21685939,(p=2.80e-03),,19183447,(p=3.30e-03),,17805349,(p=3.40e-03),,17764778,(p=4.10e-03),,20054823,(p=4.10e-03),,27922666,(p=5.30e-03),,27832772,(p=5.90e-03),,23424670,(p=6.10e-03),,20190140,(p=6.60e-03),,25596747,(p=7.30e-03),
552,552,3934,LCN2,-,577,18,5.306e-14,19951994,(p=1.20e-03),,27168162,(p=2.00e-03),,23775308,(p=2.20e-03),,18676832,(p=2.80e-03),,20559153,(p=2.80e-03),,26259977,(p=2.90e-03),,19887608,(p=3.20e-03),,27353364,(p=3.40e-03),,26573874,(p=3.70e-03),,21132267,(p=4.80e-03),
553,553,5111,PCNA,-,670,19,6.397e-14,15504738,(p=2.01e-04),,28423618,(p=2.10e-04),,23939377,(p=1.20e-03),,23542172,(p=1.20e-03),,15647383,(p=3.40e-03),,26557712,(p=4.70e-03),,17525639,(p=5.10e-03),,25670202,(p=5.50e-03),,20605778,(p=6.10e-03),,12124778,(p=6.90e-03),
554,554,7431,VIM,-,505,17,7.093e-14,26499837,(p=9.02e-04),,27163529,(p=2.90e-03),,20856200,(p=3.10e-03),,12244133,(p=3.50e-03),,22236966,(p=4.70e-03),,27752740,(p=5.00e-03),,22476851,(p=5.20e-03),,17361185,(p=5.50e-03),,25588502,(p=5.50e-03),,24447545,(p=6.20e-03),
555,555,3558,IL2,-,766,20,7.252e-14,10985305,(p=9.02e-04),,23451206,(p=2.80e-03),,28471123,(p=3.20e-03),,26396258,(p=3.40e-03),,16125242,(p=3.40e-03),,26492563,(p=3.40e-03),,18430737,(p=3.90e-03),,18776133,(p=4.70e-03),,18209044,(p=5.20e-03),,18676770,(p=5.50e-03),
556,556,9365,KL,-,290,14,7.397e-14,23437382,(p=3.02e-04),,27779100,(p=2.20e-03),,22922788,(p=3.20e-03),,21523445,(p=3.40e-03),,26499380,(p=3.80e-03),,20482749,(p=3.80e-03),,23248036,(p=4.70e-03),,25827069,(p=5.40e-03),,23516476,(p=5.50e-03),,28153033,(p=5.70e-03),
557,557,5371,PML,-,513,17,9.05e-14,23440206,(p=9.03e-04),,18566754,(p=1.50e-03),,25293974,(p=1.90e-03),,22033920,(p=2.00e-03),,19597475,(p=2.20e-03),,23563092,(p=3.40e-03),,27000403,(p=5.20e-03),,20832753,(p=5.50e-03),,16873060,(p=5.50e-03),,16915281,(p=5.50e-03),
558,558,10855,HPSE,-,296,14,9.733e-14,23504323,(p=4.04e-04),,23048032,(p=2.20e-03),,27565180,(p=2.20e-03),,20164500,(p=2.20e-03),,27067977,(p=4.80e-03),,27166252,(p=5.30e-03),,17634531,(p=7.30e-03),,28581441,(p=7.30e-03),,21257720,(p=7.30e-03),,26249176,(p=7.30e-03),
559,559,10746,MAP3K2,-,66,10,1.007e-13,19593445,(p=2.07e-04),,22139075,(p=2.08e-04),,27498924,(p=2.20e-03),,28069384,(p=3.40e-03),,29309787,(p=6.10e-03),,24847881,(p=7.80e-03),,14734742,(p=8.30e-03),,19289468,(p=8.70e-03),,24975362,(p=8.80e-03),,24491810,(p=9.00e-03),
560,560,1846,DUSP4,-,53,12,1.083e-13,23966295,(p=1.10e-03),,20725992,(p=2.00e-03),,20860659,(p=2.20e-03),,25027955,(p=2.20e-03),,23812841,(p=3.10e-03),,27957827,(p=3.20e-03),,27393618,(p=3.90e-03),,22430215,(p=4.20e-03),,22965873,(p=5.50e-03),,24658355,(p=6.40e-03),
561,561,3458,IFNG,-,1755,29,1.105e-13,22385244,(p=4.03e-04),,16427044,(p=8.01e-04),,18174256,(p=1.10e-03),,17719815,(p=1.60e-03),,12588705,(p=1.90e-03),,23107828,(p=2.00e-03),,15051500,(p=2.20e-03),,15695523,(p=2.20e-03),,20394835,(p=2.30e-03),,17986321,(p=2.70e-03),
562,562,8878,SQSTM1,-,524,17,1.255e-13,24189400,(p=1.50e-03),,24599075,(p=1.50e-03),,24220190,(p=2.40e-03),,25708205,(p=3.00e-03),,22525272,(p=3.50e-03),,25088198,(p=4.50e-03),,25670202,(p=5.50e-03),,27031960,(p=5.50e-03),,24553345,(p=5.50e-03),,28846113,(p=5.70e-03),
563,563,7020,TFAP2A,-,204,13,1.308e-13,19654299,(p=3.02e-04),,24335623,(p=2.90e-03),,12226108,(p=3.10e-03),,28439677,(p=3.40e-03),,21084835,(p=3.40e-03),,25669978,(p=4.60e-03),,24835590,(p=5.30e-03),,28749936,(p=5.30e-03),,21375726,(p=5.50e-03),,18316341,(p=5.60e-03),
564,564,7298,TYMS,-,532,17,1.589e-13,15504738,(p=2.01e-04),,21618517,(p=2.10e-04),,27666600,(p=8.01e-04),,20628382,(p=1.10e-03),,19568409,(p=1.40e-03),,22172489,(p=2.20e-03),,12084458,(p=3.40e-03),,12084461,(p=3.40e-03),,20647341,(p=3.80e-03),,26847426,(p=4.70e-03),
565,565,57448,BIRC6,-,69,9,1.724e-13,22553342,(p=3.00e-04),,27663589,(p=4.02e-04),,23287853,(p=2.20e-03),,25196217,(p=3.40e-03),,19223905,(p=3.80e-03),,26748613,(p=4.20e-03),,27388765,(p=5.00e-03),,25933218,(p=5.50e-03),,21788403,(p=5.90e-03),,NA,
566,566,7178,TPT1,-,119,13,2.065e-13,25092287,(p=4.01e-04),,28409693,(p=9.03e-04),,28143584,(p=2.90e-03),,24165482,(p=3.40e-03),,21278788,(p=3.40e-03),,25356737,(p=3.40e-03),,28472637,(p=3.40e-03),,24606760,(p=3.80e-03),,24311645,(p=5.10e-03),,25270224,(p=5.50e-03),
567,567,1917,EEF1A2,-,101,10,2.062e-13,24285179,(p=2.09e-04),,25394965,(p=4.04e-04),,24189400,(p=1.50e-03),,20505761,(p=1.80e-03),,27122673,(p=4.40e-03),,23739844,(p=5.10e-03),,17130842,(p=5.20e-03),,25744894,(p=5.50e-03),,23444377,(p=6.10e-03),,16369491,(p=6.10e-03),
568,568,396,ARHGDIA,-,139,12,2.211e-13,21447808,(p=8.01e-04),,24374343,(p=3.40e-03),,23922223,(p=4.70e-03),,16024605,(p=5.50e-03),,28417530,(p=5.60e-03),,20628200,(p=6.10e-03),,24276241,(p=6.10e-03),,24342356,(p=7.30e-03),,21757538,(p=7.30e-03),,20043072,(p=7.30e-03),
569,569,26018,LRIG1,-,69,13,2.283e-13,26148232,(p=2.07e-04),,22241084,(p=2.20e-03),,23624915,(p=2.20e-03),,23208928,(p=2.50e-03),,27465333,(p=2.90e-03),,25960225,(p=2.90e-03),,19300910,(p=3.40e-03),,24314030,(p=3.40e-03),,18922900,(p=4.20e-03),,25860915,(p=7.30e-03),
570,570,864,RUNX3,-,316,14,2.308e-13,26657794,(p=3.01e-04),,16135801,(p=3.80e-03),,19290488,(p=5.50e-03),,23892093,(p=5.50e-03),,28030842,(p=5.90e-03),,28119527,(p=6.10e-03),,22266963,(p=6.10e-03),,24447545,(p=6.20e-03),,22231444,(p=7.30e-03),,20100835,(p=8.30e-03),
571,571,7531,YWHAE,-,317,14,2.405e-13,24189400,(p=1.50e-03),,23472066,(p=2.20e-03),,12042314,(p=3.40e-03),,26280018,(p=3.80e-03),,9369453,(p=3.80e-03),,15265780,(p=5.50e-03),,22246185,(p=5.50e-03),,16581770,(p=6.90e-03),,27863420,(p=7.30e-03),,18458160,(p=8.20e-03),
572,572,84335,AKT1S1,-,53,10,2.46e-13,21886838,(p=4.03e-04),,16174443,(p=4.03e-04),,19446321,(p=1.30e-03),,24704832,(p=1.90e-03),,21906675,(p=2.20e-03),,17277771,(p=2.80e-03),,26876154,(p=7.20e-03),,14973226,(p=8.80e-03),,22354785,(p=9.50e-03),,19114562,(p=9.60e-03),
573,573,388,RHOB,-,125,11,2.607e-13,25216671,(p=1.50e-03),,19208833,(p=1.90e-03),,16278215,(p=2.50e-03),,18212741,(p=2.90e-03),,19995557,(p=3.00e-03),,10913192,(p=3.10e-03),,12878865,(p=3.10e-03),,21373644,(p=3.60e-03),,28212429,(p=5.50e-03),,20810568,(p=5.50e-03),
574,574,5074,PAWR,-,129,11,3.093e-13,24503536,(p=7.00e-04),,23760770,(p=2.30e-03),,25373316,(p=3.40e-03),,15831492,(p=3.40e-03),,21328340,(p=7.30e-03),,17883592,(p=7.30e-03),,24523904,(p=8.00e-03),,21764283,(p=8.30e-03),,28259909,(p=8.60e-03),,24457960,(p=8.80e-03),
575,575,57447,NDRG2,-,129,11,3.087e-13,26292259,(p=2.20e-03),,25889839,(p=2.70e-03),,17888401,(p=3.00e-03),,24569712,(p=3.40e-03),,26269411,(p=4.20e-03),,21217774,(p=5.40e-03),,28209617,(p=5.90e-03),,26802650,(p=7.30e-03),,18844221,(p=7.30e-03),,26317652,(p=7.80e-03),
576,576,2886,GRB7,-,75,11,3.308e-13,20126311,(p=2.03e-04),,9360986,(p=9.02e-04),,17916906,(p=9.03e-04),,24189400,(p=1.50e-03),,19717535,(p=2.80e-03),,26869103,(p=3.40e-03),,17426702,(p=5.20e-03),,20622016,(p=6.70e-03),,16595785,(p=7.50e-03),,20388850,(p=7.60e-03),
577,577,573,BAG1,-,162,13,3.339e-13,27038683,(p=4.10e-03),,28892778,(p=4.20e-03),,19881545,(p=5.10e-03),,18430249,(p=5.50e-03),,21986497,(p=6.90e-03),,25962180,(p=7.30e-03),,11994280,(p=7.30e-03),,12874020,(p=7.30e-03),,9679980,(p=7.30e-03),,18204076,(p=7.30e-03),
578,578,1025,CDK9,-,398,15,3.431e-13,22447844,(p=4.01e-04),,27486754,(p=9.01e-04),,24189400,(p=1.50e-03),,23532886,(p=1.90e-03),,28404924,(p=2.00e-03),,24309997,(p=2.90e-03),,25596730,(p=3.10e-03),,26573875,(p=3.40e-03),,26083714,(p=4.10e-03),,22391209,(p=5.00e-03),
579,579,604,BCL6,-,326,14,3.459e-13,18494554,(p=1.50e-03),,20124477,(p=2.80e-03),,24917186,(p=3.10e-03),,23708665,(p=3.30e-03),,27268052,(p=3.40e-03),,26845350,(p=3.70e-03),,19855081,(p=4.20e-03),,27881582,(p=5.10e-03),,27482887,(p=5.50e-03),,19268365,(p=5.50e-03),
580,580,10551,AGR2,-,117,12,3.769e-13,20525379,(p=4.02e-04),,22467239,(p=1.80e-03),,26733232,(p=2.20e-03),,25666625,(p=3.30e-03),,25956506,(p=3.30e-03),,25100862,(p=3.80e-03),,25367337,(p=5.50e-03),,28408318,(p=6.10e-03),,28714365,(p=6.50e-03),,27063095,(p=7.40e-03),
581,581,6608,SMO,-,113,13,3.799e-13,26124204,(p=1.04e-04),,25023548,(p=1.20e-03),,26317547,(p=2.20e-03),,26784250,(p=2.20e-03),,28350784,(p=2.80e-03),,20067614,(p=3.20e-03),,18359851,(p=4.70e-03),,22486854,(p=4.80e-03),,27694322,(p=5.10e-03),,26130651,(p=5.50e-03),
582,582,4919,ROR1,-,77,12,3.907e-13,25978653,(p=3.00e-04),,22439932,(p=1.40e-03),,26661061,(p=1.60e-03),,21487037,(p=2.20e-03),,26576539,(p=2.20e-03),,26739507,(p=2.90e-03),,26509654,(p=3.30e-03),,28160756,(p=5.50e-03),,23620405,(p=6.10e-03),,25411317,(p=6.50e-03),
583,583,8408,ULK1,-,131,12,4.345e-13,24955726,(p=7.01e-04),,26593251,(p=1.50e-03),,27864418,(p=2.20e-03),,29470986,(p=2.90e-03),,28498429,(p=3.40e-03),,28653878,(p=3.50e-03),,28011640,(p=3.80e-03),,21460630,(p=3.80e-03),,27687210,(p=4.20e-03),,26299883,(p=5.10e-03),
584,584,2241,FER,-,79,13,4.671e-13,28245430,(p=4.04e-04),,25347743,(p=1.10e-03),,19835603,(p=2.20e-03),,12738762,(p=3.40e-03),,22238358,(p=3.40e-03),,23873028,(p=3.40e-03),,25540073,(p=3.40e-03),,21518868,(p=3.50e-03),,23699534,(p=5.50e-03),,16732323,(p=5.50e-03),
585,585,7042,TGFB2,-,273,13,4.96e-13,26647778,(p=9.00e-04),,18223299,(p=2.30e-03),,25542862,(p=2.70e-03),,23257207,(p=2.90e-03),,22582395,(p=3.40e-03),,25084773,(p=3.80e-03),,25504440,(p=3.80e-03),,16034134,(p=5.10e-03),,12011061,(p=6.10e-03),,21585337,(p=6.30e-03),
586,586,8900,CCNA1,-,131,13,5.025e-13,27669502,(p=1.80e-03),,23991063,(p=2.00e-03),,12190313,(p=3.10e-03),,17308064,(p=4.10e-03),,14701826,(p=5.50e-03),,25173755,(p=5.50e-03),,14681231,(p=5.50e-03),,10926775,(p=5.80e-03),,18787932,(p=6.50e-03),,18612129,(p=6.50e-03),
587,587,292,SLC25A5,-,115,12,5.239e-13,26883272,(p=2.05e-04),,20875141,(p=1.30e-03),,24189400,(p=1.50e-03),,25982278,(p=3.40e-03),,23242177,(p=4.20e-03),,19725029,(p=4.40e-03),,25670202,(p=5.50e-03),,23306701,(p=6.60e-03),,18267033,(p=7.30e-03),,27012708,(p=8.60e-03),
588,588,11059,WWP1,-,100,11,5.376e-13,28431583,(p=2.80e-03),,18724389,(p=4.40e-03),,17330240,(p=4.70e-03),,17016436,(p=5.20e-03),,25051198,(p=5.50e-03),,22045023,(p=6.70e-03),,19561640,(p=8.80e-03),,21480222,(p=9.30e-03),,23573293,(p=9.60e-03),,25547115,(p=9.60e-03),
589,589,6241,RRM2,-,106,10,5.367e-13,26333382,(p=7.01e-04),,28507282,(p=1.30e-03),,19568409,(p=1.40e-03),,27517489,(p=3.10e-03),,21844567,(p=3.40e-03),,25016594,(p=3.80e-03),,19416980,(p=7.30e-03),,23466567,(p=7.30e-03),,24423925,(p=7.90e-03),,18278438,(p=8.80e-03),
590,590,10848,PPP1R13L,-,106,10,5.358e-13,21926165,(p=3.10e-03),,27177208,(p=3.40e-03),,28137422,(p=3.40e-03),,27693036,(p=3.60e-03),,26109723,(p=4.80e-03),,28012196,(p=5.50e-03),,20840860,(p=6.70e-03),,21192816,(p=7.20e-03),,29412778,(p=7.30e-03),,20600029,(p=8.80e-03),
591,591,840,CASP7,-,208,13,5.494e-13,25435190,(p=1.03e-04),,28165150,(p=9.02e-04),,20950443,(p=1.80e-03),,27084536,(p=2.00e-03),,24434142,(p=2.20e-03),,25156550,(p=4.70e-03),,19996278,(p=5.20e-03),,22986525,(p=5.50e-03),,9850056,(p=6.10e-03),,23732112,(p=7.50e-03),
592,592,10460,TACC3,-,81,11,6.034e-13,23936413,(p=2.20e-03),,26219398,(p=3.20e-03),,19148534,(p=3.40e-03),,25535896,(p=3.40e-03),,23348690,(p=3.50e-03),,26869289,(p=4.10e-03),,27572091,(p=4.70e-03),,27248823,(p=6.30e-03),,25294908,(p=6.50e-03),,23298836,(p=9.40e-03),
593,593,23326,USP22,-,81,11,6.024e-13,26497847,(p=2.80e-03),,21773699,(p=3.30e-03),,25547493,(p=4.20e-03),,25369910,(p=4.70e-03),,15931389,(p=7.30e-03),,27145278,(p=7.40e-03),,25482932,(p=8.30e-03),,25070659,(p=8.70e-03),,27983930,(p=8.80e-03),,20824490,(p=9.40e-03),
594,594,317,APAF1,-,163,11,6.159e-13,20216471,(p=9.43e-05),,22335196,(p=9.02e-04),,14566819,(p=1.80e-03),,25737303,(p=3.50e-03),,15305193,(p=4.50e-03),,27476169,(p=5.50e-03),,22246185,(p=5.50e-03),,19662370,(p=5.50e-03),,18042457,(p=5.90e-03),,27197231,(p=8.20e-03),
595,595,4214,MAP3K1,-,157,12,6.623e-13,19593445,(p=2.07e-04),,16434970,(p=3.80e-03),,12584189,(p=5.80e-03),,12185592,(p=6.10e-03),,22110214,(p=6.70e-03),,26050649,(p=7.30e-03),,26019450,(p=7.40e-03),,18287093,(p=7.80e-03),,19289468,(p=8.70e-03),,14612408,(p=8.80e-03),
596,596,27436,EML4,-,76,13,7.011e-13,26517679,(p=8.01e-04),,28370702,(p=9.01e-04),,19667264,(p=9.03e-04),,26019170,(p=3.10e-03),,27811184,(p=3.40e-03),,22124476,(p=4.20e-03),,23919423,(p=4.40e-03),,25144242,(p=4.40e-03),,27132509,(p=6.10e-03),,18594010,(p=7.30e-03),
597,597,27122,DKK3,-,127,13,7.251e-13,18654608,(p=9.00e-04),,22421143,(p=2.20e-03),,24498395,(p=2.20e-03),,23765731,(p=2.90e-03),,18443132,(p=4.00e-03),,25573172,(p=5.00e-03),,26643412,(p=5.20e-03),,22555103,(p=5.30e-03),,26278164,(p=6.30e-03),,18922905,(p=6.60e-03),
598,598,3313,HSPA9,-,237,13,7.35e-13,25435367,(p=1.05e-04),,24189400,(p=1.50e-03),,20856200,(p=3.10e-03),,24654937,(p=3.40e-03),,27374312,(p=4.10e-03),,15657067,(p=4.60e-03),,23959801,(p=4.60e-03),,15520177,(p=4.90e-03),,25670202,(p=5.50e-03),,26634371,(p=5.50e-03),
599,599,5592,PRKG1,-,155,12,7.409e-13,20371672,(p=1.20e-03),,27381222,(p=2.20e-03),,23418348,(p=3.40e-03),,22791569,(p=3.40e-03),,21563174,(p=4.10e-03),,18945831,(p=7.30e-03),,19996273,(p=7.30e-03),,9829964,(p=7.30e-03),,22095901,(p=8.00e-03),,23404188,(p=8.30e-03),
