,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
801,801,6196,RPS6KA2,-,67,5,1.63e-09,24403857,(p=3.06e-04),,23635776,(p=4.06e-04),,25852190,(p=5.70e-03),,26977024,(p=6.60e-03),,21527514,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
802,802,3832,KIF11,-,152,6,1.716e-09,26304237,(p=1.20e-03),,19996280,(p=4.00e-03),,26658059,(p=4.10e-03),,19545421,(p=4.40e-03),,16969080,(p=5.10e-03),,23444224,(p=5.10e-03),,NA,,NA,,NA,,NA,
803,803,10370,CITED2,-,68,5,1.755e-09,19904269,(p=2.70e-03),,27627783,(p=2.80e-03),,23811274,(p=3.60e-03),,23212831,(p=5.30e-03),,16675452,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,
804,804,5771,PTPN2,-,154,6,1.852e-09,26208487,(p=2.50e-03),,23166300,(p=2.80e-03),,20059965,(p=6.00e-03),,11514572,(p=6.80e-03),,20689057,(p=7.10e-03),,15592458,(p=9.20e-03),,NA,,NA,,NA,,NA,
805,805,4734,NEDD4,-,278,7,1.862e-09,27793840,(p=4.00e-04),,28714370,(p=1.00e-03),,26720344,(p=5.20e-03),,19165858,(p=5.40e-03),,26193427,(p=7.40e-03),,24662824,(p=7.40e-03),,25395181,(p=9.00e-03),,NA,,NA,,NA,
806,806,10653,SPINT2,-,69,5,1.883e-09,17255277,(p=2.30e-03),,12571229,(p=3.30e-03),,14734471,(p=5.30e-03),,25852190,(p=5.70e-03),,12180971,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,
807,807,4855,NOTCH4,-,156,6,1.993e-09,18593923,(p=4.05e-04),,21679465,(p=1.20e-03),,25740432,(p=1.30e-03),,22084425,(p=4.50e-03),,24919951,(p=4.70e-03),,26387946,(p=8.60e-03),,NA,,NA,,NA,,NA,
808,808,284,ANGPT1,-,281,7,1.997e-09,14749497,(p=2.70e-03),,19082480,(p=3.30e-03),,22901561,(p=3.50e-03),,28720059,(p=4.20e-03),,12810673,(p=5.90e-03),,26814432,(p=7.50e-03),,23232696,(p=9.40e-03),,NA,,NA,,NA,
809,809,2042,EPHA3,-,70,5,2.02e-09,27101199,(p=1.20e-03),,22829656,(p=2.70e-03),,27721017,(p=4.20e-03),,15355990,(p=6.40e-03),,22350700,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,
810,810,2182,ACSL4,-,70,5,2.017e-09,24155918,(p=3.09e-04),,22808264,(p=2.20e-03),,26536660,(p=2.30e-03),,28498416,(p=5.80e-03),,18059177,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,
811,811,3963,LGALS7,-,70,5,2.015e-09,20382700,(p=5.20e-03),,23967302,(p=5.20e-03),,25367122,(p=5.80e-03),,23985992,(p=8.30e-03),,25324306,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
812,812,8794,TNFRSF10C,-,70,5,2.012e-09,11451151,(p=2.80e-03),,26542757,(p=5.20e-03),,18345033,(p=6.00e-03),,15916713,(p=8.60e-03),,19661294,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
813,813,54106,TLR9,-,635,9,2.077e-09,19903791,(p=3.08e-04),,17636117,(p=2.50e-03),,24788552,(p=2.90e-03),,25605370,(p=5.20e-03),,25480557,(p=5.70e-03),,23913633,(p=6.30e-03),,19724876,(p=7.20e-03),,20375566,(p=7.50e-03),,16849519,(p=7.80e-03),,NA,
814,814,1509,CTSD,-,284,7,2.132e-09,23219593,(p=3.60e-03),,19487283,(p=5.10e-03),,21148553,(p=5.70e-03),,25852190,(p=5.70e-03),,18566016,(p=6.30e-03),,26867770,(p=6.60e-03),,25324306,(p=9.30e-03),,NA,,NA,,NA,
815,815,10135,NAMPT,-,446,8,2.155e-09,26531769,(p=2.20e-03),,27287071,(p=5.20e-03),,25331943,(p=5.50e-03),,28442350,(p=5.80e-03),,25993304,(p=5.90e-03),,25324306,(p=9.30e-03),,19513556,(p=9.40e-03),,25656579,(p=9.60e-03),,NA,,NA,
816,816,961,CD47,-,161,6,2.381e-09,26840086,(p=2.40e-03),,22451913,(p=4.20e-03),,25230070,(p=5.30e-03),,26446381,(p=5.50e-03),,26093091,(p=6.40e-03),,28077173,(p=6.50e-03),,NA,,NA,,NA,,NA,
817,817,4162,MCAM,-,162,6,2.468e-09,27702820,(p=3.00e-03),,24727891,(p=3.60e-03),,22952755,(p=4.40e-03),,28646020,(p=5.20e-03),,27776176,(p=5.20e-03),,22057013,(p=9.30e-03),,NA,,NA,,NA,,NA,
818,818,1000,CDH2,-,292,7,2.567e-09,19070520,(p=3.04e-04),,23520479,(p=3.06e-04),,19033391,(p=5.40e-03),,28042956,(p=5.70e-03),,17171299,(p=6.60e-03),,26451610,(p=8.30e-03),,27768598,(p=8.30e-03),,NA,,NA,,NA,
819,819,10257,ABCC4,-,166,6,2.848e-09,19138942,(p=5.20e-03),,25301721,(p=5.20e-03),,24510239,(p=5.50e-03),,24591841,(p=7.20e-03),,25879330,(p=8.30e-03),,25586538,(p=8.30e-03),,NA,,NA,,NA,,NA,
820,820,2690,GHR,-,298,7,2.942e-09,23782942,(p=2.20e-03),,15196705,(p=2.80e-03),,21310852,(p=3.20e-03),,17289896,(p=6.60e-03),,25301264,(p=7.00e-03),,24134847,(p=7.50e-03),,25211187,(p=9.50e-03),,NA,,NA,,NA,
821,821,29122,PRSS50,-,24,4,2.997e-09,25811800,(p=2.80e-03),,20506264,(p=5.10e-03),,28650473,(p=5.20e-03),,27109614,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
822,822,6520,SLC3A2,-,168,6,3.048e-09,24189400,(p=3.05e-04),,22077314,(p=4.40e-03),,27626312,(p=5.20e-03),,24359579,(p=5.20e-03),,21750865,(p=6.60e-03),,25324306,(p=9.30e-03),,NA,,NA,,NA,,NA,
823,823,4102,MAGEA3,-,78,5,3.447e-09,26612451,(p=4.06e-04),,17699848,(p=5.00e-03),,18829569,(p=5.20e-03),,20015885,(p=8.90e-03),,21565982,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
824,824,9122,SLC16A4,-,78,5,3.443e-09,25965974,(p=5.20e-03),,26755530,(p=5.40e-03),,28923861,(p=5.70e-03),,21558814,(p=6.90e-03),,25446815,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
825,825,9146,HGS,-,172,6,3.496e-09,26715116,(p=3.60e-03),,23867513,(p=4.00e-03),,24828152,(p=4.40e-03),,16352611,(p=5.90e-03),,17804729,(p=6.00e-03),,22800866,(p=6.90e-03),,NA,,NA,,NA,,NA,
826,826,89780,WNT3A,-,174,6,3.742e-09,25359619,(p=2.90e-03),,23559372,(p=3.80e-03),,27391060,(p=4.40e-03),,24209998,(p=5.70e-03),,22550094,(p=8.30e-03),,22941468,(p=8.50e-03),,NA,,NA,,NA,,NA,
827,827,10755,GIPC1,-,80,5,3.902e-09,26757732,(p=3.50e-03),,21047775,(p=5.40e-03),,18314626,(p=7.40e-03),,21209904,(p=8.30e-03),,21432940,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,
828,828,6416,MAP2K4,-,176,6,3.997e-09,19593445,(p=2.00e-03),,24556602,(p=2.70e-03),,12714585,(p=8.30e-03),,25019290,(p=8.30e-03),,18436711,(p=9.50e-03),,22154358,(p=9.60e-03),,NA,,NA,,NA,,NA,
829,829,5978,REST,-,177,6,4.128e-09,27004407,(p=2.00e-03),,23928058,(p=4.40e-03),,26100015,(p=5.20e-03),,28218735,(p=5.90e-03),,20548947,(p=6.50e-03),,22668508,(p=7.50e-03),,NA,,NA,,NA,,NA,
830,830,2242,FES,-,81,5,4.14e-09,16273093,(p=3.50e-03),,25852190,(p=5.70e-03),,19082481,(p=6.30e-03),,19885553,(p=7.70e-03),,23404507,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,
831,831,10620,ARID3B,-,26,4,4.16e-09,19881956,(p=6.00e-03),,22860069,(p=7.40e-03),,25120063,(p=8.30e-03),,25327563,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
832,832,10962,MLLT11,-,26,4,4.155e-09,27259262,(p=2.90e-03),,22761939,(p=3.40e-03),,28475127,(p=7.80e-03),,18852119,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
833,833,7531,YWHAE,-,317,7,4.42e-09,24189400,(p=3.05e-04),,25852190,(p=5.70e-03),,23472066,(p=6.00e-03),,26280018,(p=7.80e-03),,15265780,(p=9.00e-03),,25324306,(p=9.30e-03),,9369453,(p=9.40e-03),,NA,,NA,,NA,
834,834,894,CCND2,-,180,6,4.536e-09,18431519,(p=3.70e-03),,28933597,(p=6.00e-03),,27855694,(p=7.10e-03),,25961636,(p=7.40e-03),,27371349,(p=8.30e-03),,12777997,(p=9.20e-03),,NA,,NA,,NA,,NA,
835,835,427,ASAH1,-,83,5,4.659e-09,22515519,(p=2.90e-03),,19905902,(p=4.70e-03),,21493710,(p=5.50e-03),,26687835,(p=5.80e-03),,27825124,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
836,836,638,BIK,-,83,5,4.653e-09,22388352,(p=1.30e-03),,27120789,(p=2.80e-03),,25861752,(p=3.00e-03),,21622563,(p=8.80e-03),,27845892,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
837,837,1793,DOCK1,-,83,5,4.648e-09,23592719,(p=3.10e-04),,22323579,(p=4.01e-04),,23728337,(p=1.00e-03),,25468898,(p=3.70e-03),,22080864,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,
838,838,283,ANG,-,183,6,4.982e-09,25193113,(p=1.00e-03),,26272182,(p=3.70e-03),,25564356,(p=3.80e-03),,22266868,(p=4.10e-03),,24457100,(p=6.60e-03),,24561529,(p=7.60e-03),,NA,,NA,,NA,,NA,
839,839,1540,CYLD,-,184,6,5.141e-09,24398777,(p=2.50e-03),,24104553,(p=4.40e-03),,27357419,(p=5.50e-03),,28295222,(p=6.30e-03),,26982322,(p=7.40e-03),,21478324,(p=7.40e-03),,NA,,NA,,NA,,NA,
840,840,2081,ERN1,-,185,6,5.304e-09,24330607,(p=3.07e-04),,25901709,(p=3.60e-03),,26517687,(p=4.60e-03),,24970676,(p=5.70e-03),,27829216,(p=6.30e-03),,28618969,(p=9.80e-03),,NA,,NA,,NA,,NA,
841,841,604,BCL6,-,326,7,5.298e-09,18494554,(p=9.01e-04),,20124477,(p=3.50e-03),,23708665,(p=3.70e-03),,27881582,(p=5.30e-03),,24917186,(p=6.00e-03),,19855081,(p=6.40e-03),,27186677,(p=6.70e-03),,NA,,NA,,NA,
842,842,405,ARNT,-,186,6,5.463e-09,26572229,(p=3.90e-03),,16007214,(p=5.70e-03),,20932347,(p=5.90e-03),,24921657,(p=8.10e-03),,20049704,(p=9.30e-03),,24618291,(p=9.80e-03),,NA,,NA,,NA,,NA,
843,843,55704,CCDC88A,-,86,5,5.526e-09,21954290,(p=2.60e-03),,27440794,(p=2.90e-03),,23066027,(p=4.20e-03),,24155038,(p=4.30e-03),,21799016,(p=5.00e-03),,NA,,NA,,NA,,NA,,NA,
844,844,10221,TRIB1,-,87,5,5.852e-09,28406482,(p=3.70e-03),,25852190,(p=5.70e-03),,20005259,(p=7.00e-03),,24962028,(p=7.50e-03),,28087598,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,
845,845,28964,GIT1,-,87,5,5.845e-09,24335959,(p=2.70e-03),,26283050,(p=4.40e-03),,25852190,(p=5.70e-03),,15951569,(p=6.30e-03),,24265417,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,
846,846,3620,IDO1,-,332,7,5.963e-09,25060643,(p=1.30e-03),,23344392,(p=6.00e-03),,19010841,(p=6.20e-03),,23411497,(p=8.30e-03),,25081660,(p=8.70e-03),,26636389,(p=9.20e-03),,23440412,(p=9.60e-03),,NA,,NA,,NA,
847,847,2237,FEN1,-,189,6,5.974e-09,15504738,(p=3.04e-04),,24780295,(p=5.00e-04),,28371273,(p=2.80e-03),,24880630,(p=4.70e-03),,17115032,(p=7.50e-03),,25885449,(p=8.30e-03),,NA,,NA,,NA,,NA,
848,848,4953,ODC1,-,88,5,6.172e-09,26093909,(p=3.50e-03),,22976807,(p=5.40e-03),,24260338,(p=5.80e-03),,19960435,(p=7.40e-03),,24002681,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
849,849,153090,DAB2IP,-,89,5,6.528e-09,26876207,(p=2.20e-03),,23308052,(p=4.90e-03),,19903888,(p=8.30e-03),,27568005,(p=8.70e-03),,23604126,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,
850,850,51720,UIMC1,-,90,5,6.898e-09,19415121,(p=9.01e-04),,25164908,(p=3.50e-03),,24085845,(p=3.50e-03),,27578003,(p=5.80e-03),,17621610,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
851,851,57016,AKR1B10,-,90,5,6.89e-09,27417252,(p=4.40e-03),,15928807,(p=5.80e-03),,25463304,(p=6.30e-03),,24140838,(p=8.30e-03),,25324306,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
852,852,8878,SQSTM1,-,524,8,7.072e-09,24189400,(p=3.05e-04),,24220190,(p=2.90e-03),,24599075,(p=3.60e-03),,25852190,(p=5.70e-03),,25670202,(p=6.50e-03),,25088198,(p=7.40e-03),,25708205,(p=7.50e-03),,25937318,(p=7.50e-03),,NA,,NA,
853,853,5724,PTAFR,-,91,5,7.27e-09,18632638,(p=4.05e-04),,24886678,(p=1.00e-03),,16306050,(p=4.40e-03),,20576130,(p=5.20e-03),,24921917,(p=5.90e-03),,NA,,NA,,NA,,NA,,NA,
854,854,9093,DNAJA3,-,91,5,7.261e-09,21710689,(p=2.30e-03),,21242965,(p=2.90e-03),,15520177,(p=3.70e-03),,23698466,(p=4.30e-03),,25852190,(p=5.70e-03),,NA,,NA,,NA,,NA,,NA,
855,855,10630,PDPN,-,196,6,7.348e-09,22394497,(p=3.70e-03),,21034514,(p=3.80e-03),,26722465,(p=7.40e-03),,24885398,(p=7.40e-03),,22840788,(p=9.00e-03),,20066519,(p=9.60e-03),,NA,,NA,,NA,,NA,
856,856,1796,DOK1,-,92,5,7.656e-09,24658140,(p=2.20e-03),,21856257,(p=2.80e-03),,16273093,(p=3.50e-03),,21690289,(p=3.60e-03),,27428427,(p=5.20e-03),,NA,,NA,,NA,,NA,,NA,
857,857,5789,PTPRD,-,92,5,7.648e-09,24189400,(p=3.05e-04),,26267899,(p=3.30e-03),,25287652,(p=5.20e-03),,19478061,(p=5.70e-03),,23800680,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,
858,858,9965,FGF19,-,92,5,7.639e-09,27192118,(p=1.30e-03),,28069043,(p=2.90e-03),,28951455,(p=5.40e-03),,21747170,(p=5.70e-03),,26152288,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
859,859,6781,STC1,-,93,5,8.059e-09,25740019,(p=3.60e-03),,25056605,(p=5.40e-03),,26531219,(p=8.30e-03),,27459971,(p=8.60e-03),,25391215,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
860,860,2521,FUS,-,349,7,8.24e-09,24189400,(p=3.05e-04),,24780295,(p=5.00e-04),,21169411,(p=2.80e-03),,24410728,(p=3.30e-03),,20863376,(p=3.50e-03),,25852190,(p=5.70e-03),,25324306,(p=9.30e-03),,NA,,NA,,NA,
861,861,9032,TM4SF5,-,31,4,8.434e-09,22178131,(p=1.30e-03),,22292774,(p=6.40e-03),,28458469,(p=7.40e-03),,25627085,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
862,862,1848,DUSP6,-,94,5,8.479e-09,20097731,(p=1.00e-03),,22169769,(p=2.90e-03),,23839489,(p=5.40e-03),,18632752,(p=7.90e-03),,27049681,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
863,863,3399,ID3,-,94,5,8.469e-09,20191379,(p=1.10e-03),,23311395,(p=2.90e-03),,21975932,(p=6.60e-03),,25090023,(p=7.00e-03),,27176047,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,
864,864,995,CDC25C,-,202,6,8.701e-09,25397735,(p=2.20e-03),,24658140,(p=2.20e-03),,29074359,(p=5.30e-03),,15705874,(p=6.00e-03),,16205633,(p=8.30e-03),,15265780,(p=9.00e-03),,NA,,NA,,NA,,NA,
865,865,2104,ESRRG,-,95,5,8.911e-09,26940882,(p=2.80e-03),,24684682,(p=3.30e-03),,25971350,(p=3.40e-03),,23051957,(p=7.40e-03),,18509053,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,
866,866,7832,BTG2,-,95,5,8.901e-09,24698107,(p=2.90e-03),,26818199,(p=3.30e-03),,21120602,(p=4.00e-03),,20553615,(p=5.50e-03),,27409164,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,
867,867,5518,PPP2R1A,-,203,6,8.927e-09,24189400,(p=3.05e-04),,27469332,(p=3.40e-03),,16044149,(p=7.10e-03),,27485451,(p=7.50e-03),,26280018,(p=7.80e-03),,25324306,(p=9.30e-03),,NA,,NA,,NA,,NA,
868,868,3757,KCNH2,-,545,8,9.357e-09,25596745,(p=1.50e-03),,19244476,(p=3.90e-03),,24449824,(p=5.70e-03),,24516604,(p=5.70e-03),,21048156,(p=6.20e-03),,19577877,(p=6.60e-03),,22460808,(p=7.50e-03),,22161019,(p=9.00e-03),,NA,,NA,
869,869,4485,MST1,-,96,5,9.353e-09,23928732,(p=5.00e-03),,21619683,(p=5.20e-03),,28387539,(p=5.40e-03),,14597639,(p=6.00e-03),,16170349,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,
870,870,6456,SH3GL2,-,96,5,9.342e-09,23814487,(p=1.50e-03),,24658140,(p=2.20e-03),,22968441,(p=5.20e-03),,20512084,(p=5.40e-03),,26888829,(p=6.00e-03),,NA,,NA,,NA,,NA,,NA,
871,871,51079,NDUFA13,-,96,5,9.331e-09,23851499,(p=1.50e-03),,23386605,(p=6.40e-03),,26810068,(p=6.70e-03),,25242535,(p=6.90e-03),,17823279,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,
872,872,375,ARF1,-,205,6,9.408e-09,26908458,(p=3.30e-03),,22158626,(p=3.60e-03),,18990689,(p=6.00e-03),,24407288,(p=6.40e-03),,27213581,(p=7.50e-03),,21478909,(p=8.30e-03),,NA,,NA,,NA,,NA,
873,873,89845,ABCC10,-,32,4,9.5e-09,19720054,(p=1.05e-04),,24937672,(p=2.70e-03),,24431074,(p=4.40e-03),,19841739,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
874,874,26353,HSPB8,-,97,5,9.799e-09,11085516,(p=3.90e-03),,18006821,(p=7.70e-03),,24804817,(p=8.00e-03),,19246680,(p=9.30e-03),,28060751,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,
875,875,1910,EDNRB,-,209,6,1.051e-08,24651527,(p=3.10e-03),,14519635,(p=4.20e-03),,22865454,(p=5.20e-03),,15838263,(p=5.90e-03),,24482377,(p=6.60e-03),,23597562,(p=7.80e-03),,NA,,NA,,NA,,NA,
876,876,5027,P2RX7,-,366,7,1.117e-08,25619831,(p=2.20e-03),,26687764,(p=2.90e-03),,24627191,(p=3.60e-03),,24312495,(p=4.40e-03),,28412208,(p=5.50e-03),,23204228,(p=9.00e-03),,23250993,(p=9.10e-03),,NA,,NA,,NA,
877,877,1917,EEF1A2,-,101,5,1.198e-08,24189400,(p=3.05e-04),,16369491,(p=5.30e-03),,24285179,(p=6.00e-03),,25744894,(p=7.40e-03),,20505761,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
878,878,156,GRK2,-,215,6,1.24e-08,27720394,(p=2.90e-03),,23460259,(p=5.20e-03),,26936374,(p=6.60e-03),,19846537,(p=7.40e-03),,16121194,(p=8.70e-03),,17548351,(p=8.70e-03),,NA,,NA,,NA,,NA,
879,879,22974,TPX2,-,102,5,1.256e-08,23444224,(p=5.10e-03),,23873098,(p=5.80e-03),,23963785,(p=6.40e-03),,23328114,(p=6.60e-03),,25632068,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,
880,880,3675,ITGA3,-,217,6,1.306e-08,25808196,(p=1.09e-04),,24950714,(p=3.20e-03),,25497870,(p=5.50e-03),,24985492,(p=7.30e-03),,26377974,(p=8.10e-03),,21310825,(p=8.70e-03),,NA,,NA,,NA,,NA,
881,881,9101,USP8,-,103,5,1.316e-08,23748694,(p=1.05e-04),,25853104,(p=3.02e-04),,17210635,(p=3.20e-03),,24828152,(p=4.40e-03),,28544031,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,
882,882,7846,TUBA1A,-,218,6,1.339e-08,24189400,(p=3.05e-04),,15657067,(p=1.00e-03),,24658140,(p=2.20e-03),,24688049,(p=4.50e-03),,25670202,(p=6.50e-03),,28440465,(p=7.50e-03),,NA,,NA,,NA,,NA,
883,883,10085,EDIL3,-,35,4,1.366e-08,25273699,(p=2.80e-03),,19292890,(p=6.30e-03),,26735172,(p=6.40e-03),,26545781,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
884,884,27330,RPS6KA6,-,35,4,1.364e-08,24189400,(p=3.05e-04),,23635776,(p=4.06e-04),,22020623,(p=1.00e-03),,18628456,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
885,885,51651,PTRH2,-,35,4,1.363e-08,21886829,(p=2.70e-03),,26956728,(p=6.30e-03),,23248118,(p=6.90e-03),,27655370,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
886,886,79791,FBXO31,-,35,4,1.361e-08,22632973,(p=9.01e-04),,19412162,(p=5.40e-03),,25115392,(p=7.40e-03),,29117943,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
887,887,1003,CDH5,-,219,6,1.369e-08,24658140,(p=2.20e-03),,27362942,(p=3.30e-03),,20386594,(p=3.70e-03),,23376478,(p=3.80e-03),,22922959,(p=9.50e-03),,21190990,(p=9.50e-03),,NA,,NA,,NA,,NA,
888,888,10499,NCOA2,-,221,6,1.443e-08,21059860,(p=3.70e-03),,25295534,(p=4.40e-03),,26066330,(p=5.50e-03),,28390937,(p=5.80e-03),,20374707,(p=6.30e-03),,23936147,(p=6.90e-03),,NA,,NA,,NA,,NA,
889,889,3371,TNC,-,222,6,1.48e-08,20083228,(p=2.90e-03),,27717868,(p=2.90e-03),,27487140,(p=3.90e-03),,18504437,(p=5.20e-03),,26731558,(p=8.70e-03),,25609695,(p=9.60e-03),,NA,,NA,,NA,,NA,
890,890,84951,TNS4,-,36,4,1.524e-08,23774213,(p=2.50e-03),,17643115,(p=2.80e-03),,16273093,(p=3.50e-03),,19725034,(p=5.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
891,891,5036,PA2G4,-,107,5,1.577e-08,20379846,(p=2.20e-03),,18852121,(p=3.20e-03),,10797306,(p=3.40e-03),,18355957,(p=3.60e-03),,23110497,(p=4.40e-03),,NA,,NA,,NA,,NA,,NA,
892,892,9723,SEMA3E,-,37,4,1.704e-08,20664171,(p=3.50e-03),,22247010,(p=4.40e-03),,24139859,(p=8.70e-03),,27120047,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
893,893,602,BCL3,-,109,5,1.727e-08,26033966,(p=3.10e-03),,27748795,(p=3.30e-03),,27572553,(p=6.60e-03),,14678988,(p=7.90e-03),,25873381,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,
894,894,11197,WIF1,-,109,5,1.725e-08,22002305,(p=3.60e-03),,16007117,(p=5.20e-03),,27430608,(p=5.40e-03),,28468589,(p=5.70e-03),,18701434,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,
895,895,3673,ITGA2,-,395,7,1.832e-08,25808196,(p=1.09e-04),,23951036,(p=4.05e-04),,26850110,(p=9.00e-04),,17331499,(p=2.10e-03),,12181354,(p=3.00e-03),,23418787,(p=3.30e-03),,21310825,(p=8.70e-03),,NA,,NA,,NA,
896,896,203068,TUBB,-,234,6,2.005e-08,24189400,(p=3.05e-04),,24688049,(p=4.50e-03),,25670202,(p=6.50e-03),,16380805,(p=6.60e-03),,10561216,(p=8.10e-03),,25324306,(p=9.30e-03),,NA,,NA,,NA,,NA,
897,897,27044,SND1,-,113,5,2.06e-08,21936566,(p=3.12e-04),,22745804,(p=1.01e-03),,23878061,(p=8.10e-03),,25985019,(p=8.90e-03),,25965817,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
898,898,3636,INPPL1,-,114,5,2.151e-08,24802135,(p=2.20e-03),,17893231,(p=2.50e-03),,20368287,(p=6.40e-03),,19065064,(p=7.10e-03),,16842970,(p=8.60e-03),,NA,,NA,,NA,,NA,,NA,
899,899,6091,ROBO1,-,114,5,2.149e-08,22826604,(p=2.70e-03),,27176045,(p=3.50e-03),,25955714,(p=7.50e-03),,21385904,(p=7.70e-03),,20068157,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,
900,900,4085,MAD2L1,-,238,6,2.206e-08,21751967,(p=6.00e-04),,25852190,(p=5.70e-03),,27835911,(p=7.40e-03),,16714000,(p=7.40e-03),,25483095,(p=8.70e-03),,22069160,(p=8.80e-03),,NA,,NA,,NA,,NA,
901,901,7874,USP7,-,238,6,2.203e-08,23348568,(p=1.00e-03),,29119051,(p=5.80e-03),,23388826,(p=6.00e-03),,26280018,(p=7.80e-03),,25519684,(p=8.30e-03),,25324306,(p=9.30e-03),,NA,,NA,,NA,,NA,
902,902,4982,TNFRSF11B,-,614,8,2.218e-08,27015557,(p=2.20e-03),,26608463,(p=2.30e-03),,18676739,(p=3.60e-03),,23219833,(p=5.90e-03),,26781475,(p=6.80e-03),,21734015,(p=7.00e-03),,16287088,(p=7.40e-03),,23267146,(p=8.30e-03),,NA,,NA,
903,903,3604,TNFRSF9,-,115,5,2.235e-08,22326955,(p=1.00e-03),,19759901,(p=3.60e-03),,22797667,(p=3.60e-03),,26113085,(p=7.50e-03),,27496866,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
904,904,6277,S100A6,-,115,5,2.233e-08,27596819,(p=5.20e-03),,27371349,(p=8.30e-03),,24378749,(p=8.30e-03),,24281831,(p=8.70e-03),,25120023,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
905,905,5029,P2RY2,-,116,5,2.329e-08,19836435,(p=6.70e-03),,26443721,(p=6.90e-03),,25156554,(p=7.20e-03),,20064929,(p=8.30e-03),,22521508,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
906,906,11331,PHB2,-,117,5,2.43e-08,24189400,(p=3.05e-04),,25852190,(p=5.70e-03),,24051437,(p=6.50e-03),,24522204,(p=9.20e-03),,25324306,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
907,907,2289,FKBP5,-,243,6,2.475e-08,22590527,(p=9.00e-04),,25852190,(p=5.70e-03),,21235734,(p=6.00e-03),,25460502,(p=7.50e-03),,27718274,(p=8.30e-03),,25324306,(p=9.30e-03),,NA,,NA,,NA,,NA,
908,908,3959,LGALS3BP,-,118,5,2.53e-08,24189400,(p=3.05e-04),,28336809,(p=1.01e-03),,9495353,(p=2.80e-03),,23184915,(p=7.00e-03),,23233740,(p=7.40e-03),,NA,,NA,,NA,,NA,,NA,
909,909,10155,TRIM28,-,244,6,2.529e-08,24780295,(p=5.00e-04),,27845900,(p=5.40e-03),,25852190,(p=5.70e-03),,19710015,(p=6.50e-03),,27095111,(p=7.40e-03),,27371349,(p=8.30e-03),,NA,,NA,,NA,,NA,
