,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
1592,1592,10898,CPSF4,-,43,4,1.779e-08,27450326,(p=5.01e-04),,26628108,(p=1.90e-03),,24618080,(p=4.00e-03),,24358221,(p=5.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1593,1593,10926,DBF4,-,43,4,1.777e-08,28448802,(p=2.30e-03),,24287290,(p=6.00e-03),,27407105,(p=6.30e-03),,19111665,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1594,1594,2798,GNRHR,-,124,5,1.848e-08,22623531,(p=8.02e-04),,21317933,(p=2.80e-03),,22778172,(p=7.30e-03),,19724914,(p=7.80e-03),,12161512,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,
1595,1595,4502,MT2A,-,124,5,1.847e-08,17914565,(p=2.20e-03),,26801633,(p=2.20e-03),,18996371,(p=5.60e-03),,23870553,(p=7.10e-03),,24157868,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,
1596,1596,7033,TFF3,-,124,5,1.846e-08,15665295,(p=2.90e-03),,21170268,(p=4.00e-03),,21472131,(p=5.10e-03),,27626280,(p=7.10e-03),,15733066,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
1597,1597,3783,KCNN4,-,125,5,1.921e-08,27531900,(p=3.90e-03),,27183905,(p=7.10e-03),,20808839,(p=7.50e-03),,23345219,(p=7.80e-03),,17585114,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,
1598,1598,10935,PRDX3,-,125,5,1.919e-08,21319273,(p=3.00e-03),,24105047,(p=5.60e-03),,26091938,(p=6.00e-03),,20873783,(p=6.30e-03),,23503975,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,
1599,1599,1809,DPYSL3,-,44,4,1.948e-08,21319273,(p=3.00e-03),,22805864,(p=6.00e-03),,27475326,(p=6.00e-03),,25173447,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1600,1600,6489,ST8SIA1,-,44,4,1.946e-08,20889649,(p=4.30e-03),,24842107,(p=8.20e-03),,19956670,(p=8.50e-03),,15175338,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1601,1601,29089,UBE2T,-,44,4,1.945e-08,28427240,(p=2.20e-03),,26943030,(p=4.70e-03),,26308072,(p=7.80e-03),,28935368,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1602,1602,654,BMP6,-,127,5,2.073e-08,24012720,(p=8.02e-04),,26751737,(p=7.10e-03),,22364398,(p=8.10e-03),,17879955,(p=8.70e-03),,19308091,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,
1603,1603,8655,DYNLL1,-,127,5,2.072e-08,15937109,(p=2.00e-03),,25852190,(p=2.30e-03),,16462731,(p=2.60e-03),,7790358,(p=3.00e-03),,20133940,(p=5.40e-03),,NA,,NA,,NA,,NA,,NA,
1604,1604,2139,EYA2,-,45,4,2.129e-08,21706047,(p=4.20e-03),,24810906,(p=5.40e-03),,25555392,(p=7.80e-03),,24508260,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1605,1605,2197,FAU,-,45,4,2.127e-08,27129302,(p=1.30e-03),,26831064,(p=1.40e-03),,19671159,(p=5.00e-03),,19830698,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1606,1606,8996,NOL3,-,45,4,2.126e-08,24763054,(p=1.20e-03),,20392691,(p=3.10e-03),,28464919,(p=5.20e-03),,25079338,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1607,1607,9168,TMSB10,-,45,4,2.125e-08,15665289,(p=2.60e-03),,28179017,(p=4.20e-03),,22623951,(p=6.70e-03),,24053380,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1608,1608,4173,MCM4,-,128,5,2.148e-08,22160829,(p=1.10e-03),,26831064,(p=1.40e-03),,24780295,(p=1.40e-03),,17046832,(p=5.60e-03),,26299517,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,
1609,1609,4670,HNRNPM,-,128,5,2.146e-08,26831064,(p=1.40e-03),,17361185,(p=1.50e-03),,25852190,(p=2.30e-03),,21319273,(p=3.00e-03),,25670202,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
1610,1610,65125,WNK1,-,128,5,2.145e-08,22623531,(p=8.02e-04),,24555568,(p=1.20e-03),,25145935,(p=3.40e-03),,21220314,(p=4.70e-03),,19363035,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
1611,1611,706,TSPO,-,129,5,2.23e-08,23967175,(p=1.30e-03),,19789311,(p=1.60e-03),,22645299,(p=4.20e-03),,18806692,(p=4.50e-03),,26898800,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,
1612,1612,1948,EFNB2,-,129,5,2.228e-08,27649287,(p=3.10e-03),,23711177,(p=7.10e-03),,29190834,(p=7.30e-03),,9533549,(p=7.50e-03),,25724897,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
1613,1613,10211,FLOT1,-,129,5,2.227e-08,24304721,(p=2.30e-03),,24886554,(p=2.70e-03),,23581411,(p=4.10e-03),,21447726,(p=4.20e-03),,26413934,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,
1614,1614,10576,CCT2,-,129,5,2.225e-08,19332537,(p=1.10e-03),,26831064,(p=1.40e-03),,25852190,(p=2.30e-03),,21319273,(p=3.00e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,
1615,1615,3172,HNF4A,-,444,7,2.231e-08,25242412,(p=9.01e-04),,25410163,(p=2.30e-03),,25808746,(p=2.30e-03),,25965999,(p=2.90e-03),,28726775,(p=3.70e-03),,27050273,(p=5.20e-03),,20670916,(p=9.90e-03),,NA,,NA,,NA,
1616,1616,5430,POLR2A,-,444,7,2.23e-08,24591637,(p=4.10e-03),,23767415,(p=5.10e-03),,20978146,(p=5.20e-03),,18197258,(p=5.40e-03),,23401853,(p=5.60e-03),,23638030,(p=8.20e-03),,14684736,(p=9.60e-03),,NA,,NA,,NA,
1617,1617,607,BCL9,-,46,4,2.312e-08,19738061,(p=1.10e-03),,26384318,(p=4.40e-03),,19328798,(p=6.00e-03),,22914623,(p=7.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1618,1618,9134,CCNE2,-,46,4,2.31e-08,25852190,(p=2.30e-03),,24116110,(p=2.50e-03),,19638577,(p=2.80e-03),,26600399,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1619,1619,29968,PSAT1,-,46,4,2.309e-08,25142862,(p=2.00e-03),,18221502,(p=3.00e-03),,21319273,(p=3.00e-03),,27372650,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1620,1620,55750,AGK,-,46,4,2.307e-08,24886245,(p=1.07e-04),,27574811,(p=2.30e-03),,25872568,(p=6.40e-03),,23676499,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1621,1621,3484,IGFBP1,-,265,6,2.307e-08,27834463,(p=2.30e-03),,15613433,(p=3.40e-03),,21892205,(p=4.60e-03),,12466191,(p=5.40e-03),,26245897,(p=6.00e-03),,26714229,(p=9.10e-03),,NA,,NA,,NA,,NA,
1622,1622,8771,TNFRSF6B,-,131,5,2.391e-08,23846297,(p=4.10e-03),,22287720,(p=5.60e-03),,23817777,(p=6.00e-03),,24998573,(p=8.30e-03),,18349319,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,
1623,1623,7251,TSG101,-,268,6,2.462e-08,26537625,(p=2.20e-03),,14991575,(p=2.60e-03),,17369844,(p=4.10e-03),,17606716,(p=5.70e-03),,23146908,(p=6.00e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,
1624,1624,3693,ITGB5,-,132,5,2.481e-08,24899686,(p=8.01e-04),,22623531,(p=8.02e-04),,22824793,(p=4.00e-03),,20400979,(p=4.20e-03),,26758421,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,
1625,1625,3965,LGALS9,-,132,5,2.479e-08,26797414,(p=1.40e-03),,26086204,(p=3.00e-03),,25823465,(p=3.70e-03),,26260906,(p=4.70e-03),,28750861,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
1626,1626,5796,PTPRK,-,47,4,2.512e-08,23696788,(p=2.20e-03),,17720884,(p=7.10e-03),,24002526,(p=7.50e-03),,8941358,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1627,1627,11116,FGFR1OP,-,47,4,2.511e-08,11689702,(p=8.03e-04),,17888034,(p=1.90e-03),,16462731,(p=2.60e-03),,7790358,(p=3.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1628,1628,27161,AGO2,-,270,6,2.564e-08,26831064,(p=1.40e-03),,18787018,(p=2.60e-03),,23258480,(p=4.90e-03),,25680411,(p=5.40e-03),,25937637,(p=5.40e-03),,28075055,(p=9.50e-03),,NA,,NA,,NA,,NA,
1629,1629,3587,IL10RA,-,133,5,2.568e-08,27268052,(p=2.60e-03),,25733167,(p=4.00e-03),,26631117,(p=5.60e-03),,26962683,(p=8.30e-03),,12496489,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,
1630,1630,5732,PTGER2,-,133,5,2.566e-08,21419570,(p=3.70e-03),,22276108,(p=4.00e-03),,17533365,(p=4.30e-03),,27616330,(p=5.30e-03),,25634217,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,
1631,1631,5932,RBBP8,-,133,5,2.565e-08,26713604,(p=5.01e-04),,10918303,(p=3.00e-03),,22832221,(p=5.70e-03),,24085845,(p=6.20e-03),,19342888,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,
1632,1632,1643,DDB2,-,134,5,2.661e-08,22623531,(p=8.02e-04),,23604128,(p=8.03e-04),,20013802,(p=4.10e-03),,18431487,(p=7.50e-03),,27553023,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
1633,1633,5228,PGF,-,272,6,2.669e-08,25694608,(p=4.10e-03),,23444216,(p=5.10e-03),,26775845,(p=5.10e-03),,20515481,(p=7.10e-03),,23799978,(p=8.10e-03),,25186164,(p=8.30e-03),,NA,,NA,,NA,,NA,
1634,1634,1854,DUT,-,48,4,2.726e-08,22172489,(p=2.00e-03),,12374095,(p=2.20e-03),,10910061,(p=2.80e-03),,19968781,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1635,1635,115908,CTHRC1,-,48,4,2.724e-08,23222813,(p=2.30e-03),,28645305,(p=4.10e-03),,25263696,(p=4.90e-03),,28697793,(p=6.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1636,1636,6426,SRSF1,-,275,6,2.842e-08,20682707,(p=1.40e-03),,17361185,(p=1.50e-03),,23604122,(p=1.80e-03),,18832178,(p=3.70e-03),,20923760,(p=5.30e-03),,19250906,(p=5.60e-03),,NA,,NA,,NA,,NA,
1637,1637,2280,FKBP1A,-,136,5,2.858e-08,18413763,(p=1.03e-04),,12417722,(p=1.10e-03),,27223077,(p=1.10e-03),,15284440,(p=2.30e-03),,14679009,(p=6.30e-03),,NA,,NA,,NA,,NA,,NA,
1638,1638,474,ATOH1,-,49,4,2.96e-08,28490517,(p=5.20e-03),,20621629,(p=6.70e-03),,19243219,(p=8.00e-03),,26648003,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1639,1639,1875,E2F5,-,49,4,2.958e-08,24529171,(p=4.10e-03),,26919443,(p=5.40e-03),,26103003,(p=7.30e-03),,16951254,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1640,1640,2888,GRB14,-,49,4,2.956e-08,25578860,(p=1.30e-03),,22158039,(p=1.50e-03),,15372466,(p=3.50e-03),,9360986,(p=6.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1641,1641,3429,IFI27,-,49,4,2.954e-08,25664647,(p=4.80e-03),,24970806,(p=5.10e-03),,14719078,(p=5.40e-03),,25103640,(p=6.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1642,1642,4145,MATK,-,49,4,2.952e-08,22623531,(p=8.02e-04),,18292939,(p=2.70e-03),,15329911,(p=5.40e-03),,12429987,(p=8.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1643,1643,8525,DGKZ,-,49,4,2.951e-08,26452358,(p=2.60e-03),,27697466,(p=4.20e-03),,24646293,(p=5.60e-03),,15632115,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1644,1644,54862,CC2D1A,-,49,4,2.949e-08,26294214,(p=1.80e-03),,18662999,(p=5.40e-03),,25036909,(p=7.90e-03),,20171170,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1645,1645,340273,ABCB5,-,49,4,2.947e-08,25449786,(p=1.50e-03),,24525737,(p=1.80e-03),,25689483,(p=2.30e-03),,26827764,(p=6.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1646,1646,7170,TPM3,-,137,5,2.948e-08,25852190,(p=2.30e-03),,27557628,(p=2.60e-03),,21319273,(p=3.00e-03),,20356415,(p=7.10e-03),,20223922,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,
1647,1647,5997,RGS2,-,138,5,3.055e-08,23349832,(p=1.30e-03),,25664600,(p=5.20e-03),,22704538,(p=5.60e-03),,20032508,(p=6.00e-03),,21500190,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,
1648,1648,687,KLF9,-,50,4,3.196e-08,24737412,(p=7.00e-04),,21543766,(p=2.60e-03),,22144178,(p=3.00e-03),,25216959,(p=5.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1649,1649,5935,RBM3,-,50,4,3.194e-08,18427544,(p=1.90e-03),,21319273,(p=3.00e-03),,21209461,(p=3.20e-03),,19770690,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1650,1650,8899,PRPF4B,-,50,4,3.192e-08,25602630,(p=8.03e-04),,23686430,(p=5.10e-03),,26712520,(p=7.80e-03),,23466643,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1651,1651,54971,BANP,-,50,4,3.19e-08,22013068,(p=2.20e-03),,12494467,(p=2.20e-03),,20097305,(p=3.20e-03),,17668048,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1652,1652,55379,LRRC59,-,50,4,3.188e-08,26831064,(p=1.40e-03),,17361185,(p=1.50e-03),,25852190,(p=2.30e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1653,1653,1437,CSF2,-,281,6,3.192e-08,12663443,(p=2.70e-03),,17533050,(p=4.10e-03),,28754674,(p=5.20e-03),,12855588,(p=6.90e-03),,16912178,(p=7.10e-03),,23696637,(p=8.30e-03),,NA,,NA,,NA,,NA,
1654,1654,5500,PPP1CB,-,141,5,3.386e-08,11551964,(p=1.00e-03),,24785407,(p=2.80e-03),,22728334,(p=8.10e-03),,9009195,(p=8.20e-03),,26299517,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,
1655,1655,6223,RPS19,-,141,5,3.384e-08,20639905,(p=8.01e-04),,27129302,(p=1.30e-03),,26831064,(p=1.40e-03),,17361185,(p=1.50e-03),,21319273,(p=3.00e-03),,NA,,NA,,NA,,NA,,NA,
1656,1656,5731,PTGER1,-,51,4,3.449e-08,21813027,(p=2.30e-03),,14744769,(p=3.70e-03),,22276108,(p=4.00e-03),,20647315,(p=5.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1657,1657,5784,PTPN14,-,51,4,3.447e-08,22710723,(p=5.50e-03),,28720576,(p=7.50e-03),,25803229,(p=7.90e-03),,22689061,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1658,1658,6164,RPL34,-,51,4,3.445e-08,27845896,(p=1.10e-03),,26831064,(p=1.40e-03),,17361185,(p=1.50e-03),,21319273,(p=3.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1659,1659,23678,SGK3,-,51,4,3.443e-08,21084382,(p=2.50e-03),,27481935,(p=3.50e-03),,25837824,(p=3.70e-03),,22262416,(p=3.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1660,1660,3301,DNAJA1,-,142,5,3.496e-08,26831064,(p=1.40e-03),,25852190,(p=2.30e-03),,27371349,(p=3.40e-03),,24189400,(p=3.70e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,
1661,1661,639,PRDM1,-,143,5,3.618e-08,20530581,(p=3.70e-03),,18400362,(p=5.40e-03),,26530011,(p=5.60e-03),,28468592,(p=7.50e-03),,22020966,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,
1662,1662,22948,CCT5,-,143,5,3.616e-08,27129302,(p=1.30e-03),,26831064,(p=1.40e-03),,25852190,(p=2.30e-03),,21319273,(p=3.00e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,
1663,1663,166,AES,-,52,4,3.719e-08,28178391,(p=3.70e-03),,23546594,(p=4.40e-03),,22354967,(p=7.50e-03),,22952044,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1664,1664,51755,CDK12,-,52,4,3.717e-08,22623531,(p=8.02e-04),,24240700,(p=4.90e-03),,29025359,(p=5.40e-03),,12841360,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1665,1665,54431,DNAJC10,-,52,4,3.715e-08,26831064,(p=1.40e-03),,24189400,(p=3.70e-03),,19122239,(p=6.30e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1666,1666,116986,AGAP2,-,52,4,3.713e-08,28368413,(p=2.20e-03),,26001218,(p=2.20e-03),,20368287,(p=4.00e-03),,26977005,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1667,1667,117581,TWIST2,-,52,4,3.71e-08,25895023,(p=5.00e-03),,22058208,(p=6.00e-03),,24171926,(p=6.70e-03),,19937140,(p=7.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1668,1668,2782,GNB1,-,146,5,3.996e-08,26895380,(p=1.00e-03),,28650474,(p=3.00e-03),,24189400,(p=3.70e-03),,25485910,(p=4.50e-03),,24462769,(p=4.70e-03),,NA,,NA,,NA,,NA,,NA,
1669,1669,5593,PRKG2,-,53,4,4.006e-08,19543319,(p=4.20e-03),,22791569,(p=4.20e-03),,23755100,(p=5.60e-03),,22556146,(p=8.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1670,1670,5954,RCN1,-,53,4,4.004e-08,25852190,(p=2.30e-03),,24189400,(p=3.70e-03),,25242635,(p=8.40e-03),,27790916,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1671,1671,7174,TPP2,-,53,4,4.002e-08,16762321,(p=7.01e-04),,26831064,(p=1.40e-03),,21319273,(p=3.00e-03),,22986808,(p=4.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1672,1672,55630,SLC39A4,-,53,4,3.999e-08,28017725,(p=1.07e-04),,24553114,(p=1.10e-03),,20160059,(p=4.00e-03),,19755388,(p=4.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1673,1673,57019,CIAPIN1,-,53,4,3.997e-08,18299278,(p=2.80e-03),,22677939,(p=4.80e-03),,25901506,(p=4.90e-03),,18059532,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1674,1674,2660,MSTN,-,147,5,4.119e-08,19357233,(p=2.80e-03),,18203713,(p=6.40e-03),,21508334,(p=8.30e-03),,25641196,(p=8.70e-03),,27481097,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
1675,1675,5701,PSMC2,-,147,5,4.117e-08,22623531,(p=8.02e-04),,26831064,(p=1.40e-03),,27371349,(p=3.40e-03),,27888613,(p=5.40e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,
1676,1676,5618,PRLR,-,148,5,4.256e-08,15618286,(p=1.10e-03),,16785991,(p=3.00e-03),,28377489,(p=4.90e-03),,12819209,(p=8.30e-03),,20826546,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
1677,1677,9271,PIWIL1,-,54,4,4.305e-08,22591718,(p=3.00e-03),,16287078,(p=5.60e-03),,26847393,(p=7.30e-03),,25292027,(p=8.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1678,1678,23481,PES1,-,54,4,4.302e-08,22623531,(p=8.02e-04),,19764998,(p=4.10e-03),,22860098,(p=5.60e-03),,26423399,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1679,1679,6117,RPA1,-,299,6,4.521e-08,18723675,(p=2.20e-03),,27371349,(p=3.40e-03),,26299517,(p=8.20e-03),,26549023,(p=8.80e-03),,18162465,(p=9.30e-03),,20395205,(p=9.70e-03),,NA,,NA,,NA,,NA,
1680,1680,10075,HUWE1,-,150,5,4.54e-08,21507240,(p=2.40e-03),,23652204,(p=4.90e-03),,27581931,(p=5.60e-03),,25253726,(p=6.60e-03),,27517496,(p=8.00e-03),,NA,,NA,,NA,,NA,,NA,
1681,1681,10408,MYCNOS,-,11,3,4.577e-08,24391509,(p=8.02e-04),,27748806,(p=2.70e-03),,25880909,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1682,1682,51696,HECA,-,11,3,4.575e-08,22100912,(p=4.70e-03),,26356417,(p=8.30e-03),,19643820,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1683,1683,139728,PNCK,-,11,3,4.572e-08,25773930,(p=1.10e-03),,21325639,(p=2.20e-03),,18562482,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1684,1684,23192,ATG4B,-,55,4,4.62e-08,27556700,(p=4.03e-04),,24991826,(p=1.10e-03),,29232556,(p=2.20e-03),,29169176,(p=2.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1685,1685,87178,PNPT1,-,55,4,4.618e-08,17804700,(p=1.50e-03),,20547861,(p=5.70e-03),,12721301,(p=6.00e-03),,14563561,(p=6.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1686,1686,1778,DYNC1H1,-,151,5,4.675e-08,16462731,(p=2.60e-03),,7790358,(p=3.00e-03),,21319273,(p=3.00e-03),,25479096,(p=5.80e-03),,25670202,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
1687,1687,10197,PSME3,-,151,5,4.672e-08,26831064,(p=1.40e-03),,18235248,(p=4.30e-03),,25697482,(p=5.60e-03),,23612972,(p=8.30e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,
1688,1688,5272,SERPINB9,-,56,4,4.962e-08,21319273,(p=3.00e-03),,16144945,(p=6.00e-03),,12036886,(p=6.30e-03),,21919028,(p=6.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1689,1689,5955,RCN2,-,56,4,4.959e-08,25852190,(p=2.30e-03),,28745317,(p=2.60e-03),,24189400,(p=3.70e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1690,1690,6455,SH3GL1,-,56,4,4.956e-08,27220321,(p=1.40e-03),,24704450,(p=2.20e-03),,25784716,(p=2.30e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1691,1691,26298,EHF,-,56,4,4.953e-08,26258986,(p=1.20e-03),,27787520,(p=2.20e-03),,17172423,(p=5.70e-03),,27732936,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1692,1692,114907,FBXO32,-,56,4,4.95e-08,24213577,(p=1.60e-03),,28068319,(p=3.90e-03),,21546904,(p=5.60e-03),,20065949,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1693,1693,54820,NDE1,-,57,4,5.318e-08,16462731,(p=2.60e-03),,7790358,(p=3.00e-03),,12556484,(p=4.50e-03),,21529751,(p=5.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1694,1694,360,AQP3,-,157,5,5.65e-08,21401805,(p=1.50e-03),,23017148,(p=1.90e-03),,28377226,(p=2.70e-03),,20364107,(p=4.10e-03),,26896765,(p=6.50e-03),,NA,,NA,,NA,,NA,,NA,
1695,1695,997,CDC34,-,157,5,5.646e-08,25149538,(p=2.20e-03),,23589337,(p=5.60e-03),,22017877,(p=6.70e-03),,20596027,(p=7.30e-03),,28614300,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,
1696,1696,3622,ING2,-,58,4,5.698e-08,27305909,(p=1.90e-03),,18451145,(p=4.30e-03),,23864195,(p=5.00e-03),,18160212,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1697,1697,7764,ZNF217,-,58,4,5.695e-08,21059223,(p=1.04e-04),,22728437,(p=1.30e-03),,22139760,(p=2.20e-03),,16203743,(p=5.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1698,1698,9669,EIF5B,-,58,4,5.692e-08,26831064,(p=1.40e-03),,17361185,(p=1.50e-03),,27959964,(p=6.70e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1699,1699,80279,CDK5RAP3,-,58,4,5.688e-08,22028922,(p=1.10e-03),,15790566,(p=4.30e-03),,19223857,(p=5.40e-03),,21394385,(p=7.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1700,1700,81848,SPRY4,-,58,4,5.685e-08,26286024,(p=1.50e-03),,17974561,(p=7.10e-03),,20501643,(p=8.20e-03),,25742952,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1701,1701,7094,TLN1,-,158,5,5.806e-08,26831064,(p=1.40e-03),,21319273,(p=3.00e-03),,23479679,(p=4.00e-03),,20160039,(p=8.00e-03),,23722670,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
1702,1702,51029,DESI2,-,12,3,6.025e-08,25918161,(p=1.40e-03),,23322088,(p=4.20e-03),,19133312,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1703,1703,54619,CCNJ,-,12,3,6.022e-08,27157613,(p=1.10e-03),,24098452,(p=4.20e-03),,28202053,(p=5.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
1704,1704,3476,IGBP1,-,59,4,6.081e-08,23740247,(p=4.50e-03),,24484909,(p=4.90e-03),,19553685,(p=5.10e-03),,20544796,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1705,1705,5989,RFX1,-,59,4,6.078e-08,24526308,(p=1.00e-03),,22582395,(p=1.80e-03),,22415835,(p=3.00e-03),,24952874,(p=5.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1706,1706,6139,RPL17,-,59,4,6.074e-08,26831064,(p=1.40e-03),,17361185,(p=1.50e-03),,24189400,(p=3.70e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1707,1707,6576,SLC25A1,-,59,4,6.07e-08,28655764,(p=5.00e-04),,25852190,(p=2.30e-03),,24189400,(p=3.70e-03),,26549023,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1708,1708,7398,USP1,-,59,4,6.067e-08,28270494,(p=1.80e-03),,26032834,(p=2.70e-03),,26825230,(p=6.00e-03),,21389083,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1709,1709,7803,PTP4A1,-,59,4,6.063e-08,12235145,(p=3.50e-03),,24939702,(p=3.70e-03),,12516958,(p=4.30e-03),,27044835,(p=5.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
1710,1710,10840,ALDH1L1,-,59,4,6.06e-08,20729910,(p=2.20e-03),,12805405,(p=3.50e-03),,22593801,(p=5.40e-03),,27384481,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
