,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
38,38,8743,TNFSF10,-,776,43,5.173e-46,20417200,(p=1.07e-04),,27176505,(p=7.02e-04),,21670755,(p=1.50e-03),,19074436,(p=2.90e-03),,18922903,(p=3.00e-03),,26134947,(p=3.40e-03),,12934102,(p=3.70e-03),,23944369,(p=3.70e-03),,15757891,(p=3.70e-03),,20734142,(p=3.80e-03),
39,39,5605,MAP2K2,-,195,27,8.685e-44,22805292,(p=1.09e-04),,18390968,(p=4.04e-04),,22805291,(p=5.01e-04),,27636997,(p=5.03e-04),,19500021,(p=5.04e-04),,25722381,(p=5.11e-04),,25600339,(p=5.13e-04),,24011934,(p=5.13e-04),,21447798,(p=5.16e-04),,18060073,(p=1.10e-03),
40,40,3265,HRAS,-,704,39,5.372e-43,22096025,(p=5.07e-04),,20860430,(p=5.15e-04),,17518771,(p=5.15e-04),,22712795,(p=7.02e-04),,21943101,(p=7.02e-04),,22417847,(p=1.10e-03),,19487299,(p=1.40e-03),,21072204,(p=1.80e-03),,21480388,(p=2.00e-03),,18621636,(p=2.00e-03),
41,41,4790,NFKB1,-,2819,69,5.603e-42,24771846,(p=4.06e-04),,19885551,(p=6.01e-04),,25028470,(p=7.02e-04),,25900832,(p=7.03e-04),,18593997,(p=1.40e-03),,19879919,(p=1.60e-03),,24300974,(p=1.60e-03),,20482842,(p=1.90e-03),,26522725,(p=2.30e-03),,22286758,(p=2.30e-03),
42,42,7465,WEE1,-,152,24,2.79e-41,23538902,(p=4.00e-04),,26054341,(p=5.16e-04),,22719872,(p=7.00e-04),,26431163,(p=8.00e-04),,28652249,(p=9.00e-04),,27363019,(p=1.40e-03),,23416158,(p=1.50e-03),,27558135,(p=2.40e-03),,27077811,(p=2.40e-03),,24927813,(p=2.50e-03),
43,43,6098,ROS1,-,119,22,4.725e-40,27912827,(p=6.00e-04),,23400546,(p=6.01e-04),,27575422,(p=1.30e-03),,24349229,(p=1.40e-03),,24456475,(p=2.00e-03),,27328934,(p=3.00e-03),,27401242,(p=3.00e-03),,27056998,(p=3.70e-03),,25351743,(p=3.70e-03),,28088512,(p=3.80e-03),
44,44,1019,CDK4,-,482,32,8.194e-40,18632627,(p=5.08e-04),,20354191,(p=7.00e-04),,25991817,(p=7.03e-04),,20534551,(p=1.00e-03),,26369631,(p=1.00e-03),,27986745,(p=1.40e-03),,25876993,(p=2.00e-03),,26923330,(p=2.10e-03),,24065146,(p=2.40e-03),,26988987,(p=3.00e-03),
45,45,3717,JAK2,-,1189,44,1.236e-39,25760445,(p=1.10e-03),,22319590,(p=1.30e-03),,20072651,(p=1.40e-03),,19589925,(p=2.00e-03),,26084564,(p=2.00e-03),,26682870,(p=2.00e-03),,24402583,(p=2.40e-03),,25226617,(p=2.40e-03),,26360705,(p=2.40e-03),,24886434,(p=2.50e-03),
46,46,7422,VEGFA,-,4154,80,3.641e-39,25889301,(p=5.01e-04),,25010863,(p=5.08e-04),,27727447,(p=5.10e-04),,18494554,(p=5.13e-04),,26802156,(p=6.01e-04),,27177865,(p=7.00e-04),,21743435,(p=1.00e-03),,23435217,(p=1.30e-03),,20485168,(p=1.40e-03),,25713439,(p=1.40e-03),
47,47,5037,PEBP1,-,212,24,1.111e-37,15327891,(p=7.01e-04),,19342899,(p=7.03e-04),,17911631,(p=1.20e-03),,26116914,(p=1.80e-03),,17030190,(p=1.90e-03),,22463874,(p=2.40e-03),,23075684,(p=2.40e-03),,16243812,(p=3.10e-03),,22248055,(p=3.50e-03),,20533335,(p=3.70e-03),
48,48,3791,KDR,-,875,37,2.251e-37,27059553,(p=4.00e-04),,27789775,(p=5.05e-04),,20124452,(p=6.00e-04),,20485168,(p=1.40e-03),,27248821,(p=1.40e-03),,25713439,(p=1.40e-03),,15610528,(p=1.50e-03),,25340839,(p=2.00e-03),,14726393,(p=2.00e-03),,21424032,(p=2.40e-03),
49,49,2263,FGFR2,-,528,31,2.646e-37,24993163,(p=2.03e-04),,25981814,(p=5.05e-04),,23060048,(p=5.10e-04),,24122810,(p=5.12e-04),,17699848,(p=5.14e-04),,27007053,(p=5.15e-04),,28034880,(p=6.01e-04),,23493349,(p=1.20e-03),,22440694,(p=2.20e-03),,26351320,(p=2.90e-03),
50,50,3320,HSP90AA1,-,908,37,7.796e-37,24398428,(p=1.15e-04),,19952121,(p=7.01e-04),,22144665,(p=7.02e-04),,26556860,(p=1.00e-03),,24463348,(p=1.30e-03),,24682747,(p=1.40e-03),,23418523,(p=2.00e-03),,17088927,(p=2.00e-03),,20451233,(p=2.10e-03),,28032595,(p=3.00e-03),
51,51,613,BCR,-,399,28,9.456e-37,22896000,(p=1.30e-03),,27856601,(p=2.30e-03),,22447844,(p=3.70e-03),,23716543,(p=3.80e-03),,20015884,(p=4.00e-03),,27144331,(p=4.00e-03),,24189400,(p=4.90e-03),,19557636,(p=4.90e-03),,17710227,(p=4.90e-03),,24456693,(p=5.00e-03),
52,52,5599,MAPK8,-,927,37,1.533e-36,26286024,(p=5.07e-04),,24170769,(p=1.10e-03),,21931671,(p=1.40e-03),,21483469,(p=2.00e-03),,19074436,(p=2.90e-03),,18025271,(p=3.00e-03),,12121974,(p=3.10e-03),,25341038,(p=3.70e-03),,24787013,(p=3.70e-03),,27401020,(p=3.70e-03),
53,53,25,ABL1,-,740,34,1.859e-36,21892207,(p=5.13e-04),,22140458,(p=5.16e-04),,20482842,(p=1.90e-03),,27856601,(p=2.30e-03),,20234815,(p=2.50e-03),,22447844,(p=3.70e-03),,12130516,(p=3.80e-03),,23716543,(p=3.80e-03),,27144331,(p=4.00e-03),,22089930,(p=4.10e-03),
54,54,331,XIAP,-,499,29,2.012e-35,27607580,(p=8.00e-04),,17339366,(p=1.30e-03),,22776562,(p=1.90e-03),,25501831,(p=2.50e-03),,24124924,(p=3.00e-03),,19355825,(p=3.00e-03),,25572427,(p=3.70e-03),,12970762,(p=4.10e-03),,25974735,(p=4.90e-03),,23640046,(p=5.00e-03),
55,55,142,PARP1,-,942,36,2.954e-35,24847116,(p=7.01e-04),,26505995,(p=1.30e-03),,22101337,(p=1.50e-03),,21532888,(p=2.00e-03),,23275151,(p=2.00e-03),,27055253,(p=2.50e-03),,23410825,(p=3.70e-03),,28454547,(p=3.70e-03),,26351319,(p=3.80e-03),,27559053,(p=3.90e-03),
56,56,5294,PIK3CG,-,412,26,1.421e-33,20124452,(p=6.00e-04),,19492075,(p=7.03e-04),,19078992,(p=2.00e-03),,19609946,(p=2.40e-03),,18725974,(p=2.50e-03),,19457236,(p=2.50e-03),,18025271,(p=3.00e-03),,19567590,(p=3.70e-03),,18451140,(p=4.10e-03),,18273051,(p=4.70e-03),
57,57,672,BRCA1,-,2556,53,2.214e-33,22915751,(p=1.30e-03),,23810788,(p=1.80e-03),,20609467,(p=2.00e-03),,26961146,(p=2.40e-03),,21934105,(p=2.40e-03),,25583261,(p=3.30e-03),,19553641,(p=3.50e-03),,22915752,(p=3.70e-03),,25103497,(p=4.00e-03),,23407556,(p=4.90e-03),
58,58,11009,IL24,-,139,19,7.477e-33,20216471,(p=5.14e-04),,27197168,(p=8.00e-04),,15580305,(p=1.30e-03),,25236495,(p=1.40e-03),,19056673,(p=1.40e-03),,21931671,(p=1.40e-03),,20189296,(p=1.90e-03),,12114539,(p=2.00e-03),,20179672,(p=3.30e-03),,27602961,(p=6.90e-03),
59,59,2261,FGFR3,-,443,26,8.692e-33,22730329,(p=2.02e-04),,22417847,(p=1.10e-03),,21521775,(p=1.40e-03),,21072204,(p=1.80e-03),,27659822,(p=2.00e-03),,27932416,(p=2.50e-03),,21792889,(p=2.50e-03),,27267856,(p=3.00e-03),,25432174,(p=3.00e-03),,23744832,(p=3.70e-03),
60,60,7852,CXCR4,-,1729,43,1.384e-32,25211166,(p=1.00e-03),,25899003,(p=1.40e-03),,26073897,(p=1.40e-03),,22220212,(p=2.00e-03),,19148483,(p=3.70e-03),,21349998,(p=3.70e-03),,12519884,(p=3.70e-03),,28533307,(p=3.70e-03),,24200972,(p=3.70e-03),,23443279,(p=3.90e-03),
