,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
27,27,1499,CTNNB1,-,2298,133,8.898e-91,27431312,(p=1.22e-04),,20347502,(p=4.01e-04),,26499380,(p=6.00e-04),,19706825,(p=8.00e-04),,19328798,(p=8.02e-04),,21993766,(p=8.03e-04),,27780915,(p=1.10e-03),,21747169,(p=1.10e-03),,27449032,(p=1.40e-03),,26617938,(p=1.40e-03),
28,28,238,ALK,-,529,72,9.945e-89,26973324,(p=4.02e-04),,24419060,(p=5.00e-04),,27986745,(p=6.01e-04),,24288180,(p=6.01e-04),,21847362,(p=8.00e-04),,26719536,(p=1.00e-03),,27637025,(p=1.40e-03),,27496196,(p=1.40e-03),,26147305,(p=1.60e-03),,25228590,(p=1.60e-03),
29,29,2146,EZH2,-,780,79,8.6e-85,23421437,(p=3.11e-04),,25472588,(p=8.00e-04),,26631032,(p=1.00e-03),,24211739,(p=1.00e-03),,25890085,(p=1.00e-03),,27223261,(p=1.40e-03),,21321380,(p=1.60e-03),,25633838,(p=1.60e-03),,16963837,(p=2.10e-03),,27620004,(p=2.10e-03),
30,30,7852,CXCR4,-,1729,107,5.524e-83,21349998,(p=3.08e-04),,24378831,(p=3.13e-04),,26269605,(p=5.01e-04),,28533307,(p=6.02e-04),,26073897,(p=8.00e-04),,25471741,(p=8.02e-04),,27822706,(p=8.02e-04),,28639900,(p=1.10e-03),,26851944,(p=1.10e-03),,24810923,(p=1.10e-03),
31,31,6790,AURKA,-,611,69,2.132e-80,23334327,(p=3.03e-04),,25625960,(p=3.07e-04),,19649632,(p=6.01e-04),,27209210,(p=1.00e-03),,28764929,(p=1.00e-03),,19891769,(p=1.00e-03),,19671766,(p=1.10e-03),,26443806,(p=1.20e-03),,25882311,(p=1.40e-03),,27213815,(p=1.40e-03),
32,32,5594,MAPK1,-,1938,109,5.4e-80,20038816,(p=1.19e-04),,19633425,(p=3.06e-04),,17526808,(p=3.07e-04),,28241849,(p=3.11e-04),,23812726,(p=3.13e-04),,23845703,(p=3.13e-04),,26310353,(p=4.01e-04),,20490331,(p=5.00e-04),,28114280,(p=7.00e-04),,22344606,(p=1.10e-03),
33,33,1026,CDKN1A,-,1511,97,1.2e-79,25633810,(p=6.01e-04),,24008375,(p=8.02e-04),,26940882,(p=1.10e-03),,28209170,(p=1.30e-03),,12599217,(p=1.30e-03),,25885043,(p=1.40e-03),,21087528,(p=1.40e-03),,25384499,(p=1.40e-03),,28757172,(p=1.50e-03),,19041685,(p=1.90e-03),
34,34,5347,PLK1,-,605,67,3.468e-78,23144294,(p=6.02e-04),,22188812,(p=6.02e-04),,25826089,(p=8.03e-04),,27647547,(p=1.00e-03),,21953073,(p=1.00e-03),,28267710,(p=1.10e-03),,23792639,(p=1.10e-03),,27558135,(p=1.30e-03),,21169242,(p=1.40e-03),,28652654,(p=1.40e-03),
35,35,6714,SRC,-,1255,88,4.386e-78,21618517,(p=3.05e-04),,17620427,(p=3.08e-04),,21646863,(p=4.01e-04),,23242808,(p=5.00e-04),,27108184,(p=8.00e-04),,21737505,(p=8.03e-04),,18632638,(p=1.00e-03),,18922903,(p=1.00e-03),,27078847,(p=1.10e-03),,18223692,(p=1.30e-03),
36,36,3815,KIT,-,935,77,1.058e-76,25202099,(p=3.07e-04),,21157293,(p=5.01e-04),,23944364,(p=5.01e-04),,19861442,(p=6.01e-04),,27371698,(p=8.00e-04),,21993766,(p=8.03e-04),,20197394,(p=1.00e-03),,27292026,(p=1.00e-03),,25510664,(p=1.10e-03),,27633918,(p=1.10e-03),
37,37,1027,CDKN1B,-,929,74,1.172e-73,24008375,(p=8.02e-04),,27197201,(p=1.00e-03),,21062737,(p=1.00e-03),,26940882,(p=1.10e-03),,12599217,(p=1.30e-03),,28498440,(p=1.40e-03),,14871979,(p=1.40e-03),,25524798,(p=1.40e-03),,12210483,(p=1.50e-03),,27572672,(p=1.90e-03),
38,38,5743,PTGS2,-,2041,103,2.666e-73,27450326,(p=8.01e-04),,26925639,(p=8.02e-04),,27101738,(p=8.03e-04),,26984380,(p=1.10e-03),,20213098,(p=1.10e-03),,21424032,(p=1.10e-03),,22808264,(p=1.10e-03),,25669978,(p=1.30e-03),,12939602,(p=1.40e-03),,21600223,(p=1.40e-03),
39,39,3082,HGF,-,693,66,4.042e-73,26790028,(p=1.14e-04),,20661229,(p=3.10e-04),,28341789,(p=3.12e-04),,23045285,(p=3.12e-04),,20019837,(p=3.14e-04),,27922668,(p=5.01e-04),,26282167,(p=8.01e-04),,23386689,(p=8.02e-04),,22641068,(p=1.00e-03),,12374695,(p=1.10e-03),
40,40,92140,MTDH,-,225,45,2.03e-70,26035424,(p=8.00e-04),,22056881,(p=1.10e-03),,26589417,(p=1.30e-03),,25652471,(p=1.30e-03),,25880337,(p=1.30e-03),,25483832,(p=1.60e-03),,23910058,(p=2.20e-03),,23889992,(p=2.20e-03),,22031094,(p=2.60e-03),,23889990,(p=2.80e-03),
41,41,331,XIAP,-,499,55,1.155e-67,27607580,(p=3.09e-04),,17339366,(p=5.01e-04),,25974735,(p=8.03e-04),,19758744,(p=1.10e-03),,25572427,(p=1.10e-03),,26404623,(p=1.10e-03),,18829553,(p=1.10e-03),,12855663,(p=1.20e-03),,18666224,(p=1.40e-03),,22776562,(p=1.40e-03),
