,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
600,600,8772,FADD,-,284,7,2.892e-09,27764170,(p=3.80e-03),,16109772,(p=5.80e-03),,16258269,(p=6.20e-03),,19593445,(p=7.90e-03),,23763459,(p=8.70e-03),,8955195,(p=8.70e-03),,22173242,(p=8.90e-03),,NA,,NA,,NA,
601,601,10135,NAMPT,-,446,8,2.922e-09,25145669,(p=5.10e-03),,27224551,(p=5.10e-03),,19513556,(p=5.80e-03),,28762597,(p=6.90e-03),,25993304,(p=7.40e-03),,28667355,(p=8.70e-03),,28756225,(p=9.00e-03),,25656579,(p=9.70e-03),,NA,,NA,
602,602,64083,GOLPH3,-,73,5,3.362e-09,25659977,(p=6.90e-03),,25081375,(p=7.80e-03),,24444035,(p=7.90e-03),,28332316,(p=8.60e-03),,24867097,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
603,603,128209,KLF17,-,23,4,3.402e-09,25911104,(p=3.40e-03),,27107895,(p=5.90e-03),,25706482,(p=6.20e-03),,22240024,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
604,604,1000,CDH2,-,292,7,3.477e-09,23520479,(p=3.00e-04),,19070520,(p=9.00e-04),,23626784,(p=2.90e-03),,19190132,(p=3.60e-03),,23086683,(p=5.40e-03),,28042956,(p=6.20e-03),,24051540,(p=9.40e-03),,NA,,NA,,NA,
605,605,1602,DACH1,-,74,5,3.587e-09,24882577,(p=8.01e-04),,23492369,(p=2.90e-03),,25322986,(p=3.00e-03),,19605405,(p=9.00e-03),,25788272,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
606,606,6692,SPINT1,-,74,5,3.581e-09,28618968,(p=3.60e-03),,19578736,(p=7.10e-03),,17389401,(p=9.00e-03),,26166362,(p=9.90e-03),,20213201,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
607,607,2886,GRB7,-,75,5,3.826e-09,24189400,(p=4.18e-04),,19717535,(p=2.90e-03),,20126311,(p=3.30e-03),,17426702,(p=3.90e-03),,16595785,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,
608,608,1901,S1PR1,-,167,6,3.977e-09,26493335,(p=1.60e-03),,27572094,(p=5.50e-03),,24679343,(p=6.00e-03),,22745305,(p=6.00e-03),,15710622,(p=6.80e-03),,24263101,(p=9.00e-03),,NA,,NA,,NA,,NA,
609,609,3838,KPNA2,-,299,7,4.054e-09,27009856,(p=1.60e-03),,16552725,(p=3.80e-03),,23907459,(p=5.80e-03),,24070213,(p=5.90e-03),,24930886,(p=7.60e-03),,23749771,(p=9.00e-03),,20658535,(p=9.30e-03),,NA,,NA,,NA,
610,610,4507,MTAP,-,76,5,4.076e-09,16778103,(p=4.90e-03),,15534104,(p=5.40e-03),,26088413,(p=6.80e-03),,26656376,(p=9.00e-03),,21342647,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
611,611,5803,PTPRZ1,-,76,5,4.069e-09,25135958,(p=3.20e-03),,23170925,(p=3.60e-03),,17706593,(p=6.40e-03),,15908427,(p=6.80e-03),,23226095,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
612,612,6520,SLC3A2,-,168,6,4.094e-09,24189400,(p=4.18e-04),,27626312,(p=5.05e-04),,19777189,(p=7.00e-03),,21750865,(p=7.20e-03),,12181350,(p=9.00e-03),,24782339,(p=9.20e-03),,NA,,NA,,NA,,NA,
613,613,369,ARAF,-,78,5,4.628e-09,24189400,(p=4.18e-04),,26508523,(p=5.20e-03),,25674762,(p=5.40e-03),,25608663,(p=8.60e-03),,25852190,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
614,614,6273,S100A2,-,78,5,4.621e-09,19118029,(p=5.40e-03),,16367903,(p=6.00e-03),,27876462,(p=6.20e-03),,15467767,(p=6.20e-03),,15313892,(p=7.70e-03),,NA,,NA,,NA,,NA,,NA,
615,615,11334,TUSC2,-,25,4,4.759e-09,26053020,(p=4.07e-04),,17486070,(p=1.60e-03),,24146957,(p=1.90e-03),,18172250,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
616,616,3932,LCK,-,484,8,5.337e-09,12884910,(p=1.90e-03),,9788619,(p=2.90e-03),,22457183,(p=6.20e-03),,20300113,(p=7.00e-03),,23872305,(p=7.90e-03),,20064523,(p=8.30e-03),,16474166,(p=9.90e-03),,16740747,(p=9.90e-03),,NA,,NA,
617,617,10399,RACK1,-,313,7,5.471e-09,23866081,(p=9.01e-04),,27498047,(p=2.90e-03),,22007921,(p=3.60e-03),,22653060,(p=6.60e-03),,22314363,(p=7.00e-03),,24008630,(p=8.60e-03),,22240482,(p=9.50e-03),,NA,,NA,,NA,
618,618,896,CCND3,-,177,6,5.538e-09,20631637,(p=5.03e-04),,28114995,(p=9.00e-03),,10891505,(p=9.00e-03),,23967867,(p=9.40e-03),,10597239,(p=9.40e-03),,23830405,(p=9.90e-03),,NA,,NA,,NA,,NA,
619,619,10962,MLLT11,-,26,4,5.585e-09,22761939,(p=7.60e-03),,26079538,(p=7.80e-03),,27259262,(p=9.00e-03),,28475127,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
620,620,116071,BATF2,-,26,4,5.576e-09,27785591,(p=1.60e-03),,24133583,(p=2.60e-03),,25762344,(p=6.90e-03),,21892628,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
621,621,8317,CDC7,-,82,5,5.891e-09,26208856,(p=3.20e-03),,28448802,(p=3.50e-03),,19896697,(p=4.40e-03),,19318489,(p=4.90e-03),,23684929,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,
622,622,894,CCND2,-,180,6,6.082e-09,19945765,(p=4.50e-03),,27494902,(p=5.50e-03),,18431519,(p=6.10e-03),,12777997,(p=7.80e-03),,21039844,(p=9.10e-03),,11291051,(p=9.10e-03),,NA,,NA,,NA,,NA,
623,623,4436,MSH2,-,701,9,6.241e-09,24185125,(p=1.00e-03),,24530475,(p=3.20e-03),,16061855,(p=4.40e-03),,18949393,(p=5.40e-03),,14562278,(p=6.40e-03),,20458443,(p=6.70e-03),,22865300,(p=6.80e-03),,24400091,(p=9.50e-03),,25490383,(p=9.90e-03),,NA,
624,624,8091,HMGA2,-,321,7,6.425e-09,29135520,(p=2.60e-03),,27651238,(p=6.00e-03),,26858029,(p=6.00e-03),,23975428,(p=6.80e-03),,17477356,(p=7.30e-03),,25845850,(p=9.00e-03),,26165842,(p=9.90e-03),,NA,,NA,,NA,
625,625,6624,FSCN1,-,185,6,7.129e-09,24085294,(p=3.50e-03),,24599125,(p=3.80e-03),,12592367,(p=4.50e-03),,26211585,(p=7.00e-03),,25105941,(p=8.10e-03),,18776588,(p=8.30e-03),,NA,,NA,,NA,,NA,
626,626,1475,CSTA,-,86,5,7.442e-09,24189400,(p=4.18e-04),,17985332,(p=5.80e-03),,9769367,(p=5.80e-03),,9219725,(p=6.10e-03),,21325429,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
627,627,80760,ITIH5,-,28,4,7.545e-09,26252352,(p=1.90e-03),,17653090,(p=4.90e-03),,28231808,(p=5.50e-03),,25093535,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
628,628,10919,EHMT2,-,188,6,7.806e-09,28383547,(p=5.50e-03),,22406531,(p=5.80e-03),,25027955,(p=6.00e-03),,25115793,(p=6.00e-03),,27531902,(p=7.20e-03),,28532996,(p=7.50e-03),,NA,,NA,,NA,,NA,
629,629,9314,KLF4,-,332,7,8.02e-09,28068326,(p=1.90e-03),,25789974,(p=5.10e-03),,26113043,(p=6.00e-03),,28631556,(p=6.80e-03),,21412023,(p=7.60e-03),,26934576,(p=9.70e-03),,23249717,(p=9.90e-03),,NA,,NA,,NA,
630,630,8314,BAP1,-,190,6,8.289e-09,22863556,(p=1.80e-03),,27553041,(p=5.20e-03),,27984124,(p=5.40e-03),,26463840,(p=6.00e-03),,27116551,(p=8.10e-03),,24382589,(p=9.70e-03),,NA,,NA,,NA,,NA,
631,631,10971,YWHAQ,-,334,7,8.328e-09,24189400,(p=4.18e-04),,24658140,(p=2.60e-03),,15657067,(p=4.40e-03),,28867193,(p=7.20e-03),,9369453,(p=8.50e-03),,25852190,(p=9.20e-03),,18089831,(p=9.80e-03),,NA,,NA,,NA,
632,632,978,CDA,-,89,5,8.769e-09,22052224,(p=1.70e-03),,23995783,(p=1.90e-03),,18347182,(p=1.90e-03),,24841663,(p=5.80e-03),,18538445,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
633,633,4922,NTS,-,90,5,9.263e-09,25249545,(p=4.14e-04),,25249538,(p=1.10e-03),,20810387,(p=1.60e-03),,25724188,(p=6.00e-03),,27611941,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
634,634,4017,LOXL2,-,91,5,9.781e-09,23971878,(p=5.00e-03),,26676674,(p=6.00e-03),,21519871,(p=7.50e-03),,19625348,(p=7.60e-03),,18559498,(p=8.60e-03),,NA,,NA,,NA,,NA,,NA,
635,635,6498,SKIL,-,91,5,9.765e-09,28115165,(p=1.10e-03),,14712482,(p=6.00e-03),,22227247,(p=7.50e-03),,25749039,(p=7.60e-03),,15809735,(p=7.90e-03),,NA,,NA,,NA,,NA,,NA,
636,636,9839,ZEB2,-,196,6,9.879e-09,24769353,(p=4.40e-03),,21645397,(p=5.10e-03),,28437884,(p=6.00e-03),,24626466,(p=6.00e-03),,28739727,(p=6.90e-03),,19706487,(p=9.00e-03),,NA,,NA,,NA,,NA,
637,637,7128,TNFAIP3,-,344,7,1.009e-08,20186265,(p=2.00e-03),,17297453,(p=3.20e-03),,28189285,(p=4.30e-03),,26758190,(p=5.80e-03),,24901050,(p=7.30e-03),,21266526,(p=9.00e-03),,27435953,(p=9.60e-03),,NA,,NA,,NA,
638,638,1796,DOK1,-,92,5,1.027e-08,24658140,(p=2.60e-03),,21856257,(p=3.20e-03),,20139980,(p=6.20e-03),,16338067,(p=6.90e-03),,27428427,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
639,639,2118,ETV4,-,93,5,1.083e-08,26238631,(p=8.02e-04),,21679465,(p=6.20e-03),,15461591,(p=7.30e-03),,21143918,(p=7.30e-03),,21689625,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
640,640,995,CDC25C,-,202,6,1.175e-08,24658140,(p=2.60e-03),,29074359,(p=3.00e-03),,25397735,(p=3.20e-03),,11304565,(p=3.40e-03),,15705874,(p=7.20e-03),,20500813,(p=9.00e-03),,NA,,NA,,NA,,NA,
641,641,23136,EPB41L3,-,95,5,1.203e-08,15837747,(p=3.00e-03),,26300315,(p=6.20e-03),,16205641,(p=7.80e-03),,22782504,(p=8.30e-03),,10888600,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
642,642,928,CD9,-,203,6,1.206e-08,24531716,(p=5.40e-03),,24246676,(p=5.40e-03),,20940407,(p=5.40e-03),,20581239,(p=6.10e-03),,26573230,(p=6.70e-03),,17018612,(p=7.30e-03),,NA,,NA,,NA,,NA,
643,643,10023,FRAT1,-,32,4,1.29e-08,26178481,(p=3.50e-03),,21818639,(p=4.30e-03),,22528942,(p=6.20e-03),,20041315,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
644,644,1485,CTAG1B,-,97,5,1.33e-08,26191258,(p=5.02e-04),,19795170,(p=5.10e-03),,27793776,(p=5.20e-03),,24103781,(p=7.00e-03),,16596224,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,
645,645,51147,ING4,-,97,5,1.328e-08,26278569,(p=7.30e-03),,24130172,(p=8.40e-03),,23969950,(p=8.70e-03),,23056468,(p=9.30e-03),,20707719,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
646,646,467,ATF3,-,208,6,1.384e-08,27659012,(p=1.50e-03),,27196751,(p=1.60e-03),,23002211,(p=3.50e-03),,28239957,(p=5.40e-03),,21844328,(p=6.00e-03),,21801305,(p=9.90e-03),,NA,,NA,,NA,,NA,
647,647,840,CASP7,-,208,6,1.382e-08,28165150,(p=5.10e-03),,24434142,(p=6.00e-03),,26307684,(p=6.20e-03),,27084536,(p=7.20e-03),,22441531,(p=9.60e-03),,24407236,(p=9.90e-03),,NA,,NA,,NA,,NA,
648,648,84433,CARD11,-,98,5,1.392e-08,27224912,(p=3.20e-03),,19104039,(p=4.90e-03),,18323416,(p=7.80e-03),,21266526,(p=9.00e-03),,26668357,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
649,649,1634,DCN,-,211,6,1.5e-08,25524578,(p=2.50e-03),,25550184,(p=3.60e-03),,10382266,(p=5.10e-03),,16835231,(p=7.80e-03),,21840990,(p=9.00e-03),,14633702,(p=9.40e-03),,NA,,NA,,NA,,NA,
650,650,1917,EEF1A2,-,101,5,1.616e-08,24189400,(p=4.18e-04),,16369491,(p=8.03e-04),,24510995,(p=6.00e-03),,25744894,(p=6.20e-03),,20864512,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,
651,651,22974,TPX2,-,102,5,1.695e-08,25632068,(p=2.60e-03),,23444224,(p=2.70e-03),,16489064,(p=4.20e-03),,23328114,(p=5.10e-03),,23963785,(p=5.40e-03),,NA,,NA,,NA,,NA,,NA,
652,652,9101,USP8,-,103,5,1.778e-08,23748694,(p=4.04e-04),,25853104,(p=4.13e-04),,28544031,(p=2.20e-03),,24344018,(p=4.90e-03),,24828152,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
653,653,80381,CD276,-,104,5,1.864e-08,25872657,(p=5.50e-03),,21671471,(p=6.20e-03),,25684945,(p=7.10e-03),,25609202,(p=8.20e-03),,21518725,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,
654,654,10403,NDC80,-,105,5,1.953e-08,15931389,(p=1.90e-03),,19878654,(p=6.20e-03),,15504738,(p=6.60e-03),,24694948,(p=7.00e-03),,25852190,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
655,655,10987,COPS5,-,223,6,2.063e-08,18534028,(p=2.90e-03),,22797071,(p=5.50e-03),,15688030,(p=6.20e-03),,16951171,(p=9.00e-03),,19490893,(p=9.00e-03),,14719054,(p=9.40e-03),,NA,,NA,,NA,,NA,
656,656,2049,EPHB3,-,36,4,2.067e-08,21266352,(p=1.60e-03),,22314363,(p=7.00e-03),,24707046,(p=7.20e-03),,19607727,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
657,657,6695,SPOCK1,-,36,4,2.064e-08,25623055,(p=3.70e-03),,28103946,(p=4.90e-03),,23873022,(p=6.00e-03),,24134845,(p=6.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
658,658,8828,NRP2,-,107,5,2.135e-08,28096505,(p=5.06e-04),,26026587,(p=3.00e-03),,18182619,(p=6.20e-03),,22971992,(p=6.60e-03),,21747928,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,
659,659,5914,RARA,-,387,7,2.167e-08,27306217,(p=6.10e-03),,12805378,(p=6.20e-03),,16417524,(p=6.80e-03),,28035062,(p=7.30e-03),,20804918,(p=8.60e-03),,22167334,(p=9.00e-03),,19458357,(p=9.00e-03),,NA,,NA,,NA,
660,660,6286,S100P,-,108,5,2.23e-08,26078391,(p=2.70e-03),,27449296,(p=3.80e-03),,23364898,(p=6.00e-03),,15313892,(p=7.70e-03),,26112095,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
661,661,6374,CXCL5,-,108,5,2.227e-08,24346967,(p=1.10e-03),,24500664,(p=5.10e-03),,27748886,(p=6.10e-03),,22711685,(p=6.20e-03),,25788272,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
662,662,602,BCL3,-,109,5,2.329e-08,27748795,(p=2.90e-03),,26033966,(p=5.40e-03),,26122346,(p=6.80e-03),,25873381,(p=9.00e-03),,23149915,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
663,663,1001,CDH3,-,109,5,2.326e-08,24189400,(p=4.18e-04),,25322858,(p=5.20e-03),,18329483,(p=7.70e-03),,20852590,(p=8.10e-03),,21317933,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,
664,664,3181,HNRNPA2B1,-,230,6,2.443e-08,24189400,(p=4.18e-04),,22325225,(p=6.00e-03),,25483567,(p=6.60e-03),,26774881,(p=6.80e-03),,24998203,(p=7.80e-03),,24675500,(p=8.90e-03),,NA,,NA,,NA,,NA,
665,665,2214,FCGR3A,-,395,7,2.466e-08,20550522,(p=2.60e-03),,19164213,(p=4.20e-03),,23171437,(p=4.40e-03),,17704420,(p=5.40e-03),,20047592,(p=5.80e-03),,18349392,(p=6.00e-03),,20418097,(p=6.40e-03),,NA,,NA,,NA,
666,666,6317,SERPINB3,-,111,5,2.537e-08,26730601,(p=1.90e-03),,24389432,(p=6.00e-03),,23712355,(p=7.30e-03),,26432331,(p=8.10e-03),,12773976,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
667,667,3308,HSPA4,-,607,8,2.751e-08,24206096,(p=2.20e-03),,24658140,(p=2.60e-03),,24718854,(p=3.80e-03),,12006493,(p=6.20e-03),,21503962,(p=6.20e-03),,21325980,(p=7.60e-03),,25261232,(p=7.80e-03),,23792430,(p=9.30e-03),,NA,,NA,
668,668,81029,WNT5B,-,39,4,2.83e-08,19486338,(p=5.70e-03),,24564888,(p=6.80e-03),,25246426,(p=7.30e-03),,24399733,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
669,669,9113,LATS1,-,115,5,3.017e-08,28420424,(p=1.90e-03),,24682895,(p=4.90e-03),,19962312,(p=5.70e-03),,20841485,(p=8.30e-03),,19799973,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
670,670,90993,CREB3L1,-,40,4,3.135e-08,26810754,(p=4.50e-03),,26110425,(p=5.50e-03),,21987447,(p=8.60e-03),,24441665,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
671,671,5609,MAP2K7,-,116,5,3.142e-08,26351322,(p=1.90e-03),,28263969,(p=1.90e-03),,25959272,(p=2.10e-03),,18436711,(p=6.90e-03),,24634165,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
672,672,891,CCNB1,-,410,7,3.137e-08,15931389,(p=1.90e-03),,25885523,(p=2.50e-03),,26029996,(p=2.90e-03),,26555773,(p=2.90e-03),,17388661,(p=3.60e-03),,27663664,(p=4.40e-03),,25852190,(p=9.20e-03),,NA,,NA,,NA,
673,673,356,FASLG,-,620,8,3.199e-08,19266094,(p=3.20e-03),,22821704,(p=3.70e-03),,14977837,(p=5.40e-03),,22461695,(p=6.20e-03),,16364925,(p=7.90e-03),,21807637,(p=8.00e-03),,24924176,(p=8.10e-03),,12637505,(p=9.20e-03),,NA,,NA,
674,674,2073,ERCC5,-,243,6,3.33e-08,19157633,(p=5.80e-03),,25729984,(p=6.00e-03),,24737519,(p=6.80e-03),,24615519,(p=7.10e-03),,24782167,(p=7.30e-03),,19289372,(p=8.60e-03),,NA,,NA,,NA,,NA,
675,675,7182,NR2C2,-,118,5,3.403e-08,26884850,(p=1.90e-03),,22641218,(p=4.70e-03),,26144287,(p=6.20e-03),,27530352,(p=7.60e-03),,25925376,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,
676,676,10155,TRIM28,-,244,6,3.401e-08,24780295,(p=2.60e-03),,22959342,(p=3.50e-03),,28498400,(p=5.10e-03),,23740979,(p=6.80e-03),,25995248,(p=7.30e-03),,25852190,(p=9.20e-03),,NA,,NA,,NA,,NA,
677,677,7421,VDR,-,1735,12,3.419e-08,25519225,(p=1.60e-03),,22564539,(p=3.40e-03),,26654942,(p=3.60e-03),,20955794,(p=5.50e-03),,16076555,(p=6.80e-03),,23341935,(p=6.80e-03),,22242137,(p=7.20e-03),,20831823,(p=8.50e-03),,22984610,(p=9.00e-03),,28027912,(p=9.00e-03),
678,678,5218,CDK14,-,41,4,3.431e-08,27458099,(p=6.00e-03),,29193658,(p=6.20e-03),,28498444,(p=7.80e-03),,26033031,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
679,679,23235,SIK2,-,41,4,3.426e-08,27697861,(p=3.50e-03),,25548099,(p=4.50e-03),,27236538,(p=7.90e-03),,25852190,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
680,680,182,JAG1,-,245,6,3.464e-08,25514871,(p=1.80e-03),,27270422,(p=4.90e-03),,26930648,(p=7.60e-03),,20038814,(p=8.40e-03),,26721293,(p=9.40e-03),,17507991,(p=9.90e-03),,NA,,NA,,NA,,NA,
681,681,4217,MAP3K5,-,249,6,3.806e-08,26707143,(p=3.00e-03),,26661061,(p=3.80e-03),,29274137,(p=6.80e-03),,16532036,(p=7.30e-03),,25852190,(p=9.20e-03),,24574456,(p=9.50e-03),,NA,,NA,,NA,,NA,
682,682,6497,SKI,-,121,5,3.82e-08,19546161,(p=3.60e-03),,14712482,(p=6.00e-03),,27473823,(p=6.20e-03),,26977879,(p=7.50e-03),,22227247,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,
683,683,3575,IL7R,-,250,6,3.886e-08,24678068,(p=5.40e-03),,21159243,(p=7.00e-03),,27470599,(p=7.10e-03),,11858939,(p=9.00e-03),,23157741,(p=9.00e-03),,26852660,(p=9.90e-03),,NA,,NA,,NA,,NA,
684,684,4194,MDM4,-,250,6,3.88e-08,26720344,(p=5.40e-03),,27927748,(p=6.10e-03),,22820643,(p=7.40e-03),,26181202,(p=9.40e-03),,21910853,(p=9.40e-03),,18451213,(p=9.70e-03),,NA,,NA,,NA,,NA,
685,685,10131,TRAP1,-,122,5,3.965e-08,27977010,(p=3.50e-03),,15292218,(p=3.50e-03),,24567527,(p=5.80e-03),,19948822,(p=6.00e-03),,28088229,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,
686,686,5336,PLCG2,-,123,5,4.125e-08,24658140,(p=2.60e-03),,25012946,(p=3.20e-03),,24869598,(p=3.50e-03),,27542411,(p=6.80e-03),,25972157,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
687,687,2303,FOXC2,-,125,5,4.465e-08,23378344,(p=1.60e-03),,26758745,(p=1.90e-03),,25381815,(p=5.70e-03),,22178381,(p=6.20e-03),,26804168,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
688,688,6580,SLC22A1,-,125,5,4.458e-08,20363215,(p=8.03e-04),,19584153,(p=6.00e-03),,28714373,(p=6.10e-03),,22207690,(p=7.20e-03),,25753371,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
689,689,9154,SLC28A1,-,44,4,4.52e-08,22580602,(p=3.20e-03),,19107936,(p=3.50e-03),,19647871,(p=9.00e-03),,18538445,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
690,690,931,MS4A1,-,126,5,4.626e-08,27090891,(p=5.05e-04),,26398317,(p=1.90e-03),,19054557,(p=3.80e-03),,23031227,(p=6.20e-03),,20815894,(p=7.70e-03),,NA,,NA,,NA,,NA,,NA,
691,691,3655,ITGA6,-,258,6,4.622e-08,25808196,(p=5.02e-04),,27107458,(p=9.01e-04),,18270579,(p=4.40e-03),,26381405,(p=5.40e-03),,18958175,(p=6.20e-03),,18974120,(p=9.90e-03),,NA,,NA,,NA,,NA,
692,692,1500,CTNND1,-,259,6,4.723e-08,24189400,(p=4.18e-04),,9535896,(p=2.50e-03),,24658140,(p=2.60e-03),,15657067,(p=4.40e-03),,26464646,(p=6.20e-03),,21317933,(p=8.40e-03),,NA,,NA,,NA,,NA,
693,693,27122,DKK3,-,127,5,4.792e-08,24498395,(p=8.04e-04),,19493271,(p=3.60e-03),,18443132,(p=4.90e-03),,18654608,(p=5.10e-03),,25760729,(p=6.80e-03),,NA,,NA,,NA,,NA,,NA,
694,694,1948,EFNB2,-,129,5,5.176e-08,27649287,(p=1.60e-03),,9533549,(p=5.00e-03),,19728339,(p=6.20e-03),,26494468,(p=8.10e-03),,19490893,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
695,695,50848,F11R,-,130,5,5.37e-08,28231727,(p=5.10e-03),,22751120,(p=5.40e-03),,26513296,(p=5.40e-03),,24265754,(p=6.00e-03),,22549289,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
696,696,607,BCL9,-,46,4,5.371e-08,26384318,(p=1.90e-03),,27507882,(p=3.20e-03),,19328798,(p=6.40e-03),,19738061,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
697,697,56648,EIF5A2,-,46,4,5.363e-08,24561231,(p=4.40e-03),,27028999,(p=7.30e-03),,27879277,(p=9.20e-03),,19298601,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
698,698,415116,PIM3,-,46,4,5.356e-08,23760491,(p=1.10e-03),,26075720,(p=3.40e-03),,24165482,(p=6.00e-03),,27448973,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
699,699,4286,MITF,-,266,6,5.471e-08,25789707,(p=1.10e-03),,16001072,(p=1.10e-03),,24771846,(p=1.90e-03),,25502142,(p=6.20e-03),,26962685,(p=9.00e-03),,19805117,(p=9.20e-03),,NA,,NA,,NA,,NA,
700,700,4221,MEN1,-,267,6,5.583e-08,20480190,(p=3.20e-03),,19749796,(p=4.90e-03),,23391111,(p=5.40e-03),,25625803,(p=7.50e-03),,20616437,(p=8.30e-03),,25822367,(p=9.90e-03),,NA,,NA,,NA,,NA,
701,701,7517,XRCC3,-,451,7,5.711e-08,22374424,(p=3.30e-03),,21726821,(p=3.80e-03),,17410042,(p=4.30e-03),,23167352,(p=7.70e-03),,16407418,(p=9.00e-03),,12917199,(p=9.20e-03),,23940523,(p=9.40e-03),,NA,,NA,,NA,
702,702,11116,FGFR1OP,-,47,4,5.819e-08,17888034,(p=1.10e-03),,11689702,(p=3.20e-03),,10373756,(p=6.20e-03),,9949182,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
703,703,5228,PGF,-,272,6,6.2e-08,20515481,(p=3.50e-03),,20521248,(p=3.60e-03),,23444216,(p=4.40e-03),,26418253,(p=8.70e-03),,17704140,(p=9.00e-03),,17981115,(p=9.90e-03),,NA,,NA,,NA,,NA,
704,704,81607,NECTIN4,-,48,4,6.326e-08,19679554,(p=5.00e-03),,28232483,(p=6.40e-03),,27998973,(p=9.10e-03),,17474988,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
705,705,23492,CBX7,-,49,4,6.876e-08,24375438,(p=4.90e-03),,20723236,(p=5.50e-03),,26216446,(p=9.10e-03),,26343356,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
706,706,2202,EFEMP1,-,137,5,6.872e-08,19208748,(p=5.40e-03),,23470560,(p=5.40e-03),,17671114,(p=6.20e-03),,24013232,(p=8.00e-03),,23840707,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,
707,707,5079,PAX5,-,138,5,7.116e-08,19139719,(p=5.20e-03),,26073757,(p=5.90e-03),,26843424,(p=7.30e-03),,22105368,(p=7.70e-03),,25684485,(p=7.80e-03),,NA,,NA,,NA,,NA,,NA,
708,708,5764,PTN,-,138,5,7.106e-08,26645582,(p=4.16e-04),,25418856,(p=2.10e-03),,19749796,(p=4.90e-03),,11809760,(p=5.40e-03),,15908427,(p=6.80e-03),,NA,,NA,,NA,,NA,,NA,
709,709,1871,E2F3,-,139,5,7.357e-08,27351135,(p=3.80e-03),,24831239,(p=5.80e-03),,26942465,(p=6.20e-03),,15122326,(p=9.30e-03),,23967867,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
