,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
757,757,7150,TOP1,-,305,10,4.152e-07,24362462,(p=6.01e-04),,21182307,(p=1.90e-03),,15923621,(p=2.20e-03),,24780295,(p=3.60e-03),,25269479,(p=4.90e-03),,29107586,(p=5.30e-03),,24004603,(p=6.40e-03),,24327519,(p=6.80e-03),,24399039,(p=7.90e-03),,26540186,(p=9.20e-03),
758,758,6374,CXCL5,-,108,7,4.324e-07,24346967,(p=5.02e-04),,22711685,(p=3.70e-03),,23045282,(p=5.00e-03),,19838218,(p=5.20e-03),,25462858,(p=5.90e-03),,27748886,(p=8.10e-03),,28356111,(p=8.50e-03),,NA,,NA,,NA,
759,759,8658,TNKS,-,109,7,4.601e-07,19996280,(p=3.10e-03),,26513298,(p=3.20e-03),,24116873,(p=3.30e-03),,26246473,(p=4.30e-03),,24747911,(p=4.50e-03),,23933993,(p=5.00e-03),,24403055,(p=9.10e-03),,NA,,NA,,NA,
760,760,7490,WT1,-,583,13,4.647e-07,19190340,(p=7.04e-04),,27821145,(p=1.00e-03),,26320177,(p=3.90e-03),,18708366,(p=4.10e-03),,17206472,(p=4.90e-03),,20204298,(p=6.10e-03),,24321497,(p=6.40e-03),,23945386,(p=8.00e-03),,25310451,(p=8.00e-03),,12960088,(p=8.10e-03),
761,761,89845,ABCC10,-,32,5,4.687e-07,19720054,(p=7.03e-04),,24431074,(p=5.00e-03),,23087055,(p=7.70e-03),,17203221,(p=8.10e-03),,26655271,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,
762,762,157310,PEBP4,-,32,5,4.681e-07,24276246,(p=2.60e-03),,20460377,(p=3.60e-03),,25038915,(p=5.30e-03),,22983920,(p=6.50e-03),,25721211,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,
763,763,1591,CYP24A1,-,167,8,4.927e-07,27793774,(p=3.00e-03),,20591973,(p=3.20e-03),,22984610,(p=3.50e-03),,24736069,(p=4.00e-03),,28242615,(p=4.30e-03),,16708384,(p=6.00e-03),,20831823,(p=6.70e-03),,23674869,(p=9.40e-03),,NA,,NA,
764,764,390,RND3,-,65,6,4.931e-07,24399089,(p=4.10e-03),,27721256,(p=4.20e-03),,23546594,(p=4.90e-03),,27213590,(p=4.90e-03),,21209796,(p=6.70e-03),,25372032,(p=7.50e-03),,NA,,NA,,NA,,NA,
765,765,9170,LPAR2,-,65,6,4.925e-07,19081821,(p=3.70e-03),,24061591,(p=4.10e-03),,19001604,(p=6.00e-03),,19116446,(p=6.90e-03),,21964883,(p=8.00e-03),,12759391,(p=9.10e-03),,NA,,NA,,NA,,NA,
766,766,6347,CCL2,-,1278,19,5.058e-07,19866475,(p=6.04e-04),,22617682,(p=7.03e-04),,26065367,(p=9.00e-04),,22484917,(p=1.40e-03),,23349788,(p=2.20e-03),,24586454,(p=5.00e-03),,25901081,(p=5.60e-03),,24344240,(p=5.90e-03),,23982944,(p=6.00e-03),,21858104,(p=7.90e-03),
767,767,2719,GPC3,-,168,8,5.133e-07,26256079,(p=2.00e-03),,24492943,(p=2.60e-03),,25572615,(p=3.30e-03),,27507057,(p=3.50e-03),,21847365,(p=4.90e-03),,25967456,(p=8.00e-03),,27573079,(p=8.00e-03),,23471984,(p=8.80e-03),,NA,,NA,
768,768,2821,GPI,-,111,7,5.157e-07,14566819,(p=2.90e-03),,28648642,(p=6.40e-03),,15570012,(p=6.70e-03),,23248119,(p=6.80e-03),,17690101,(p=7.60e-03),,26308071,(p=8.00e-03),,26201353,(p=8.60e-03),,NA,,NA,,NA,
769,769,10746,MAP3K2,-,66,6,5.376e-07,29309787,(p=4.03e-04),,27498924,(p=7.01e-04),,22139075,(p=2.10e-03),,19593445,(p=3.30e-03),,24847881,(p=6.70e-03),,28069384,(p=7.50e-03),,NA,,NA,,NA,,NA,
770,770,23650,TRIM29,-,66,6,5.369e-07,28098872,(p=6.03e-04),,26987391,(p=8.01e-04),,20083228,(p=1.90e-03),,26872369,(p=6.70e-03),,28054302,(p=8.10e-03),,27081037,(p=8.90e-03),,NA,,NA,,NA,,NA,
771,771,3880,KRT19,-,237,9,5.369e-07,28783171,(p=7.01e-04),,25820415,(p=7.02e-04),,23591159,(p=7.04e-04),,27863477,(p=7.06e-04),,20080707,(p=1.00e-03),,28982900,(p=1.90e-03),,19265690,(p=3.20e-03),,25476897,(p=6.70e-03),,23879483,(p=8.90e-03),,NA,
772,772,51741,WWOX,-,237,9,5.362e-07,22898080,(p=3.60e-03),,28045433,(p=4.50e-03),,16223882,(p=4.70e-03),,26166818,(p=4.90e-03),,24330518,(p=5.10e-03),,24008736,(p=6.80e-03),,27352332,(p=7.90e-03),,24899407,(p=8.00e-03),,16288044,(p=9.10e-03),,NA,
773,773,8517,IKBKG,-,401,11,5.542e-07,24189400,(p=6.01e-04),,22081069,(p=3.90e-03),,12917690,(p=4.30e-03),,16319058,(p=5.00e-03),,19531477,(p=5.00e-03),,21383699,(p=5.30e-03),,28502111,(p=6.70e-03),,16627981,(p=6.90e-03),,25852190,(p=7.10e-03),,28515148,(p=8.20e-03),
774,774,7874,USP7,-,238,9,5.545e-07,25519684,(p=7.02e-04),,26280018,(p=2.20e-03),,23348568,(p=3.00e-03),,22118674,(p=4.60e-03),,29236775,(p=5.60e-03),,27618649,(p=8.10e-03),,27302477,(p=9.00e-03),,22056774,(p=9.00e-03),,27590858,(p=9.90e-03),,NA,
775,775,6446,SGK1,-,239,9,5.737e-07,23581296,(p=1.80e-03),,22240294,(p=3.60e-03),,27251632,(p=3.70e-03),,26869290,(p=3.70e-03),,16105029,(p=5.60e-03),,28177128,(p=5.90e-03),,23650397,(p=7.70e-03),,20884880,(p=9.80e-03),,26034353,(p=9.80e-03),,NA,
776,776,8503,PIK3R3,-,67,6,5.837e-07,24189400,(p=6.01e-04),,26252738,(p=2.20e-03),,26820128,(p=3.60e-03),,28260020,(p=3.70e-03),,25608840,(p=4.50e-03),,22876838,(p=5.30e-03),,NA,,NA,,NA,,NA,
777,777,6091,ROBO1,-,114,7,6.129e-07,25955714,(p=4.40e-03),,27176045,(p=4.90e-03),,21686327,(p=4.90e-03),,17671114,(p=7.90e-03),,21385904,(p=8.00e-03),,16740745,(p=8.00e-03),,26081620,(p=9.50e-03),,NA,,NA,,NA,
778,778,6513,SLC2A1,-,500,12,6.279e-07,26293674,(p=2.80e-03),,26023239,(p=3.70e-03),,28429188,(p=4.10e-03),,27863474,(p=4.10e-03),,28488541,(p=4.60e-03),,25321477,(p=4.90e-03),,26407611,(p=6.70e-03),,25852190,(p=7.10e-03),,25227787,(p=8.10e-03),,25838393,(p=8.10e-03),
779,779,6662,SOX9,-,320,10,6.291e-07,24302456,(p=6.03e-04),,26935152,(p=3.20e-03),,28004116,(p=3.60e-03),,17532558,(p=4.90e-03),,27911279,(p=5.00e-03),,21512138,(p=6.10e-03),,23814265,(p=8.20e-03),,26930713,(p=8.20e-03),,25004243,(p=8.40e-03),,17234760,(p=8.60e-03),
780,780,9048,ARTN,-,34,5,6.29e-07,22060274,(p=7.02e-04),,20530713,(p=4.10e-03),,23185544,(p=4.60e-03),,21453483,(p=5.90e-03),,25243385,(p=7.90e-03),,NA,,NA,,NA,,NA,,NA,
781,781,11054,OGFR,-,34,5,6.282e-07,16685459,(p=3.60e-03),,19297547,(p=3.70e-03),,19923357,(p=5.00e-03),,19835629,(p=6.00e-03),,16820893,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
782,782,4929,NR4A2,-,173,8,6.311e-07,18577687,(p=5.04e-04),,16293616,(p=3.10e-03),,19549529,(p=3.60e-03),,23517088,(p=3.60e-03),,20421523,(p=5.00e-03),,19074857,(p=5.40e-03),,19570744,(p=6.10e-03),,27036119,(p=7.60e-03),,NA,,NA,
783,783,2658,GDF2,-,68,6,6.328e-07,22493445,(p=4.20e-03),,23807047,(p=8.00e-03),,23936038,(p=8.30e-03),,27177272,(p=8.60e-03),,24413988,(p=8.60e-03),,23844832,(p=9.80e-03),,NA,,NA,,NA,,NA,
784,784,2114,ETS2,-,115,7,6.449e-07,12095911,(p=3.00e-03),,25680408,(p=3.10e-03),,23530240,(p=3.60e-03),,23659968,(p=3.70e-03),,15788656,(p=4.90e-03),,10918595,(p=4.90e-03),,15806151,(p=9.80e-03),,NA,,NA,,NA,
785,785,5600,MAPK11,-,115,7,6.441e-07,14557269,(p=2.40e-03),,21911485,(p=3.60e-03),,23807508,(p=4.10e-03),,22157753,(p=4.90e-03),,16966330,(p=6.80e-03),,14724572,(p=8.10e-03),,10744763,(p=9.80e-03),,NA,,NA,,NA,
786,786,29127,RACGAP1,-,116,7,6.83e-07,27121792,(p=3.10e-03),,27216196,(p=4.10e-03),,27284123,(p=5.00e-03),,15863513,(p=6.70e-03),,15677464,(p=7.30e-03),,10655059,(p=7.50e-03),,25568185,(p=8.20e-03),,NA,,NA,,NA,
787,787,10551,AGR2,-,117,7,7.235e-07,25666625,(p=6.01e-04),,20525379,(p=2.90e-03),,26733232,(p=4.50e-03),,25418581,(p=4.90e-03),,25956506,(p=5.20e-03),,28714365,(p=9.30e-03),,28481872,(p=9.80e-03),,NA,,NA,,NA,
788,788,27330,RPS6KA6,-,35,5,7.246e-07,22020623,(p=6.01e-04),,24189400,(p=6.01e-04),,23635776,(p=6.02e-04),,26397146,(p=4.70e-03),,18628456,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,
789,789,4363,ABCC1,-,326,10,7.37e-07,12084474,(p=1.50e-03),,23765166,(p=1.50e-03),,25586348,(p=3.20e-03),,19067123,(p=3.50e-03),,27081035,(p=3.60e-03),,18316614,(p=4.10e-03),,28762597,(p=4.40e-03),,17445775,(p=4.90e-03),,21799180,(p=6.70e-03),,17203221,(p=8.10e-03),
790,790,8794,TNFRSF10C,-,70,6,7.477e-07,11451151,(p=3.00e-03),,20451496,(p=7.70e-03),,19661294,(p=7.70e-03),,18345033,(p=7.70e-03),,11464279,(p=8.00e-03),,15916713,(p=8.00e-03),,NA,,NA,,NA,,NA,
791,791,51514,DTL,-,70,6,7.467e-07,23995842,(p=2.80e-03),,20433742,(p=4.50e-03),,18542055,(p=4.90e-03),,21822310,(p=6.80e-03),,17106265,(p=8.10e-03),,22287560,(p=9.80e-03),,NA,,NA,,NA,,NA,
792,792,3959,LGALS3BP,-,118,7,7.623e-07,24189400,(p=6.01e-04),,28336809,(p=3.10e-03),,23184915,(p=4.00e-03),,24362527,(p=4.30e-03),,9495353,(p=4.70e-03),,23233740,(p=5.00e-03),,20581239,(p=8.10e-03),,NA,,NA,,NA,
793,793,2049,EPHB3,-,36,5,8.343e-07,21266352,(p=8.01e-04),,24707046,(p=2.20e-03),,19483190,(p=3.10e-03),,22314363,(p=4.20e-03),,27986811,(p=6.80e-03),,NA,,NA,,NA,,NA,,NA,
794,794,1984,EIF5A,-,120,7,8.537e-07,25261239,(p=7.01e-04),,17008552,(p=1.20e-03),,23733422,(p=3.60e-03),,19998337,(p=4.80e-03),,22908221,(p=6.10e-03),,27371349,(p=8.50e-03),,20830705,(p=9.50e-03),,NA,,NA,,NA,
795,795,3620,IDO1,-,332,10,8.649e-07,19010841,(p=1.00e-03),,25671592,(p=3.70e-03),,25060643,(p=4.10e-03),,22722711,(p=5.00e-03),,26267811,(p=5.30e-03),,25572287,(p=5.70e-03),,23411497,(p=7.70e-03),,26636389,(p=8.00e-03),,23440412,(p=8.20e-03),,27440266,(p=8.20e-03),
796,796,3159,HMGA1,-,252,9,8.746e-07,27602961,(p=7.04e-04),,18473350,(p=3.30e-03),,17178855,(p=5.00e-03),,23201162,(p=5.10e-03),,15609325,(p=5.90e-03),,18310298,(p=8.60e-03),,28389416,(p=8.80e-03),,27855356,(p=9.80e-03),,22503056,(p=9.90e-03),,NA,
797,797,6497,SKI,-,121,7,9.004e-07,19546161,(p=3.00e-03),,27473823,(p=3.00e-03),,19845874,(p=3.60e-03),,22227247,(p=3.60e-03),,14712482,(p=4.90e-03),,25955797,(p=5.10e-03),,25670202,(p=6.70e-03),,NA,,NA,,NA,
798,798,283,ANG,-,183,8,9.523e-07,25193113,(p=1.20e-03),,25564356,(p=2.20e-03),,22694909,(p=3.20e-03),,24561529,(p=3.60e-03),,24457100,(p=6.70e-03),,26272182,(p=8.00e-03),,19423182,(p=8.80e-03),,22266868,(p=9.40e-03),,NA,,NA,
799,799,64754,SMYD3,-,73,6,9.528e-07,25728514,(p=2.40e-03),,20725992,(p=3.70e-03),,24847881,(p=6.70e-03),,28639750,(p=8.10e-03),,24174655,(p=8.10e-03),,25980436,(p=8.60e-03),,NA,,NA,,NA,,NA,
800,800,8650,NUMB,-,123,7,1.004e-06,24189400,(p=6.01e-04),,24980814,(p=3.70e-03),,26563369,(p=6.00e-03),,19795205,(p=6.00e-03),,27677287,(p=6.40e-03),,26058814,(p=7.20e-03),,26165304,(p=7.50e-03),,NA,,NA,,NA,
801,801,4843,NOS2,-,736,14,1.003e-06,27464521,(p=6.01e-04),,24398473,(p=7.06e-04),,18579559,(p=1.20e-03),,26797421,(p=1.80e-03),,19130609,(p=2.10e-03),,21506111,(p=3.70e-03),,20518847,(p=4.50e-03),,22878588,(p=4.60e-03),,23261943,(p=6.10e-03),,24040019,(p=6.10e-03),
802,802,9966,TNFSF15,-,124,7,1.058e-06,25778932,(p=3.10e-03),,11739281,(p=5.30e-03),,16061878,(p=8.20e-03),,23545578,(p=9.00e-03),,10597252,(p=9.70e-03),,20863486,(p=9.80e-03),,21217782,(p=9.90e-03),,NA,,NA,,NA,
803,803,57509,MTUS1,-,38,5,1.092e-06,19794912,(p=2.00e-03),,25885343,(p=3.10e-03),,28651497,(p=5.60e-03),,24650297,(p=8.00e-03),,22153618,(p=8.10e-03),,NA,,NA,,NA,,NA,,NA,
804,804,4440,MSI1,-,75,6,1.114e-06,20727204,(p=6.00e-03),,21165952,(p=6.80e-03),,23715514,(p=8.00e-03),,29141252,(p=8.00e-03),,24444033,(p=8.00e-03),,28143872,(p=9.80e-03),,NA,,NA,,NA,,NA,
805,805,708,C1QBP,-,192,8,1.363e-06,24189400,(p=6.01e-04),,25061661,(p=2.70e-03),,22101277,(p=5.10e-03),,22451658,(p=6.00e-03),,21627988,(p=6.80e-03),,21536672,(p=6.90e-03),,25852190,(p=7.10e-03),,26497555,(p=8.00e-03),,NA,,NA,
806,806,54345,SOX18,-,40,5,1.419e-06,26588701,(p=2.10e-03),,26151573,(p=4.20e-03),,28218735,(p=7.90e-03),,24065215,(p=8.30e-03),,27108946,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
807,807,3172,HNF4A,-,444,11,1.452e-06,25808746,(p=7.06e-04),,25410163,(p=1.40e-03),,25242412,(p=2.20e-03),,28782802,(p=3.10e-03),,28726775,(p=4.00e-03),,20670916,(p=4.60e-03),,19048623,(p=5.30e-03),,25355887,(p=5.40e-03),,25422324,(p=6.80e-03),,27050273,(p=8.20e-03),
808,808,240,ALOX5,-,269,9,1.492e-06,22808264,(p=7.04e-04),,26707712,(p=3.00e-03),,22825379,(p=3.70e-03),,15010818,(p=4.30e-03),,14532840,(p=4.50e-03),,18927292,(p=5.00e-03),,20126469,(p=6.90e-03),,12163367,(p=8.00e-03),,23752617,(p=8.00e-03),,NA,
809,809,1072,CFL1,-,271,9,1.586e-06,25784483,(p=6.02e-04),,26936386,(p=7.03e-04),,20564088,(p=1.10e-03),,27665963,(p=1.90e-03),,24425731,(p=5.00e-03),,19556892,(p=5.30e-03),,27768223,(p=6.90e-03),,21045147,(p=7.70e-03),,23702034,(p=8.10e-03),,NA,
810,810,9052,GPRC5A,-,41,5,1.605e-06,25311788,(p=2.00e-03),,28114355,(p=4.90e-03),,27599526,(p=7.90e-03),,28316092,(p=8.50e-03),,25744720,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
811,811,11082,ESM1,-,80,6,1.629e-06,23243026,(p=1.80e-03),,22735811,(p=3.30e-03),,18614759,(p=4.60e-03),,20821239,(p=5.60e-03),,20383661,(p=8.10e-03),,24340011,(p=8.80e-03),,NA,,NA,,NA,,NA,
812,812,4040,LRP6,-,197,8,1.644e-06,22606268,(p=3.30e-03),,25500543,(p=3.50e-03),,25358452,(p=3.50e-03),,28187755,(p=4.10e-03),,26239517,(p=4.90e-03),,23754096,(p=8.10e-03),,28247948,(p=8.20e-03),,24392029,(p=8.60e-03),,NA,,NA,
813,813,4772,NFATC1,-,197,8,1.642e-06,25631176,(p=4.01e-04),,27350254,(p=8.01e-04),,26493727,(p=3.60e-03),,19900447,(p=5.90e-03),,25976987,(p=7.90e-03),,25157100,(p=8.10e-03),,22722879,(p=9.00e-03),,29073235,(p=9.50e-03),,NA,,NA,
814,814,10381,TUBB3,-,198,8,1.704e-06,25130963,(p=7.05e-04),,23941826,(p=7.06e-04),,28275089,(p=2.20e-03),,23585021,(p=3.10e-03),,24113009,(p=3.60e-03),,24762590,(p=7.10e-03),,26416565,(p=8.30e-03),,20534991,(p=9.80e-03),,NA,,NA,
815,815,9682,KDM4A,-,81,6,1.746e-06,28883001,(p=3.60e-03),,21400613,(p=5.70e-03),,27612013,(p=6.70e-03),,25564517,(p=8.10e-03),,25193278,(p=9.40e-03),,27743893,(p=9.80e-03),,NA,,NA,,NA,,NA,
816,816,10460,TACC3,-,81,6,1.744e-06,25294908,(p=1.80e-03),,19148534,(p=2.20e-03),,23936413,(p=2.40e-03),,25535896,(p=3.50e-03),,26869289,(p=3.90e-03),,23298836,(p=9.90e-03),,NA,,NA,,NA,,NA,
817,817,6352,CCL5,-,661,13,1.76e-06,25365225,(p=6.04e-04),,25330803,(p=2.40e-03),,17207890,(p=3.10e-03),,17653092,(p=4.20e-03),,21356384,(p=4.90e-03),,25901081,(p=5.60e-03),,23074171,(p=6.70e-03),,19073147,(p=7.20e-03),,27166185,(p=7.70e-03),,19242540,(p=8.00e-03),
818,818,8817,FGF18,-,42,5,1.8e-06,27959447,(p=7.03e-04),,21319186,(p=8.01e-04),,27267714,(p=3.90e-03),,17890768,(p=4.20e-03),,24018557,(p=4.20e-03),,NA,,NA,,NA,,NA,,NA,
819,819,5420,PODXL,-,82,6,1.87e-06,26017117,(p=2.20e-03),,24821609,(p=2.20e-03),,25915207,(p=3.10e-03),,24970760,(p=6.60e-03),,26135398,(p=8.60e-03),,25887862,(p=9.40e-03),,NA,,NA,,NA,,NA,
820,820,8140,SLC7A5,-,136,7,1.945e-06,24189400,(p=6.01e-04),,22110199,(p=3.30e-03),,24131658,(p=3.60e-03),,28347255,(p=4.10e-03),,25852190,(p=7.10e-03),,20375792,(p=8.10e-03),,26621329,(p=9.00e-03),,NA,,NA,,NA,
821,821,7100,TLR5,-,202,8,1.967e-06,24549739,(p=7.03e-04),,19593445,(p=3.30e-03),,26220208,(p=3.70e-03),,22250084,(p=4.10e-03),,24709011,(p=4.20e-03),,20456615,(p=5.00e-03),,18538140,(p=5.60e-03),,18167552,(p=9.50e-03),,NA,,NA,
822,822,9611,NCOR1,-,280,9,2.051e-06,27149915,(p=4.10e-03),,20388878,(p=4.10e-03),,27806339,(p=4.20e-03),,15788656,(p=4.90e-03),,26729869,(p=5.40e-03),,20466759,(p=5.90e-03),,25670202,(p=6.70e-03),,27956629,(p=8.00e-03),,21966475,(p=9.20e-03),,NA,
823,823,396,ARHGDIA,-,139,7,2.249e-06,21447808,(p=4.40e-03),,23922223,(p=6.70e-03),,18651761,(p=6.80e-03),,23563506,(p=8.00e-03),,24820414,(p=8.40e-03),,16024605,(p=9.40e-03),,28417530,(p=9.80e-03),,NA,,NA,,NA,
824,824,5646,PRSS3,-,44,5,2.27e-06,24189400,(p=6.01e-04),,24146905,(p=1.00e-03),,20035377,(p=3.20e-03),,20947888,(p=4.90e-03),,26318044,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,
825,825,8772,FADD,-,284,9,2.301e-06,19593445,(p=3.30e-03),,16450001,(p=3.60e-03),,24577083,(p=6.40e-03),,22173242,(p=7.60e-03),,21613217,(p=7.70e-03),,19415536,(p=7.70e-03),,27013580,(p=8.00e-03),,26786097,(p=8.00e-03),,16258269,(p=8.10e-03),,NA,
826,826,51094,ADIPOR1,-,209,8,2.533e-06,23776679,(p=3.40e-03),,23500159,(p=4.50e-03),,28440504,(p=4.90e-03),,18313838,(p=6.10e-03),,17459059,(p=7.90e-03),,24096711,(p=8.30e-03),,21351255,(p=9.00e-03),,22907586,(p=9.80e-03),,NA,,NA,
827,827,5338,PLD2,-,142,7,2.587e-06,19864325,(p=1.00e-03),,23238254,(p=1.20e-03),,23752189,(p=2.00e-03),,24257753,(p=3.10e-03),,21414324,(p=7.70e-03),,20711340,(p=8.00e-03),,14704231,(p=8.10e-03),,NA,,NA,,NA,
828,828,2115,ETV1,-,87,6,2.635e-06,27633918,(p=5.00e-04),,25479232,(p=1.00e-03),,12947087,(p=2.80e-03),,22901226,(p=3.20e-03),,21689625,(p=3.50e-03),,25073704,(p=6.00e-03),,NA,,NA,,NA,,NA,
829,829,5888,RAD51,-,578,12,2.693e-06,19505457,(p=1.01e-04),,18544565,(p=6.01e-04),,26752698,(p=6.03e-04),,21810436,(p=9.00e-04),,19157634,(p=1.00e-03),,25110436,(p=4.40e-03),,21107697,(p=6.70e-03),,28034904,(p=6.70e-03),,24811120,(p=8.00e-03),,28627709,(p=8.90e-03),
830,830,3280,HES1,-,143,7,2.704e-06,28122586,(p=4.00e-04),,19891787,(p=2.70e-03),,21106062,(p=3.60e-03),,25849484,(p=3.60e-03),,26563369,(p=6.00e-03),,27677287,(p=6.40e-03),,28079885,(p=8.00e-03),,NA,,NA,,NA,
831,831,56648,EIF5A2,-,46,5,2.828e-06,24561231,(p=2.40e-03),,27028999,(p=3.20e-03),,20112425,(p=3.60e-03),,25793713,(p=8.10e-03),,27879277,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
832,832,6915,TBXA2R,-,144,7,2.827e-06,19853959,(p=7.00e-04),,24384873,(p=1.00e-03),,26724804,(p=2.10e-03),,23349788,(p=2.20e-03),,27487152,(p=2.70e-03),,25202904,(p=4.20e-03),,19570744,(p=6.10e-03),,NA,,NA,,NA,
833,833,2059,EPS8,-,89,6,2.999e-06,21357683,(p=2.10e-03),,27629044,(p=3.60e-03),,27573546,(p=5.00e-03),,20351091,(p=6.80e-03),,25333707,(p=8.00e-03),,7791787,(p=8.80e-03),,NA,,NA,,NA,,NA,
834,834,4209,MEF2D,-,89,6,2.995e-06,28340574,(p=3.50e-03),,26409449,(p=3.60e-03),,28498474,(p=4.00e-03),,26355845,(p=4.20e-03),,25472877,(p=5.60e-03),,27507882,(p=9.00e-03),,NA,,NA,,NA,,NA,
835,835,4804,NGFR,-,295,9,3.118e-06,27120782,(p=7.06e-04),,21097678,(p=3.60e-03),,29037860,(p=4.10e-03),,25244921,(p=4.10e-03),,17603629,(p=4.80e-03),,25491371,(p=5.40e-03),,27577679,(p=6.00e-03),,24026251,(p=7.70e-03),,17971243,(p=8.00e-03),,NA,
836,836,57402,S100A14,-,47,5,3.14e-06,24189400,(p=6.01e-04),,25884418,(p=2.40e-03),,24107296,(p=6.10e-03),,28498804,(p=6.90e-03),,24939856,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
837,837,94,ACVRL1,-,148,7,3.383e-06,25466244,(p=9.67e-05),,27248821,(p=6.00e-04),,21212415,(p=7.01e-04),,26655846,(p=7.02e-04),,27528762,(p=1.00e-03),,25279424,(p=3.00e-03),,22493445,(p=4.20e-03),,NA,,NA,,NA,
838,838,1870,E2F2,-,91,6,3.402e-06,26498144,(p=3.30e-03),,27174918,(p=5.00e-03),,27520092,(p=5.90e-03),,23809258,(p=6.80e-03),,25647078,(p=9.80e-03),,20226085,(p=9.80e-03),,NA,,NA,,NA,,NA,
839,839,5724,PTAFR,-,91,6,3.398e-06,24886678,(p=4.00e-04),,18632638,(p=4.00e-04),,16306050,(p=4.50e-03),,20576130,(p=5.10e-03),,24921917,(p=8.00e-03),,26359459,(p=8.10e-03),,NA,,NA,,NA,,NA,
840,840,1435,CSF1,-,218,8,3.424e-06,27107415,(p=1.80e-03),,23870818,(p=2.40e-03),,17420255,(p=4.30e-03),,22028782,(p=4.50e-03),,15944252,(p=5.30e-03),,18322228,(p=8.00e-03),,22052465,(p=8.10e-03),,23233531,(p=8.20e-03),,NA,,NA,
841,841,1655,DDX5,-,218,8,3.42e-06,24189400,(p=6.01e-04),,17384675,(p=4.90e-03),,22750847,(p=6.10e-03),,26739063,(p=6.70e-03),,25670202,(p=6.70e-03),,25852190,(p=7.10e-03),,22086602,(p=8.10e-03),,24910429,(p=8.30e-03),,NA,,NA,
842,842,29775,CARD10,-,48,5,3.472e-06,22615840,(p=6.01e-04),,24443255,(p=4.90e-03),,24633921,(p=4.90e-03),,25906011,(p=8.10e-03),,21406399,(p=8.10e-03),,NA,,NA,,NA,,NA,,NA,
843,843,51776,MAP3K20,-,48,5,3.467e-06,26522728,(p=3.90e-03),,25013376,(p=5.10e-03),,20331627,(p=6.10e-03),,15737997,(p=7.30e-03),,24170769,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
844,844,4192,MDK,-,149,7,3.512e-06,27813495,(p=1.00e-03),,21233844,(p=3.00e-03),,15897897,(p=3.10e-03),,22669742,(p=3.20e-03),,24567526,(p=5.00e-03),,18698021,(p=8.80e-03),,22672821,(p=8.90e-03),,NA,,NA,,NA,
845,845,652,BMP4,-,391,10,3.598e-06,20182795,(p=1.20e-03),,22241220,(p=1.90e-03),,24013228,(p=3.40e-03),,28315766,(p=3.60e-03),,24477565,(p=4.90e-03),,19269967,(p=5.00e-03),,20054823,(p=5.00e-03),,17275810,(p=5.10e-03),,21868759,(p=7.10e-03),,17992660,(p=8.20e-03),
846,846,1796,DOK1,-,92,6,3.596e-06,21856257,(p=1.00e-03),,21690289,(p=3.20e-03),,16153436,(p=8.10e-03),,25043303,(p=8.10e-03),,11927552,(p=8.20e-03),,27428427,(p=8.50e-03),,NA,,NA,,NA,,NA,
847,847,1894,ECT2,-,92,6,3.591e-06,21124766,(p=2.80e-03),,21373644,(p=3.70e-03),,19118053,(p=4.70e-03),,27231202,(p=8.00e-03),,25617497,(p=8.60e-03),,26993610,(p=8.80e-03),,NA,,NA,,NA,,NA,
848,848,6510,SLC1A5,-,92,6,3.587e-06,23213057,(p=1.00e-03),,26455325,(p=3.10e-03),,27450723,(p=3.60e-03),,24603303,(p=4.10e-03),,28823958,(p=8.20e-03),,25337245,(p=9.90e-03),,NA,,NA,,NA,,NA,
849,849,9965,FGF19,-,92,6,3.583e-06,28069043,(p=1.20e-03),,21747170,(p=2.60e-03),,28951455,(p=4.20e-03),,27192118,(p=4.40e-03),,17599042,(p=9.10e-03),,28906590,(p=9.80e-03),,NA,,NA,,NA,,NA,
850,850,6778,STAT6,-,302,9,3.721e-06,26208975,(p=6.03e-04),,26461141,(p=2.90e-03),,24401087,(p=3.30e-03),,23184467,(p=3.60e-03),,21765211,(p=4.10e-03),,19531027,(p=4.90e-03),,22108090,(p=6.70e-03),,11509556,(p=7.90e-03),,26246572,(p=8.00e-03),,NA,
851,851,2118,ETV4,-,93,6,3.813e-06,26238631,(p=9.91e-05),,21679465,(p=1.10e-03),,21689625,(p=3.50e-03),,17475671,(p=7.90e-03),,15461591,(p=8.00e-03),,25516649,(p=8.60e-03),,NA,,NA,,NA,,NA,
852,852,23035,PHLPP2,-,49,5,3.811e-06,25160587,(p=4.40e-03),,23184957,(p=4.90e-03),,26245343,(p=6.70e-03),,19261608,(p=8.10e-03),,28327189,(p=8.20e-03),,NA,,NA,,NA,,NA,,NA,
