,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
29,29,83667,SESN2,-,59,10,0,27840318,(p=2.20e-03),,22363791,(p=2.40e-03),,25962159,(p=2.50e-03),,21418191,(p=4.80e-03),,26313705,(p=4.90e-03),,23916134,(p=5.50e-03),,24838122,(p=7.10e-03),,25778901,(p=7.60e-03),,23238567,(p=7.90e-03),,22982090,(p=9.30e-03),
30,30,26018,LRIG1,-,69,11,0,26148232,(p=4.02e-04),,22241084,(p=9.02e-04),,25960225,(p=1.40e-03),,18922900,(p=4.00e-03),,19300910,(p=4.70e-03),,23624915,(p=4.80e-03),,24314030,(p=5.10e-03),,23208509,(p=5.10e-03),,25695283,(p=5.50e-03),,27465333,(p=9.70e-03),
31,31,5754,PTK7,-,57,9,0,25204555,(p=6.01e-04),,24587299,(p=8.00e-04),,27557627,(p=9.01e-04),,25962058,(p=2.10e-03),,21103379,(p=3.70e-03),,27689325,(p=3.80e-03),,24654231,(p=4.60e-03),,20558616,(p=4.90e-03),,23663482,(p=8.50e-03),,NA,
32,32,10181,RBM5,-,70,11,0,16585163,(p=3.01e-04),,22866867,(p=2.10e-03),,22609235,(p=2.90e-03),,26782095,(p=3.70e-03),,20338664,(p=3.80e-03),,20309933,(p=4.00e-03),,16546166,(p=4.00e-03),,28347247,(p=4.90e-03),,23158838,(p=5.40e-03),,23721095,(p=6.50e-03),
33,33,23657,SLC7A11,-,70,11,0,28057599,(p=3.05e-04),,20007406,(p=9.01e-04),,25860939,(p=9.02e-04),,27658422,(p=3.10e-03),,24516043,(p=4.60e-03),,28553953,(p=4.70e-03),,25002527,(p=4.80e-03),,23771433,(p=6.70e-03),,19015640,(p=6.90e-03),,18054200,(p=7.40e-03),
34,34,64223,MLST8,-,58,9,0,19446321,(p=1.60e-03),,20169205,(p=3.90e-03),,21460630,(p=7.60e-03),,17277771,(p=8.10e-03),,17565979,(p=8.60e-03),,25906254,(p=8.60e-03),,21454807,(p=8.70e-03),,15459249,(p=9.50e-03),,28475179,(p=9.70e-03),,NA,
35,35,7301,TYRO3,-,66,10,0,28184013,(p=2.00e-03),,25815442,(p=2.40e-03),,19805117,(p=2.70e-03),,24982338,(p=4.00e-03),,21343401,(p=4.60e-03),,27132510,(p=4.60e-03),,26573872,(p=4.80e-03),,29024938,(p=8.50e-03),,27486820,(p=9.40e-03),,18620092,(p=9.50e-03),
36,36,660,BMX,-,67,10,0,27101199,(p=3.05e-04),,24709422,(p=9.03e-04),,18413754,(p=1.50e-03),,16912182,(p=2.10e-03),,25649765,(p=2.90e-03),,24606948,(p=4.80e-03),,14676838,(p=8.60e-03),,21408190,(p=9.30e-03),,20206622,(p=9.30e-03),,21339702,(p=9.40e-03),
37,37,1848,DUSP6,-,94,14,0,20097731,(p=3.04e-04),,23839489,(p=6.02e-04),,18632752,(p=2.40e-03),,18644985,(p=3.10e-03),,25414256,(p=4.00e-03),,27049681,(p=4.60e-03),,18434601,(p=5.40e-03),,22169769,(p=7.00e-03),,21499306,(p=7.40e-03),,22848708,(p=7.60e-03),
38,38,4331,MNAT1,-,95,14,0,9840937,(p=3.00e-04),,27301701,(p=9.00e-04),,11113200,(p=1.40e-03),,9372954,(p=1.40e-03),,15530371,(p=2.10e-03),,7629134,(p=4.00e-03),,17371848,(p=4.40e-03),,12527756,(p=4.80e-03),,10438593,(p=5.90e-03),,16782892,(p=7.00e-03),
39,39,10451,VAV3,-,75,11,0,23566222,(p=1.01e-04),,16982329,(p=9.00e-04),,24886537,(p=1.40e-03),,25791293,(p=1.70e-03),,27930970,(p=2.00e-03),,16762975,(p=3.80e-03),,23403204,(p=5.10e-03),,18518979,(p=6.70e-03),,25715123,(p=8.30e-03),,24072493,(p=8.60e-03),
40,40,8794,TNFRSF10C,-,70,10,0,18345033,(p=2.30e-03),,25808868,(p=3.20e-03),,11451151,(p=3.90e-03),,20451496,(p=4.80e-03),,14623878,(p=7.40e-03),,15916713,(p=8.10e-03),,26542757,(p=8.30e-03),,11396170,(p=8.40e-03),,11464279,(p=9.30e-03),,14999791,(p=9.40e-03),
41,41,51514,DTL,-,70,10,0,20433742,(p=6.00e-04),,25483090,(p=6.01e-04),,23995842,(p=6.01e-04),,18542055,(p=2.30e-03),,19672268,(p=2.90e-03),,22287560,(p=3.10e-03),,21628527,(p=3.10e-03),,21930785,(p=8.10e-03),,17106265,(p=8.60e-03),,23066029,(p=8.60e-03),
42,42,7443,VRK1,-,64,9,0,24731990,(p=7.02e-04),,16547155,(p=9.00e-04),,26375549,(p=9.03e-04),,27319807,(p=2.90e-03),,18286197,(p=4.40e-03),,18713830,(p=7.10e-03),,16782868,(p=8.10e-03),,10951572,(p=8.10e-03),,26706601,(p=8.50e-03),,NA,
43,43,7707,ZNF148,-,64,9,0,25623232,(p=6.02e-04),,11416144,(p=9.01e-04),,22214764,(p=2.90e-03),,14963412,(p=5.20e-03),,23954442,(p=5.60e-03),,17560543,(p=6.60e-03),,27758879,(p=7.00e-03),,28072746,(p=8.20e-03),,10899165,(p=8.70e-03),,NA,
44,44,7157,TP53,-,8709,1213,0,25788262,(p=1.06e-04),,19556892,(p=1.09e-04),,20811722,(p=1.09e-04),,22564437,(p=1.11e-04),,15583825,(p=1.13e-04),,27468725,(p=1.14e-04),,24182354,(p=1.14e-04),,28351316,(p=1.14e-04),,21261729,(p=1.15e-04),,22392074,(p=1.15e-04),
45,45,1999,ELF3,-,65,9,0,19074849,(p=1.50e-03),,24874735,(p=4.50e-03),,28247944,(p=4.60e-03),,28199976,(p=5.20e-03),,29187433,(p=6.90e-03),,26920025,(p=7.40e-03),,23435425,(p=8.50e-03),,22082156,(p=9.30e-03),,14767472,(p=9.40e-03),,NA,
46,46,1326,MAP3K8,-,104,14,0,23982215,(p=1.40e-03),,24265246,(p=1.60e-03),,21107320,(p=1.90e-03),,23125217,(p=2.40e-03),,25852190,(p=3.10e-03),,25531326,(p=4.00e-03),,25815776,(p=5.30e-03),,24723682,(p=5.30e-03),,28361341,(p=5.50e-03),,23828905,(p=5.60e-03),
47,47,3090,HIC1,-,67,9,0,23340301,(p=3.80e-03),,27793057,(p=4.80e-03),,24489730,(p=5.10e-03),,23178572,(p=5.50e-03),,23769968,(p=5.60e-03),,24992983,(p=6.90e-03),,27935866,(p=9.20e-03),,24295734,(p=9.30e-03),,22552606,(p=9.70e-03),,NA,
