,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
170,170,2778,GNAS,-,457,6,5.22e-06,27154293,(p=3.30e-03),,18347176,(p=3.30e-03),,16033819,(p=4.60e-03),,19029852,(p=4.60e-03),,17020971,(p=7.60e-03),,16467086,(p=9.00e-03),,NA,,NA,,NA,,NA,
171,171,951,CD37,-,29,3,9.897e-06,27760757,(p=8.30e-05),,24445867,(p=1.30e-03),,25934707,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
172,172,11200,CHEK2,-,513,6,9.988e-06,26506619,(p=7.01e-04),,24657486,(p=3.60e-03),,17250914,(p=4.40e-03),,26054341,(p=6.40e-03),,25425972,(p=6.80e-03),,25958056,(p=8.90e-03),,NA,,NA,,NA,,NA,
173,173,6098,ROS1,-,119,4,1.016e-05,23400546,(p=4.20e-03),,27328934,(p=4.20e-03),,27575422,(p=5.30e-03),,28063177,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
174,174,6772,STAT1,-,803,7,1.026e-05,24886089,(p=1.90e-03),,28578326,(p=2.40e-03),,26396258,(p=5.80e-03),,22242177,(p=5.80e-03),,21571862,(p=6.40e-03),,18633131,(p=7.20e-03),,27464833,(p=9.10e-03),,NA,,NA,,NA,
175,175,9518,GDF15,-,290,5,1.123e-05,24345755,(p=5.60e-03),,22384099,(p=6.30e-03),,27643489,(p=6.30e-03),,17908975,(p=9.30e-03),,24669014,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
176,176,5328,PLAU,-,526,6,1.126e-05,20039121,(p=1.70e-03),,14744782,(p=4.00e-03),,28340565,(p=5.30e-03),,14983219,(p=6.20e-03),,14983227,(p=6.40e-03),,26033187,(p=9.70e-03),,NA,,NA,,NA,,NA,
177,177,2263,FGFR2,-,528,6,1.144e-05,25981814,(p=1.90e-03),,15931389,(p=3.40e-03),,23060048,(p=4.10e-03),,27007053,(p=4.10e-03),,25975224,(p=4.50e-03),,27802183,(p=6.20e-03),,NA,,NA,,NA,,NA,
178,178,6648,SOD2,-,822,7,1.166e-05,19385967,(p=3.10e-03),,20309628,(p=4.10e-03),,26631723,(p=5.00e-03),,19509150,(p=5.30e-03),,17922231,(p=6.40e-03),,21351093,(p=8.50e-03),,25400754,(p=9.00e-03),,NA,,NA,,NA,
179,179,5591,PRKDC,-,532,6,1.18e-05,25823028,(p=2.50e-03),,21042724,(p=2.70e-03),,25480831,(p=3.80e-03),,22131882,(p=3.90e-03),,27235137,(p=5.30e-03),,23178489,(p=5.80e-03),,NA,,NA,,NA,,NA,
180,180,6382,SDC1,-,296,5,1.206e-05,12879463,(p=1.90e-03),,22994707,(p=4.10e-03),,23988031,(p=5.80e-03),,18997617,(p=6.10e-03),,16778379,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
181,181,5747,PTK2,-,828,7,1.201e-05,26892465,(p=8.05e-04),,24916506,(p=3.30e-03),,24848258,(p=4.90e-03),,19823058,(p=6.00e-03),,23845472,(p=6.70e-03),,28533307,(p=8.70e-03),,27171907,(p=9.90e-03),,NA,,NA,,NA,
182,182,328,APEX1,-,542,6,1.29e-05,17197435,(p=3.30e-03),,25107571,(p=3.30e-03),,24914806,(p=6.30e-03),,11895912,(p=6.70e-03),,19324449,(p=6.70e-03),,25733810,(p=9.20e-03),,NA,,NA,,NA,,NA,
183,183,947,CD34,-,303,5,1.329e-05,18683236,(p=5.30e-03),,18317882,(p=6.70e-03),,21933861,(p=7.80e-03),,18085638,(p=8.30e-03),,18555590,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
184,184,8771,TNFRSF6B,-,131,4,1.401e-05,23652586,(p=2.13e-04),,18695885,(p=2.30e-03),,18813347,(p=9.00e-03),,23449012,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
185,185,7913,DEK,-,133,4,1.48e-05,24441146,(p=3.50e-03),,28423581,(p=4.40e-03),,23902796,(p=6.20e-03),,25128083,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
186,186,10013,HDAC6,-,311,5,1.485e-05,27369083,(p=5.80e-03),,23322205,(p=6.20e-03),,15501975,(p=8.40e-03),,26116270,(p=8.50e-03),,22957056,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
187,187,10395,DLC1,-,136,4,1.601e-05,20198346,(p=8.70e-03),,17965626,(p=9.10e-03),,16774933,(p=9.30e-03),,26239822,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
188,188,1043,CD52,-,35,3,1.609e-05,19794084,(p=2.30e-03),,10561018,(p=3.50e-03),,17145843,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
189,189,7040,TGFB1,-,3801,14,1.634e-05,23532628,(p=8.01e-04),,21515830,(p=4.00e-03),,25369910,(p=5.30e-03),,22103462,(p=5.80e-03),,26212008,(p=6.20e-03),,25977342,(p=6.20e-03),,22833091,(p=6.20e-03),,19582455,(p=6.40e-03),,22000747,(p=6.40e-03),,26597083,(p=7.80e-03),
190,190,2272,FHIT,-,322,5,1.72e-05,14719066,(p=4.00e-03),,18690840,(p=4.10e-03),,14566838,(p=6.20e-03),,15328196,(p=8.70e-03),,16533421,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
191,191,7161,TP73,-,576,6,1.736e-05,22971533,(p=2.10e-03),,19541822,(p=2.80e-03),,26429976,(p=4.10e-03),,17626635,(p=4.50e-03),,19360352,(p=5.80e-03),,22964633,(p=8.70e-03),,NA,,NA,,NA,,NA,
192,192,8856,NR1I2,-,323,5,1.728e-05,28356150,(p=2.60e-03),,16507781,(p=2.60e-03),,19470925,(p=5.30e-03),,20840328,(p=6.60e-03),,17279585,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
193,193,3579,CXCR2,-,324,5,1.745e-05,18633131,(p=7.20e-03),,20540789,(p=8.30e-03),,25580640,(p=8.50e-03),,20505188,(p=9.10e-03),,19010874,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
194,194,2625,GATA3,-,332,5,1.954e-05,24477928,(p=5.80e-03),,23549873,(p=6.40e-03),,27780854,(p=8.70e-03),,19549328,(p=9.00e-03),,28428106,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
195,195,4318,MMP9,-,2529,11,2.18e-05,18616513,(p=5.20e-03),,20021816,(p=6.40e-03),,21922298,(p=6.50e-03),,19921474,(p=7.10e-03),,19643940,(p=7.10e-03),,15131051,(p=8.70e-03),,28316326,(p=8.90e-03),,26381542,(p=8.90e-03),,14668033,(p=9.00e-03),,24330623,(p=9.10e-03),
196,196,8837,CFLAR,-,344,5,2.296e-05,17513603,(p=5.80e-03),,27607580,(p=7.00e-03),,17659339,(p=9.00e-03),,16441226,(p=9.10e-03),,21638304,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
197,197,55722,CEP72,-,42,3,2.686e-05,25710658,(p=8.01e-04),,26618658,(p=5.40e-03),,27618250,(p=6.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
198,198,1977,EIF4E,-,360,5,2.831e-05,19261348,(p=5.60e-03),,27588477,(p=6.20e-03),,21415224,(p=9.00e-03),,19289374,(p=9.70e-03),,25342548,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,
199,199,10673,TNFSF13B,-,362,5,2.894e-05,26327569,(p=8.22e-05),,24802131,(p=1.90e-03),,27668971,(p=8.60e-03),,18551073,(p=9.00e-03),,19291294,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
200,200,3486,IGFBP3,-,636,6,2.897e-05,15014034,(p=5.30e-03),,23178489,(p=5.80e-03),,20023704,(p=8.70e-03),,25059666,(p=9.00e-03),,26378048,(p=9.10e-03),,16489075,(p=9.10e-03),,NA,,NA,,NA,,NA,
201,201,573,BAG1,-,162,4,2.982e-05,18523358,(p=2.20e-03),,15075668,(p=4.10e-03),,26124006,(p=4.60e-03),,18430249,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
202,202,1890,TYMP,-,162,4,2.967e-05,18765464,(p=5.00e-03),,24617035,(p=5.50e-03),,21586171,(p=6.20e-03),,22610353,(p=6.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
203,203,7514,XPO1,-,383,5,3.721e-05,27693556,(p=6.01e-04),,23079374,(p=2.10e-03),,27312795,(p=3.90e-03),,27358488,(p=4.60e-03),,26501108,(p=5.80e-03),,NA,,NA,,NA,,NA,,NA,
204,204,5604,MAP2K1,-,386,5,3.845e-05,22805292,(p=4.00e-03),,12689928,(p=4.10e-03),,22805291,(p=5.10e-03),,25408231,(p=8.40e-03),,25722381,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,
205,205,340273,ABCB5,-,49,3,4.132e-05,22784549,(p=7.10e-03),,24804815,(p=8.70e-03),,20682318,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
206,206,4780,NFE2L2,-,1034,7,4.334e-05,18413364,(p=5.80e-03),,25588809,(p=6.40e-03),,21969819,(p=6.60e-03),,26247201,(p=6.60e-03),,28267438,(p=6.80e-03),,25995248,(p=8.70e-03),,24599410,(p=9.00e-03),,NA,,NA,,NA,
207,207,354,KLK3,-,397,5,4.337e-05,17635240,(p=1.90e-03),,27834929,(p=4.10e-03),,24043138,(p=7.10e-03),,26497924,(p=8.40e-03),,27010943,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
208,208,7543,ZFX,-,50,3,4.33e-05,26097576,(p=9.00e-03),,23866268,(p=9.10e-03),,25355536,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
209,209,117581,TWIST2,-,52,3,4.856e-05,22201613,(p=6.20e-03),,22058208,(p=9.10e-03),,24171926,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
210,210,8626,TP63,-,724,6,5.69e-05,16082248,(p=4.10e-03),,28403071,(p=4.10e-03),,26208975,(p=4.40e-03),,26704768,(p=9.00e-03),,14599865,(p=9.10e-03),,20656547,(p=9.70e-03),,NA,,NA,,NA,,NA,
211,211,5272,SERPINB9,-,56,3,6.024e-05,17077322,(p=2.60e-03),,16144945,(p=6.40e-03),,12036886,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
212,212,5594,MAPK1,-,1938,9,6.06e-05,26475474,(p=8.03e-04),,17388789,(p=5.30e-03),,28393232,(p=5.30e-03),,17513610,(p=5.80e-03),,17526808,(p=6.20e-03),,19729990,(p=6.40e-03),,26872057,(p=6.40e-03),,28241849,(p=7.10e-03),,23338717,(p=8.40e-03),,NA,
213,213,1843,DUSP1,-,197,4,6.094e-05,19724859,(p=1.90e-03),,12432554,(p=4.60e-03),,27599524,(p=5.50e-03),,27572311,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
214,214,966,CD59,-,199,4,6.312e-05,24924474,(p=2.00e-04),,25146331,(p=2.01e-04),,19662541,(p=4.40e-03),,21252115,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
215,215,2264,FGFR4,-,201,4,6.535e-05,19240166,(p=1.70e-03),,20147743,(p=1.90e-03),,27857023,(p=4.40e-03),,16822847,(p=5.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
216,216,2065,ERBB3,-,443,5,7.026e-05,18985033,(p=4.30e-03),,21638049,(p=5.00e-03),,18270579,(p=8.90e-03),,20038315,(p=9.10e-03),,26034219,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
217,217,2261,FGFR3,-,443,5,6.994e-05,19070887,(p=1.90e-03),,21521775,(p=4.00e-03),,27520487,(p=5.20e-03),,27267856,(p=8.70e-03),,22329352,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,
218,218,4893,NRAS,-,446,5,7.19e-05,28284557,(p=4.00e-03),,18450602,(p=8.50e-03),,23233531,(p=9.00e-03),,27240832,(p=9.00e-03),,24590757,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
219,219,2810,SFN,-,213,4,8.058e-05,17388661,(p=2.13e-04),,21040574,(p=3.50e-03),,20976731,(p=8.70e-03),,20108042,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
220,220,6850,SYK,-,463,5,8.516e-05,23609194,(p=5.60e-03),,23396081,(p=6.20e-03),,26315286,(p=7.00e-03),,22025527,(p=9.30e-03),,19549911,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
221,221,2120,ETV6,-,217,4,8.591e-05,27506214,(p=9.00e-04),,21457573,(p=1.50e-03),,21869842,(p=3.90e-03),,22373549,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
222,222,4313,MMP2,-,1608,8,9.267e-05,22072145,(p=2.90e-03),,25975224,(p=4.50e-03),,22020421,(p=6.20e-03),,19643940,(p=7.10e-03),,19445018,(p=8.70e-03),,17613170,(p=8.70e-03),,26381542,(p=8.90e-03),,14871985,(p=9.30e-03),,NA,,NA,
223,223,952,CD38,-,222,4,9.313e-05,25865943,(p=2.06e-04),,24987056,(p=1.90e-03),,21933861,(p=7.80e-03),,18689273,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
224,224,6657,SOX2,-,477,5,9.637e-05,26969300,(p=3.80e-03),,26706028,(p=4.70e-03),,25456004,(p=5.40e-03),,27530866,(p=9.10e-03),,25127259,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
225,225,50484,RRM2B,-,68,3,0.0001017,24215511,(p=4.20e-03),,18505925,(p=8.70e-03),,17671702,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
226,226,8877,SPHK1,-,228,4,0.000102,27956387,(p=2.10e-03),,25404266,(p=3.10e-03),,23955546,(p=5.30e-03),,18058224,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
227,227,4835,NQO2,-,69,3,0.0001053,19671875,(p=8.03e-04),,21946896,(p=2.30e-03),,21351093,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
228,228,51185,CRBN,-,69,3,0.0001049,26119939,(p=2.60e-03),,27365142,(p=4.10e-03),,27618360,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
229,229,974,CD79B,-,71,3,0.0001138,28803429,(p=9.35e-05),,21324920,(p=8.70e-03),,24444466,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
230,230,6513,SLC2A1,-,500,5,0.0001174,28180987,(p=4.00e-03),,24368212,(p=6.90e-03),,26183839,(p=9.10e-03),,15847702,(p=9.20e-03),,26692443,(p=9.60e-03),,NA,,NA,,NA,,NA,,NA,
231,231,10542,LAMTOR5,-,72,3,0.0001177,28718367,(p=6.40e-03),,28388957,(p=8.90e-03),,28093193,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
232,232,5054,SERPINE1,-,1245,7,0.000122,20039121,(p=1.70e-03),,14744782,(p=4.00e-03),,21459526,(p=4.10e-03),,20737565,(p=4.30e-03),,16945123,(p=5.60e-03),,14983219,(p=6.20e-03),,14983227,(p=6.40e-03),,NA,,NA,,NA,
233,233,64083,GOLPH3,-,73,3,0.0001216,24458516,(p=6.40e-03),,26794392,(p=9.10e-03),,24444035,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
234,234,1432,MAPK14,-,1249,7,0.0001234,19885551,(p=2.60e-03),,27107996,(p=3.50e-03),,23579276,(p=4.00e-03),,21923922,(p=4.50e-03),,24787013,(p=6.10e-03),,12698197,(p=6.60e-03),,20169663,(p=9.10e-03),,NA,,NA,,NA,
235,235,5329,PLAUR,-,513,5,0.0001298,15849776,(p=1.70e-03),,27286449,(p=4.60e-03),,28340565,(p=5.30e-03),,28193671,(p=9.00e-03),,14668033,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
236,236,8836,GGH,-,75,3,0.0001303,19841321,(p=1.50e-03),,19307503,(p=3.30e-03),,19815704,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
237,237,10451,VAV3,-,75,3,0.0001298,23648065,(p=5.01e-04),,25791293,(p=4.30e-03),,22544459,(p=5.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
238,238,27436,EML4,-,76,3,0.0001345,19667264,(p=5.60e-03),,22124476,(p=5.80e-03),,28039177,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
239,239,8115,TCL1A,-,77,3,0.0001393,28178623,(p=4.00e-03),,24966976,(p=5.80e-03),,17659340,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
240,240,60468,BACH2,-,77,3,0.0001387,12829606,(p=5.01e-04),,24450488,(p=6.40e-03),,11746976,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
241,241,3397,ID1,-,256,4,0.0001505,20388787,(p=4.00e-03),,27044543,(p=4.20e-03),,23311395,(p=6.60e-03),,19643984,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
242,242,115650,TNFRSF13C,-,80,3,0.0001543,26327569,(p=8.22e-05),,21687682,(p=3.80e-03),,16769579,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
243,243,5595,MAPK3,-,1306,7,0.0001562,19298651,(p=9.00e-04),,12689928,(p=4.10e-03),,24239461,(p=4.60e-03),,17388789,(p=5.30e-03),,17513610,(p=5.80e-03),,17526808,(p=6.20e-03),,19729990,(p=6.40e-03),,NA,,NA,,NA,
244,244,8317,CDC7,-,82,3,0.0001648,22528513,(p=1.50e-03),,22806309,(p=4.10e-03),,19318489,(p=5.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
245,245,4049,LTA,-,548,5,0.00017,19629486,(p=1.90e-03),,23840460,(p=1.90e-03),,16293872,(p=4.00e-03),,18633131,(p=7.20e-03),,16643431,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
246,246,4353,MPO,-,548,5,0.0001693,19752340,(p=1.60e-03),,11840286,(p=6.10e-03),,17925548,(p=6.20e-03),,17922231,(p=6.40e-03),,11895912,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,
247,247,1163,CKS1B,-,86,3,0.0001879,27638366,(p=3.00e-03),,27270326,(p=4.00e-03),,28766538,(p=8.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
248,248,3400,ID4,-,88,3,0.0002005,23670122,(p=6.40e-03),,26648013,(p=9.00e-03),,18807039,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
249,249,5788,PTPRC,-,282,4,0.0002123,21599592,(p=2.60e-03),,25739938,(p=4.00e-03),,23911702,(p=6.40e-03),,19332764,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
250,250,5142,PDE4B,-,91,3,0.00022,23007406,(p=6.40e-03),,21742807,(p=8.70e-03),,15331441,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
251,251,55743,CHFR,-,91,3,0.0002191,25798877,(p=1.70e-03),,23386692,(p=5.20e-03),,24748501,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
252,252,1633,DCK,-,93,3,0.0002329,20890066,(p=4.00e-03),,26083014,(p=4.60e-03),,20665488,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
253,253,4830,NME1,-,292,4,0.0002392,25501107,(p=4.00e-03),,15073128,(p=4.90e-03),,23158994,(p=9.10e-03),,12474051,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
254,254,346389,MACC1,-,102,3,0.0003047,23648065,(p=5.01e-04),,23812675,(p=9.00e-03),,27832750,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
255,255,7535,ZAP70,-,318,4,0.0003304,20029467,(p=1.70e-03),,19575876,(p=4.50e-03),,17926183,(p=6.20e-03),,18689273,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
256,256,6623,SNCG,-,105,3,0.0003297,23696021,(p=1.70e-03),,17534899,(p=4.10e-03),,25142230,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
257,257,6241,RRM2,-,106,3,0.0003379,18278438,(p=2.50e-03),,24024897,(p=4.00e-03),,19002265,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
258,258,3576,CXCL8,-,2021,8,0.0003653,20631636,(p=1.70e-03),,18479302,(p=3.20e-03),,18800145,(p=4.70e-03),,18633131,(p=7.20e-03),,27923834,(p=7.90e-03),,20540789,(p=8.30e-03),,23463594,(p=9.10e-03),,19794965,(p=9.20e-03),,NA,,NA,
259,259,8202,NCOA3,-,330,4,0.0003755,19176441,(p=1.70e-03),,23322234,(p=4.10e-03),,26833126,(p=6.40e-03),,23652306,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
260,260,55294,FBXW7,-,334,4,0.0003919,21122106,(p=4.00e-03),,20338046,(p=4.10e-03),,28069035,(p=6.70e-03),,25586348,(p=8.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
261,261,939,CD27,-,112,3,0.0003922,22280534,(p=9.39e-05),,12743427,(p=3.60e-03),,28055081,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
262,262,2637,GBX2,-,14,2,0.000405,15931389,(p=3.40e-03),,23549873,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
263,263,6776,STAT5A,-,341,4,0.0004197,20388848,(p=2.12e-04),,16954437,(p=8.60e-03),,15169792,(p=9.00e-03),,21233313,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
264,264,7128,TNFAIP3,-,344,4,0.0004325,27349720,(p=4.70e-03),,26716984,(p=6.40e-03),,26159495,(p=7.10e-03),,20186265,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
265,265,100144748,KLLN,-,15,2,0.0004618,24972837,(p=5.60e-03),,23418309,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
266,266,4005,LMO2,-,119,3,0.0004611,25203428,(p=4.10e-03),,22776842,(p=4.20e-03),,21670469,(p=5.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
267,267,5087,PBX1,-,120,3,0.000471,25551271,(p=1.70e-03),,24578304,(p=4.00e-03),,27590741,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
268,268,699,BUB1,-,121,3,0.000481,17388661,(p=2.13e-04),,15931389,(p=3.40e-03),,23288590,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
269,269,3490,IGFBP7,-,121,3,0.0004792,26450156,(p=8.02e-04),,24967962,(p=9.01e-04),,25887188,(p=3.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
270,270,5366,PMAIP1,-,122,3,0.0004892,27521572,(p=4.00e-03),,20935673,(p=8.90e-03),,17227835,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
271,271,1869,E2F1,-,703,5,0.0004925,25788226,(p=4.00e-03),,12065845,(p=4.10e-03),,19360352,(p=5.80e-03),,24913980,(p=6.20e-03),,26833126,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,
272,272,57167,SALL4,-,123,3,0.0004976,28122538,(p=2.60e-03),,26750614,(p=4.00e-03),,24283704,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
273,273,567,B2M,-,361,4,0.0005036,19874554,(p=1.30e-03),,25577449,(p=3.30e-03),,22373550,(p=3.60e-03),,18022010,(p=3.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
274,274,2208,FCER2,-,124,3,0.0005061,12576441,(p=8.91e-05),,11920534,(p=3.30e-03),,18032710,(p=4.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
275,275,6361,CCL17,-,124,3,0.0005042,25240818,(p=8.05e-04),,22058214,(p=3.30e-03),,23224400,(p=6.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
276,276,1017,CDK2,-,717,5,0.0005298,15695403,(p=5.60e-03),,18285702,(p=5.80e-03),,18156799,(p=7.20e-03),,26555773,(p=8.70e-03),,25218592,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,
277,277,4904,YBX1,-,367,4,0.0005289,19901122,(p=4.03e-04),,20929326,(p=8.01e-04),,27286449,(p=4.60e-03),,26794392,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
278,278,139135,PASD1,-,17,2,0.0005699,19552722,(p=9.00e-03),,15122589,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
279,279,3578,IL9,-,130,3,0.0005721,27364124,(p=4.02e-04),,24722378,(p=4.70e-03),,18633131,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
280,280,290,ANPEP,-,132,3,0.0005965,25879366,(p=6.00e-03),,18085638,(p=8.30e-03),,18366676,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
281,281,25,ABL1,-,740,5,0.0006021,22593461,(p=3.80e-03),,27297971,(p=4.70e-03),,27334764,(p=8.50e-03),,22140458,(p=9.10e-03),,23117882,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
282,282,8549,LGR5,-,134,3,0.0006194,24859092,(p=1.90e-03),,23784051,(p=3.30e-03),,27835894,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
283,283,285,ANGPT2,-,388,4,0.000641,24373251,(p=1.20e-03),,18483397,(p=5.30e-03),,26268775,(p=6.60e-03),,24587185,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
284,284,283871,PGP,-,19,2,0.000701,21861206,(p=8.05e-04),,18640717,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
285,285,3600,IL15,-,399,4,0.0007088,25428383,(p=1.40e-03),,19176441,(p=1.70e-03),,26255115,(p=2.10e-03),,18633131,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
286,286,898,CCNE1,-,404,4,0.0007405,16609025,(p=5.01e-04),,19179977,(p=6.60e-03),,18607847,(p=7.90e-03),,14719078,(p=8.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
287,287,999,CDH1,-,1749,7,0.0007583,22126395,(p=3.50e-03),,20655775,(p=5.30e-03),,25862567,(p=5.80e-03),,15328195,(p=6.40e-03),,23888941,(p=6.80e-03),,22945654,(p=9.10e-03),,26045824,(p=9.10e-03),,NA,,NA,,NA,
288,288,7074,TIAM1,-,145,3,0.0007665,24189000,(p=5.80e-03),,20522449,(p=7.90e-03),,27562113,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
289,289,85413,SLC22A16,-,20,2,0.0007652,26314988,(p=1.70e-03),,20179710,(p=2.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,
290,290,841,CASP8,-,789,5,0.0007834,22173242,(p=2.14e-04),,22010212,(p=6.40e-03),,29191655,(p=6.40e-03),,19684859,(p=6.40e-03),,19738422,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,
291,291,2547,XRCC6,-,419,4,0.000837,21042724,(p=2.70e-03),,18546291,(p=4.50e-03),,21107697,(p=6.20e-03),,20697560,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
292,292,10563,CXCL13,-,152,3,0.0008695,18292286,(p=9.77e-05),,22607768,(p=1.10e-03),,25966773,(p=2.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
