,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
29,29,5595,MAPK3,-,1306,159,1.179e-148,19147502,(p=1.27e-04),,21444628,(p=3.04e-04),,23306155,(p=3.05e-04),,22722337,(p=4.02e-04),,22696230,(p=4.04e-04),,26514924,(p=7.00e-04),,20726858,(p=7.01e-04),,20072648,(p=8.02e-04),,21959954,(p=8.02e-04),,16813525,(p=1.00e-03),
30,30,1499,CTNNB1,-,2298,204,1.358e-147,26268703,(p=9.73e-05),,25164010,(p=9.90e-05),,28259822,(p=1.13e-04),,24189400,(p=1.19e-04),,27607135,(p=4.03e-04),,23579873,(p=4.05e-04),,24650032,(p=8.00e-04),,28018973,(p=8.01e-04),,27780915,(p=1.10e-03),,21993766,(p=1.20e-03),
31,31,7040,TGFB1,-,3801,259,1.549e-143,24830724,(p=1.20e-04),,18676771,(p=5.01e-04),,27330076,(p=7.02e-04),,26005723,(p=7.03e-04),,22641218,(p=7.03e-04),,23500081,(p=8.00e-04),,26212008,(p=8.02e-04),,24946721,(p=1.00e-03),,24376712,(p=1.30e-03),,27862334,(p=1.30e-03),
32,32,3791,KDR,-,875,130,3.539e-142,26853422,(p=4.04e-04),,20124452,(p=5.01e-04),,18379357,(p=5.01e-04),,17631646,(p=5.01e-04),,21680174,(p=5.01e-04),,21724587,(p=7.03e-04),,27059553,(p=7.03e-04),,25340839,(p=7.04e-04),,23548264,(p=7.04e-04),,20485168,(p=8.02e-04),
33,33,2099,ESR1,-,2923,222,6.258e-142,23609470,(p=3.06e-04),,28498399,(p=4.03e-04),,25275589,(p=4.03e-04),,24758408,(p=4.04e-04),,24045439,(p=4.07e-04),,28320353,(p=7.03e-04),,18550772,(p=7.04e-04),,12970748,(p=7.05e-04),,29029116,(p=9.00e-04),,18316615,(p=1.00e-03),
34,34,367,AR,-,2103,186,3.49e-140,28468774,(p=4.05e-04),,26876202,(p=7.03e-04),,26044568,(p=7.04e-04),,19301304,(p=8.01e-04),,24779793,(p=8.02e-04),,21878636,(p=1.20e-03),,19794963,(p=1.20e-03),,22456197,(p=1.50e-03),,28745319,(p=1.50e-03),,22456196,(p=1.50e-03),
35,35,2260,FGFR1,-,503,105,2.129e-139,23536707,(p=1.12e-04),,25512530,(p=1.23e-04),,26549034,(p=3.02e-04),,21160078,(p=3.03e-04),,26936917,(p=4.06e-04),,23082000,(p=5.00e-04),,26351320,(p=7.01e-04),,23343422,(p=7.01e-04),,25900027,(p=7.03e-04),,28558758,(p=7.04e-04),
36,36,1027,CDKN1B,-,929,125,3.11e-133,25228008,(p=1.11e-04),,21439954,(p=3.04e-04),,27629878,(p=4.04e-04),,12599217,(p=5.00e-04),,27035903,(p=1.10e-03),,21062737,(p=1.30e-03),,20631637,(p=1.50e-03),,12210483,(p=1.60e-03),,25151966,(p=1.70e-03),,15688030,(p=1.80e-03),
37,37,2932,GSK3B,-,1118,134,7.526e-133,27432879,(p=3.02e-04),,23729362,(p=4.07e-04),,25124796,(p=7.02e-04),,27236820,(p=7.02e-04),,23673211,(p=7.03e-04),,22534782,(p=7.04e-04),,17972518,(p=8.00e-04),,19584164,(p=8.02e-04),,22286758,(p=1.10e-03),,27780915,(p=1.10e-03),
38,38,4851,NOTCH1,-,1098,133,8.026e-133,23916913,(p=1.17e-04),,22173954,(p=3.05e-04),,18469855,(p=3.06e-04),,20551051,(p=4.06e-04),,28122586,(p=4.07e-04),,22581828,(p=8.00e-04),,21679465,(p=8.01e-04),,20154720,(p=1.20e-03),,28302721,(p=1.50e-03),,23632994,(p=1.80e-03),
