,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
28,28,7150,TOP1,-,305,33,1.434e-47,24362462,(p=2.02e-04),,26959889,(p=7.01e-04),,12097280,(p=7.01e-04),,26540186,(p=1.20e-03),,18515798,(p=1.30e-03),,26801902,(p=1.60e-03),,15923621,(p=1.90e-03),,24327519,(p=2.50e-03),,27029323,(p=2.80e-03),,21619602,(p=3.20e-03),
29,29,331,XIAP,-,499,38,3.351e-47,27607580,(p=1.14e-04),,22173242,(p=1.15e-04),,12855663,(p=3.01e-04),,17339366,(p=7.04e-04),,25572427,(p=9.01e-04),,17094439,(p=2.40e-03),,23817665,(p=3.00e-03),,22776562,(p=3.10e-03),,24853184,(p=3.10e-03),,16211302,(p=3.10e-03),
30,30,598,BCL2L1,-,648,38,5.38e-43,21863213,(p=7.01e-04),,18568767,(p=7.01e-04),,12855666,(p=8.01e-04),,15657349,(p=2.00e-03),,23680104,(p=2.10e-03),,20603619,(p=2.10e-03),,9824152,(p=2.50e-03),,23171055,(p=3.10e-03),,16928273,(p=3.10e-03),,17927446,(p=3.70e-03),
31,31,5728,PTEN,-,1903,58,9.907e-43,26861608,(p=2.01e-04),,23613387,(p=8.01e-04),,26905328,(p=1.20e-03),,25646931,(p=2.90e-03),,28213783,(p=3.00e-03),,25725586,(p=3.10e-03),,28349562,(p=3.30e-03),,24434152,(p=3.70e-03),,25146530,(p=4.60e-03),,27634912,(p=4.90e-03),
32,32,5347,PLK1,-,605,36,1.315e-41,23144294,(p=1.16e-04),,23792639,(p=8.01e-04),,27647547,(p=1.10e-03),,28267710,(p=1.20e-03),,25826089,(p=1.20e-03),,22188812,(p=1.20e-03),,21169242,(p=1.30e-03),,22309939,(p=2.00e-03),,21399492,(p=2.00e-03),,28652654,(p=2.20e-03),
33,33,142,PARP1,-,942,40,2.583e-39,23275151,(p=3.01e-04),,27440269,(p=7.04e-04),,20473728,(p=8.01e-04),,23410825,(p=9.00e-04),,21532888,(p=1.20e-03),,18347181,(p=1.30e-03),,19996272,(p=1.80e-03),,25103497,(p=1.90e-03),,24847116,(p=2.00e-03),,27055253,(p=2.20e-03),
34,34,4780,NFE2L2,-,1034,41,7.387e-39,21842204,(p=9.01e-04),,18413364,(p=1.20e-03),,23108405,(p=2.20e-03),,26536456,(p=3.70e-03),,19417020,(p=3.90e-03),,22275372,(p=3.90e-03),,21489257,(p=4.10e-03),,24761924,(p=4.30e-03),,25739673,(p=4.30e-03),,21969819,(p=4.30e-03),
35,35,10381,TUBB3,-,198,24,2.712e-38,23853246,(p=3.00e-04),,18977553,(p=7.04e-04),,22358390,(p=7.05e-04),,12789263,(p=7.05e-04),,29491095,(p=9.00e-04),,23941826,(p=1.10e-03),,20868593,(p=1.30e-03),,25130963,(p=1.90e-03),,19828208,(p=2.90e-03),,20021611,(p=3.00e-03),
36,36,4609,MYC,-,1745,50,5.122e-38,25411027,(p=8.01e-04),,25748238,(p=8.01e-04),,19134217,(p=1.20e-03),,27249756,(p=1.20e-03),,28076844,(p=1.60e-03),,26119939,(p=2.20e-03),,26988986,(p=2.30e-03),,28192473,(p=2.90e-03),,27903272,(p=3.00e-03),,21575199,(p=3.10e-03),
37,37,238,ALK,-,529,31,3.712e-37,24288180,(p=7.00e-04),,27986745,(p=7.02e-04),,26966027,(p=1.10e-03),,26973324,(p=1.10e-03),,22203728,(p=1.20e-03),,24419060,(p=1.20e-03),,19636007,(p=2.20e-03),,19667264,(p=2.90e-03),,27637025,(p=3.20e-03),,28455243,(p=4.30e-03),
38,38,1019,CDK4,-,482,30,4.775e-37,20354191,(p=7.00e-04),,28432176,(p=7.01e-04),,27986745,(p=7.02e-04),,25876993,(p=1.20e-03),,27542767,(p=1.20e-03),,21278246,(p=2.20e-03),,28947417,(p=2.30e-03),,28349562,(p=3.30e-03),,15505422,(p=3.40e-03),,25028469,(p=3.70e-03),
39,39,3091,HIF1A,-,2688,60,5.245e-37,23785417,(p=1.09e-04),,24362462,(p=2.02e-04),,25748238,(p=8.01e-04),,16596228,(p=9.00e-04),,20706634,(p=1.30e-03),,26717965,(p=2.20e-03),,19016766,(p=3.00e-03),,22258474,(p=3.10e-03),,16899602,(p=3.70e-03),,20169663,(p=3.80e-03),
40,40,1027,CDKN1B,-,929,37,2.146e-36,18568767,(p=7.01e-04),,25524798,(p=8.01e-04),,21062737,(p=1.20e-03),,23133524,(p=1.70e-03),,18644126,(p=2.20e-03),,17148774,(p=2.30e-03),,21054888,(p=4.20e-03),,28498440,(p=4.30e-03),,25490861,(p=4.30e-03),,26940882,(p=4.50e-03),
41,41,5925,RB1,-,1124,39,1.415e-35,17160137,(p=7.00e-04),,23949216,(p=7.04e-04),,19903334,(p=9.01e-04),,17640669,(p=2.20e-03),,21278246,(p=2.20e-03),,24987858,(p=2.50e-03),,21139044,(p=3.00e-03),,17616676,(p=3.10e-03),,15763542,(p=3.30e-03),,18697743,(p=3.30e-03),
42,42,6790,AURKA,-,611,31,2.512e-35,27209210,(p=6.01e-04),,26884555,(p=8.01e-04),,19649632,(p=1.00e-03),,25625960,(p=1.20e-03),,25882311,(p=1.20e-03),,22222631,(p=1.20e-03),,23334327,(p=1.20e-03),,25082261,(p=1.30e-03),,18669163,(p=1.30e-03),,28764929,(p=2.70e-03),
43,43,5747,PTK2,-,828,34,8.53e-35,24848258,(p=7.01e-04),,26962872,(p=1.10e-03),,27009091,(p=2.00e-03),,26892465,(p=2.10e-03),,27822706,(p=2.70e-03),,26758421,(p=3.50e-03),,24062525,(p=3.80e-03),,25187396,(p=4.30e-03),,27495308,(p=4.60e-03),,23920124,(p=5.50e-03),
44,44,7515,XRCC1,-,1113,38,9.329e-35,17409981,(p=1.13e-04),,17410042,(p=1.16e-04),,19786980,(p=2.02e-04),,24525731,(p=9.01e-04),,22982660,(p=1.20e-03),,19157633,(p=1.20e-03),,25476899,(p=1.20e-03),,20734048,(p=1.20e-03),,18347181,(p=1.30e-03),,17504986,(p=1.50e-03),
45,45,4363,ABCC1,-,326,25,1.331e-34,25586348,(p=1.20e-03),,24024181,(p=1.50e-03),,17203221,(p=1.80e-03),,26950035,(p=2.50e-03),,12576456,(p=3.00e-03),,17445775,(p=3.00e-03),,20530282,(p=3.00e-03),,17925548,(p=3.20e-03),,18316614,(p=3.60e-03),,19622290,(p=3.70e-03),
46,46,10018,BCL2L11,-,424,27,1.437e-34,26874859,(p=2.01e-04),,22131152,(p=1.20e-03),,27490929,(p=1.90e-03),,23358890,(p=2.70e-03),,23382048,(p=3.40e-03),,17927446,(p=3.70e-03),,22905229,(p=4.00e-03),,26572075,(p=4.30e-03),,26287412,(p=5.30e-03),,25375379,(p=5.50e-03),
47,47,4193,MDM2,-,1687,45,1.477e-34,27550999,(p=8.01e-04),,26228206,(p=1.20e-03),,27004407,(p=1.30e-03),,18618574,(p=1.30e-03),,24732641,(p=1.80e-03),,26070072,(p=1.80e-03),,29175211,(p=2.00e-03),,26431163,(p=2.20e-03),,27259273,(p=2.70e-03),,25501825,(p=3.00e-03),
48,48,29126,CD274,-,734,32,3.459e-34,27610620,(p=7.03e-04),,28275115,(p=8.02e-04),,28112370,(p=1.30e-03),,28230773,(p=2.50e-03),,24815784,(p=2.70e-03),,28152514,(p=2.70e-03),,17920123,(p=3.10e-03),,28167507,(p=4.00e-03),,28288993,(p=4.00e-03),,27470968,(p=4.10e-03),
49,49,2305,FOXM1,-,363,25,1.806e-33,28482906,(p=1.08e-04),,26560505,(p=9.01e-04),,23531216,(p=1.90e-03),,23857410,(p=1.90e-03),,27439614,(p=1.90e-03),,28277541,(p=2.50e-03),,25537512,(p=4.30e-03),,25213081,(p=4.30e-03),,26927663,(p=4.30e-03),,25760224,(p=5.30e-03),
50,50,7422,VEGFA,-,4154,69,2.393e-33,18494554,(p=5.01e-04),,27727447,(p=7.01e-04),,19047116,(p=7.01e-04),,25889301,(p=7.01e-04),,27177865,(p=7.02e-04),,27362808,(p=7.04e-04),,23444216,(p=9.00e-04),,18516298,(p=1.20e-03),,19755511,(p=1.20e-03),,20026801,(p=1.20e-03),
51,51,2309,FOXO3,-,513,27,2.035e-32,26310353,(p=5.01e-04),,20808831,(p=1.20e-03),,19211844,(p=2.50e-03),,21092744,(p=2.90e-03),,20978166,(p=3.00e-03),,27743201,(p=3.10e-03),,26375988,(p=3.50e-03),,25791921,(p=3.60e-03),,20169663,(p=3.80e-03),,18312651,(p=4.00e-03),
52,52,4790,NFKB1,-,2819,53,1.494e-31,24300974,(p=1.20e-03),,25028470,(p=1.30e-03),,18347181,(p=1.30e-03),,25823028,(p=1.50e-03),,18006844,(p=2.00e-03),,20124446,(p=2.00e-03),,22760211,(p=2.10e-03),,20126979,(p=2.20e-03),,26522725,(p=2.20e-03),,22013068,(p=3.40e-03),
53,53,648,BMI1,-,454,25,4.242e-31,28260023,(p=1.00e-03),,25286028,(p=1.00e-03),,24913180,(p=1.30e-03),,27177084,(p=2.80e-03),,26918603,(p=4.00e-03),,21428211,(p=4.60e-03),,24800958,(p=5.30e-03),,21999765,(p=5.50e-03),,28631557,(p=5.50e-03),,27307599,(p=5.70e-03),
54,54,7465,WEE1,-,152,18,3.45e-30,24536047,(p=1.13e-04),,28652249,(p=8.01e-04),,27363019,(p=1.20e-03),,26890070,(p=2.00e-03),,26431163,(p=2.20e-03),,27077811,(p=3.20e-03),,24661910,(p=3.60e-03),,26054341,(p=3.60e-03),,22719872,(p=3.90e-03),,23531080,(p=4.60e-03),
55,55,2146,EZH2,-,780,29,5.113e-30,24850841,(p=1.00e-03),,26631032,(p=1.20e-03),,18980972,(p=1.90e-03),,27472460,(p=2.70e-03),,28813519,(p=4.00e-03),,25890085,(p=4.10e-03),,28069000,(p=5.60e-03),,25262426,(p=5.70e-03),,25633838,(p=5.90e-03),,27391784,(p=5.90e-03),
