,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
976,976,182,JAG1,-,245,11,5.874e-09,25514871,(p=2.20e-03),,20038814,(p=2.60e-03),,24722295,(p=3.10e-03),,21753153,(p=3.40e-03),,18079963,(p=3.60e-03),,22020917,(p=4.70e-03),,27315779,(p=4.70e-03),,18632624,(p=5.10e-03),,24659709,(p=6.20e-03),,23157415,(p=7.10e-03),
977,977,23410,SIRT3,-,187,10,6.099e-09,28197634,(p=1.70e-03),,27367026,(p=1.70e-03),,27420645,(p=4.50e-03),,25103363,(p=5.10e-03),,26743598,(p=5.60e-03),,25915406,(p=6.50e-03),,25961022,(p=6.50e-03),,25915842,(p=7.40e-03),,22674009,(p=8.90e-03),,26317998,(p=9.40e-03),
978,978,11035,RIPK3,-,92,8,6.135e-09,26355347,(p=9.01e-04),,27362805,(p=2.20e-03),,17114179,(p=5.00e-03),,28412393,(p=5.10e-03),,22864571,(p=5.50e-03),,25563840,(p=5.50e-03),,26786097,(p=7.10e-03),,22421439,(p=9.50e-03),,NA,,NA,
979,979,4616,GADD45B,-,58,7,6.866e-09,21062976,(p=9.01e-04),,21127053,(p=2.70e-03),,23110778,(p=2.70e-03),,27852859,(p=3.60e-03),,21810943,(p=4.10e-03),,15509538,(p=5.20e-03),,18515079,(p=9.00e-03),,NA,,NA,,NA,
980,980,4973,OLR1,-,249,11,6.926e-09,26895376,(p=1.70e-03),,25170920,(p=2.20e-03),,22863784,(p=2.20e-03),,21637860,(p=4.70e-03),,20692795,(p=5.50e-03),,17717293,(p=6.10e-03),,15001526,(p=7.60e-03),,25080882,(p=7.70e-03),,21383245,(p=8.20e-03),,26752047,(p=8.90e-03),
981,981,6376,CX3CL1,-,250,11,7.216e-09,19840952,(p=1.20e-03),,26718770,(p=1.70e-03),,24788416,(p=3.60e-03),,23029290,(p=4.00e-03),,20511186,(p=6.60e-03),,19132243,(p=7.30e-03),,21750716,(p=7.80e-03),,26496926,(p=8.60e-03),,23117657,(p=8.70e-03),,14514721,(p=9.00e-03),
982,982,8714,ABCC3,-,94,8,7.266e-09,28356150,(p=1.03e-04),,25088576,(p=2.00e-03),,27709738,(p=3.60e-03),,26769852,(p=5.60e-03),,22105759,(p=6.20e-03),,27171227,(p=6.30e-03),,21799180,(p=7.60e-03),,26733163,(p=8.30e-03),,NA,,NA,
983,983,6405,SEMA3F,-,59,7,7.737e-09,19177200,(p=2.00e-03),,21349996,(p=3.60e-03),,21610314,(p=4.70e-03),,15967098,(p=6.30e-03),,20124444,(p=6.30e-03),,17308083,(p=6.80e-03),,26447612,(p=8.20e-03),,NA,,NA,,NA,
984,984,26471,NUPR1,-,59,7,7.729e-09,22961798,(p=5.01e-04),,27336713,(p=1.10e-03),,12174869,(p=5.10e-03),,25899918,(p=8.80e-03),,18690848,(p=9.60e-03),,28000106,(p=9.70e-03),,23443904,(p=9.70e-03),,NA,,NA,,NA,
985,985,708,C1QBP,-,192,10,7.804e-09,24189400,(p=1.05e-04),,21627988,(p=1.70e-03),,22101277,(p=2.00e-03),,26497555,(p=3.60e-03),,25061661,(p=4.70e-03),,25852190,(p=5.60e-03),,21205079,(p=7.40e-03),,25573962,(p=8.20e-03),,16164755,(p=8.20e-03),,21536672,(p=9.70e-03),
986,986,5536,PPP5C,-,95,8,7.879e-09,21235734,(p=4.00e-03),,19586900,(p=4.60e-03),,18280813,(p=4.70e-03),,15328343,(p=5.10e-03),,25326185,(p=6.60e-03),,15218033,(p=7.10e-03),,21921034,(p=8.20e-03),,12519780,(p=8.20e-03),,NA,,NA,
987,987,6788,STK3,-,95,8,7.871e-09,28152516,(p=1.70e-03),,20231902,(p=3.60e-03),,21104395,(p=6.30e-03),,19962312,(p=7.30e-03),,23459937,(p=9.00e-03),,27566175,(p=9.10e-03),,18347058,(p=9.80e-03),,28103766,(p=9.80e-03),,NA,,NA,
988,988,4907,NT5E,-,140,9,8.088e-09,28158983,(p=4.01e-04),,26708311,(p=1.40e-03),,17487388,(p=2.60e-03),,28652244,(p=2.80e-03),,20874842,(p=4.40e-03),,28202050,(p=8.70e-03),,28060732,(p=9.60e-03),,24798880,(p=9.60e-03),,22833450,(p=9.70e-03),,NA,
989,989,6456,SH3GL2,-,96,8,8.545e-09,23814487,(p=9.00e-04),,20512084,(p=2.20e-03),,22968441,(p=3.60e-03),,24658140,(p=6.20e-03),,26888829,(p=7.00e-03),,24736727,(p=7.10e-03),,25721793,(p=7.50e-03),,24854121,(p=9.70e-03),,NA,,NA,
990,990,27022,FOXD3,-,33,6,8.663e-09,23058321,(p=4.40e-03),,25894280,(p=5.80e-03),,20332228,(p=6.10e-03),,26898989,(p=7.10e-03),,26341266,(p=7.10e-03),,24970808,(p=9.00e-03),,NA,,NA,,NA,,NA,
991,991,3673,ITGA2,-,395,13,8.656e-09,23951036,(p=1.03e-04),,25808196,(p=1.05e-04),,23418787,(p=5.04e-04),,26850110,(p=5.05e-04),,12181354,(p=1.70e-03),,19789387,(p=3.20e-03),,17331499,(p=4.10e-03),,21787362,(p=4.40e-03),,21474814,(p=5.10e-03),,12657625,(p=5.60e-03),
992,992,8614,STC2,-,60,7,8.655e-09,24375080,(p=1.50e-03),,27863406,(p=3.60e-03),,27662663,(p=4.30e-03),,17909264,(p=6.10e-03),,25830567,(p=6.20e-03),,26361149,(p=7.80e-03),,17545519,(p=8.40e-03),,NA,,NA,,NA,
993,993,5901,RAN,-,322,12,8.694e-09,28655764,(p=5.00e-04),,23444224,(p=5.04e-04),,22090358,(p=1.20e-03),,27716616,(p=1.50e-03),,20028979,(p=2.40e-03),,23251006,(p=3.10e-03),,25444926,(p=4.70e-03),,23311631,(p=5.10e-03),,25852190,(p=5.60e-03),,20942967,(p=7.10e-03),
994,994,5267,SERPINA4,-,61,7,9.728e-09,24129914,(p=2.60e-03),,26790955,(p=3.60e-03),,25307947,(p=3.60e-03),,20509975,(p=4.40e-03),,23666756,(p=5.60e-03),,26156753,(p=7.10e-03),,28440474,(p=7.30e-03),,NA,,NA,,NA,
995,995,10140,TOB1,-,61,7,9.719e-09,26165839,(p=1.40e-03),,23589165,(p=1.50e-03),,22158108,(p=1.50e-03),,22710759,(p=1.70e-03),,19569230,(p=2.20e-03),,19491269,(p=3.70e-03),,11904957,(p=4.00e-03),,NA,,NA,,NA,
996,996,10553,HTATIP2,-,61,7,9.709e-09,24096486,(p=9.53e-05),,26718891,(p=6.00e-04),,18972434,(p=4.00e-03),,22733137,(p=4.30e-03),,16799960,(p=6.60e-03),,18537194,(p=8.90e-03),,25135222,(p=9.90e-03),,NA,,NA,,NA,
997,997,9353,SLIT2,-,146,9,1.161e-08,27176045,(p=9.00e-04),,24297051,(p=1.70e-03),,21686327,(p=2.00e-03),,23314850,(p=3.20e-03),,26542734,(p=6.30e-03),,21385904,(p=6.60e-03),,22826604,(p=8.60e-03),,28402926,(p=9.10e-03),,25590802,(p=9.60e-03),,NA,
998,998,7037,TFRC,-,332,12,1.216e-08,24189400,(p=1.05e-04),,19238537,(p=5.05e-04),,21849092,(p=1.10e-03),,24435655,(p=2.20e-03),,21859709,(p=3.30e-03),,27523281,(p=3.60e-03),,27384479,(p=4.10e-03),,15951569,(p=4.80e-03),,24890018,(p=5.10e-03),,12210842,(p=5.60e-03),
999,999,27330,RPS6KA6,-,35,6,1.252e-08,23635776,(p=1.00e-04),,24189400,(p=1.05e-04),,26397146,(p=9.00e-04),,22020623,(p=9.01e-04),,21239520,(p=6.50e-03),,18628456,(p=7.10e-03),,NA,,NA,,NA,,NA,
1000,1000,2319,FLOT2,-,101,8,1.269e-08,25053596,(p=4.01e-04),,25738752,(p=4.70e-03),,15492257,(p=5.60e-03),,24747692,(p=6.30e-03),,28188157,(p=6.60e-03),,25403318,(p=6.80e-03),,26206082,(p=7.80e-03),,17307333,(p=8.90e-03),,NA,,NA,
1001,1001,6366,CCL21,-,148,9,1.304e-08,20488224,(p=1.10e-03),,21698152,(p=1.70e-03),,25744065,(p=2.40e-03),,22438908,(p=3.50e-03),,25961925,(p=5.60e-03),,27574129,(p=7.80e-03),,28487957,(p=9.20e-03),,22392503,(p=9.40e-03),,25556164,(p=9.70e-03),,NA,
1002,1002,928,CD9,-,203,10,1.311e-08,25760022,(p=1.00e-03),,22095071,(p=1.10e-03),,15226408,(p=2.00e-03),,24246676,(p=4.70e-03),,26573230,(p=5.60e-03),,20581239,(p=6.60e-03),,24466195,(p=8.10e-03),,24531716,(p=8.80e-03),,17018612,(p=8.90e-03),,21549094,(p=9.20e-03),
1003,1003,5518,PPP2R1A,-,203,10,1.31e-08,24189400,(p=1.05e-04),,27469332,(p=1.70e-03),,16044149,(p=1.70e-03),,27485451,(p=2.00e-03),,19293187,(p=4.40e-03),,14645548,(p=5.50e-03),,26280018,(p=5.60e-03),,24885237,(p=6.80e-03),,11591705,(p=6.80e-03),,11531413,(p=9.00e-03),
1004,1004,84432,PROK1,-,64,7,1.36e-08,19523441,(p=5.04e-04),,21098624,(p=1.70e-03),,20795791,(p=1.70e-03),,18571163,(p=3.40e-03),,17289879,(p=5.50e-03),,18339712,(p=5.60e-03),,26192875,(p=9.80e-03),,NA,,NA,,NA,
1005,1005,4192,MDK,-,149,9,1.378e-08,27813495,(p=4.00e-04),,15897897,(p=1.10e-03),,18698021,(p=1.70e-03),,22669742,(p=1.70e-03),,21233844,(p=2.20e-03),,17971413,(p=4.40e-03),,24567526,(p=8.70e-03),,24500281,(p=8.90e-03),,21989914,(p=9.20e-03),,NA,
1006,1006,4070,TACSTD2,-,103,8,1.476e-08,24086649,(p=5.04e-04),,27022065,(p=1.70e-03),,25779928,(p=4.60e-03),,28345466,(p=5.60e-03),,26773504,(p=7.70e-03),,20858281,(p=8.20e-03),,27283984,(p=8.60e-03),,24816726,(p=9.60e-03),,NA,,NA,
1007,1007,2049,EPHB3,-,36,6,1.486e-08,21266352,(p=5.04e-04),,19483190,(p=1.70e-03),,24707046,(p=4.10e-03),,15951569,(p=4.80e-03),,22314363,(p=6.30e-03),,27986811,(p=8.40e-03),,NA,,NA,,NA,,NA,
1008,1008,8804,CREG1,-,36,6,1.484e-08,19769965,(p=9.00e-04),,26722374,(p=1.70e-03),,24018888,(p=2.90e-03),,21872252,(p=4.40e-03),,21939655,(p=6.40e-03),,21263217,(p=9.00e-03),,NA,,NA,,NA,,NA,
1009,1009,57326,PBXIP1,-,36,6,1.483e-08,22187427,(p=2.70e-03),,27748944,(p=3.50e-03),,23321675,(p=5.00e-03),,26590606,(p=5.80e-03),,24038948,(p=5.80e-03),,24470547,(p=8.70e-03),,NA,,NA,,NA,,NA,
1010,1010,59277,NTN4,-,36,6,1.481e-08,25909166,(p=1.20e-03),,20407033,(p=1.70e-03),,22496621,(p=5.60e-03),,21406174,(p=7.80e-03),,17545519,(p=8.40e-03),,27840993,(p=9.20e-03),,NA,,NA,,NA,,NA,
1011,1011,6862,TBXT,-,65,7,1.509e-08,27893433,(p=2.01e-04),,23783250,(p=1.20e-03),,24445144,(p=1.90e-03),,22611028,(p=2.20e-03),,25009296,(p=5.60e-03),,23788039,(p=5.60e-03),,27049720,(p=9.40e-03),,NA,,NA,,NA,
1012,1012,2597,GAPDH,-,339,12,1.511e-08,24189400,(p=1.05e-04),,25808196,(p=1.05e-04),,25944804,(p=1.70e-03),,21979951,(p=4.40e-03),,21749859,(p=5.60e-03),,25852190,(p=5.60e-03),,24658140,(p=6.20e-03),,24999758,(p=7.10e-03),,25944651,(p=7.30e-03),,23428871,(p=8.20e-03),
1013,1013,1072,CFL1,-,271,11,1.614e-08,25784483,(p=5.01e-04),,26936386,(p=6.00e-04),,24425731,(p=1.10e-03),,20564088,(p=1.70e-03),,19556892,(p=1.70e-03),,27665963,(p=4.10e-03),,16456544,(p=5.10e-03),,23831569,(p=6.10e-03),,21045147,(p=6.30e-03),,20729910,(p=8.70e-03),
1014,1014,840,CASP7,-,208,10,1.636e-08,25435190,(p=5.03e-04),,28165150,(p=1.70e-03),,27084536,(p=2.20e-03),,24434142,(p=2.40e-03),,20950443,(p=4.10e-03),,25156550,(p=4.70e-03),,23732112,(p=5.10e-03),,19996278,(p=5.60e-03),,24407236,(p=9.20e-03),,19738422,(p=9.80e-03),
1015,1015,2691,GHRH,-,66,7,1.677e-08,27816751,(p=1.06e-04),,20518847,(p=3.60e-03),,20633588,(p=4.40e-03),,19524226,(p=4.70e-03),,26917260,(p=5.50e-03),,11773624,(p=6.20e-03),,28130121,(p=9.00e-03),,NA,,NA,,NA,
1016,1016,10403,NDC80,-,105,8,1.704e-08,15504738,(p=9.01e-04),,19878654,(p=3.20e-03),,25852190,(p=5.60e-03),,26612002,(p=6.10e-03),,25132262,(p=6.60e-03),,24327015,(p=7.30e-03),,24694948,(p=7.30e-03),,23056589,(p=8.90e-03),,NA,,NA,
1017,1017,6925,TCF4,-,209,10,1.708e-08,24846398,(p=2.30e-03),,21743491,(p=2.70e-03),,24876153,(p=3.60e-03),,20603605,(p=5.00e-03),,17962194,(p=7.00e-03),,25483087,(p=8.90e-03),,17983804,(p=9.00e-03),,27801786,(p=9.00e-03),,17412698,(p=9.50e-03),,27430592,(p=9.70e-03),
1018,1018,6050,RNH1,-,67,7,1.862e-08,27576342,(p=9.91e-05),,25193113,(p=3.01e-04),,24769129,(p=4.00e-04),,24768914,(p=4.40e-03),,21125316,(p=8.60e-03),,23703635,(p=8.80e-03),,23584480,(p=9.10e-03),,NA,,NA,,NA,
1019,1019,64321,SOX17,-,67,7,1.86e-08,28237397,(p=1.10e-03),,19301122,(p=4.80e-03),,21514720,(p=7.60e-03),,21957254,(p=7.80e-03),,25971583,(p=8.20e-03),,24407731,(p=8.90e-03),,27738313,(p=9.70e-03),,NA,,NA,,NA,
1020,1020,1048,CEACAM5,-,213,10,2.042e-08,25731731,(p=6.00e-04),,25608838,(p=1.70e-03),,28705152,(p=1.70e-03),,27072247,(p=1.90e-03),,25484061,(p=3.10e-03),,25402018,(p=3.60e-03),,26673628,(p=4.30e-03),,26892612,(p=8.60e-03),,24293105,(p=8.70e-03),,23697613,(p=8.90e-03),
1021,1021,1654,DDX3X,-,213,10,2.04e-08,26364611,(p=1.04e-04),,25343452,(p=4.00e-04),,26311743,(p=5.03e-04),,25820276,(p=2.90e-03),,21237216,(p=6.10e-03),,16818630,(p=6.60e-03),,16301996,(p=6.80e-03),,18729074,(p=7.80e-03),,21575865,(p=9.00e-03),,19135240,(p=9.00e-03),
1022,1022,6374,CXCL5,-,108,8,2.12e-08,24346967,(p=1.01e-04),,22711685,(p=1.70e-03),,27748886,(p=1.70e-03),,24583128,(p=3.60e-03),,25462858,(p=3.60e-03),,19838218,(p=4.70e-03),,23045282,(p=4.80e-03),,20945384,(p=7.80e-03),,NA,,NA,
1023,1023,4255,MGMT,-,599,15,2.177e-08,24718901,(p=9.72e-05),,19056673,(p=1.40e-03),,17597106,(p=1.70e-03),,26648123,(p=1.70e-03),,25163906,(p=4.30e-03),,20935218,(p=4.70e-03),,22701311,(p=4.80e-03),,21957016,(p=5.10e-03),,27533246,(p=5.50e-03),,26208482,(p=5.60e-03),
1024,1024,835,CASP2,-,158,9,2.264e-08,19593445,(p=2.01e-04),,19715609,(p=4.70e-03),,22396545,(p=5.10e-03),,25301067,(p=6.30e-03),,11156409,(p=7.30e-03),,27049919,(p=8.60e-03),,22002103,(p=9.60e-03),,19738422,(p=9.80e-03),,17195089,(p=9.80e-03),,NA,
1025,1025,5371,PML,-,513,14,2.27e-08,22033920,(p=4.00e-04),,23440206,(p=5.03e-04),,19597475,(p=5.05e-04),,25293974,(p=1.00e-03),,18566754,(p=1.30e-03),,23563092,(p=2.90e-03),,14597622,(p=3.60e-03),,12540841,(p=4.00e-03),,26026090,(p=5.60e-03),,15375079,(p=6.10e-03),
1026,1026,11065,UBE2C,-,159,9,2.387e-08,15504738,(p=9.01e-04),,25739083,(p=1.70e-03),,24699941,(p=2.70e-03),,27349176,(p=4.30e-03),,25917796,(p=4.70e-03),,25376843,(p=5.50e-03),,25832867,(p=5.50e-03),,23102841,(p=6.50e-03),,26329581,(p=8.90e-03),,NA,
1027,1027,10863,ADAM28,-,39,6,2.421e-08,22636800,(p=1.70e-03),,24007880,(p=2.20e-03),,27661126,(p=6.40e-03),,17047053,(p=6.60e-03),,26918856,(p=8.20e-03),,27749584,(p=9.50e-03),,NA,,NA,,NA,,NA,
1028,1028,79626,TNFAIP8L2,-,39,6,2.419e-08,26781452,(p=8.00e-04),,27779698,(p=1.70e-03),,25536447,(p=3.60e-03),,27712587,(p=7.00e-03),,28081733,(p=8.60e-03),,28186089,(p=9.00e-03),,NA,,NA,,NA,,NA,
1029,1029,2023,ENO1,-,217,10,2.418e-08,24650096,(p=1.30e-03),,25887760,(p=1.70e-03),,23381546,(p=2.20e-03),,27996156,(p=3.60e-03),,23676977,(p=3.60e-03),,25951350,(p=3.70e-03),,15951569,(p=4.80e-03),,26024773,(p=5.20e-03),,19135240,(p=9.00e-03),,18813785,(p=9.70e-03),
1030,1030,2191,FAP,-,110,8,2.435e-08,22911669,(p=1.70e-03),,27983931,(p=1.70e-03),,24885257,(p=2.00e-03),,26342814,(p=7.70e-03),,24722280,(p=8.30e-03),,27492457,(p=8.60e-03),,22323494,(p=8.60e-03),,26671446,(p=8.70e-03),,NA,,NA,
1031,1031,2119,ETV5,-,70,7,2.514e-08,21689625,(p=2.20e-03),,25172658,(p=4.10e-03),,25801911,(p=4.30e-03),,21520040,(p=4.40e-03),,19443906,(p=7.30e-03),,28408625,(p=8.00e-03),,17638886,(p=9.70e-03),,NA,,NA,,NA,
1032,1032,54984,PINX1,-,70,7,2.511e-08,24268029,(p=3.70e-03),,24672800,(p=6.10e-03),,22316341,(p=6.20e-03),,23341363,(p=6.30e-03),,28586040,(p=6.60e-03),,25045845,(p=8.60e-03),,25888829,(p=9.40e-03),,NA,,NA,,NA,
1033,1033,2821,GPI,-,111,8,2.609e-08,26308071,(p=1.60e-03),,14566819,(p=1.70e-03),,26201353,(p=2.70e-03),,23248119,(p=4.30e-03),,17690101,(p=4.70e-03),,15570012,(p=5.50e-03),,12517804,(p=6.30e-03),,28648642,(p=8.60e-03),,NA,,NA,
1034,1034,6789,STK4,-,111,8,2.606e-08,22619175,(p=5.01e-04),,28152516,(p=1.70e-03),,23419720,(p=1.90e-03),,28656802,(p=3.90e-03),,26457732,(p=6.80e-03),,23647599,(p=7.10e-03),,21512132,(p=8.60e-03),,28103766,(p=9.80e-03),,NA,,NA,
1035,1035,1003,CDH5,-,219,10,2.623e-08,27362942,(p=4.00e-04),,20386594,(p=2.90e-03),,23376478,(p=3.60e-03),,21190990,(p=3.70e-03),,20224040,(p=4.80e-03),,22922959,(p=5.60e-03),,22623531,(p=6.00e-03),,24658140,(p=6.20e-03),,28396577,(p=8.80e-03),,28347704,(p=9.70e-03),
1036,1036,90780,PYGO2,-,40,6,2.816e-08,26645832,(p=2.40e-03),,23456637,(p=2.80e-03),,20204459,(p=4.00e-03),,23865714,(p=7.30e-03),,16609037,(p=7.70e-03),,26876203,(p=9.00e-03),,NA,,NA,,NA,,NA,
1037,1037,3371,TNC,-,222,10,2.98e-08,20083228,(p=2.20e-03),,27717868,(p=4.10e-03),,18504437,(p=4.40e-03),,17616673,(p=4.40e-03),,27487140,(p=4.70e-03),,19459858,(p=6.10e-03),,24808173,(p=7.90e-03),,22110694,(p=9.50e-03),,16245312,(p=9.60e-03),,11470832,(p=9.80e-03),
1038,1038,3727,JUND,-,114,8,3.207e-08,12727841,(p=1.70e-03),,16423552,(p=2.20e-03),,27184257,(p=3.80e-03),,18454173,(p=4.30e-03),,19166930,(p=4.80e-03),,24647988,(p=5.10e-03),,21559334,(p=8.70e-03),,12226747,(p=9.70e-03),,NA,,NA,
1039,1039,5966,REL,-,165,9,3.26e-08,21933882,(p=1.20e-03),,24337154,(p=2.20e-03),,10602468,(p=4.40e-03),,12504005,(p=4.70e-03),,18037997,(p=5.10e-03),,28259870,(p=5.10e-03),,25299780,(p=5.50e-03),,21984918,(p=7.70e-03),,8621542,(p=9.80e-03),,NA,
1040,1040,8805,TRIM24,-,73,7,3.358e-08,29021135,(p=2.03e-04),,24469053,(p=5.04e-04),,26805734,(p=9.01e-04),,28114950,(p=5.60e-03),,16643855,(p=5.60e-03),,25065590,(p=9.10e-03),,28061796,(p=9.80e-03),,NA,,NA,,NA,
1041,1041,9097,USP14,-,73,7,3.355e-08,27592452,(p=5.04e-04),,24319254,(p=1.70e-03),,27813535,(p=4.40e-03),,26397990,(p=5.10e-03),,26712154,(p=7.10e-03),,23702845,(p=9.50e-03),,28151478,(p=9.80e-03),,NA,,NA,,NA,
1042,1042,815,CAMK2A,-,167,9,3.61e-08,18227124,(p=9.01e-04),,16565089,(p=1.00e-03),,17632540,(p=3.50e-03),,11027280,(p=4.70e-03),,25852190,(p=5.60e-03),,18305109,(p=6.10e-03),,16115892,(p=8.30e-03),,20584908,(p=9.20e-03),,8615909,(p=9.60e-03),,NA,
1043,1043,22933,SIRT2,-,167,9,3.606e-08,24419059,(p=1.70e-03),,24446434,(p=2.70e-03),,26942878,(p=4.40e-03),,25924011,(p=4.70e-03),,23915912,(p=5.10e-03),,23348706,(p=5.50e-03),,25915617,(p=6.60e-03),,25794641,(p=9.70e-03),,19282667,(p=9.70e-03),,NA,
1044,1044,1602,DACH1,-,74,7,3.685e-08,24882577,(p=1.05e-04),,25322986,(p=1.60e-03),,23492369,(p=3.70e-03),,27278537,(p=4.60e-03),,24999758,(p=7.10e-03),,27916422,(p=8.10e-03),,24912879,(p=8.10e-03),,NA,,NA,,NA,
1045,1045,7071,KLF10,-,74,7,3.682e-08,26922828,(p=2.40e-03),,22025675,(p=3.60e-03),,21524276,(p=5.10e-03),,9492071,(p=5.50e-03),,22563190,(p=6.80e-03),,24885297,(p=7.60e-03),,21262377,(p=8.20e-03),,NA,,NA,,NA,
1046,1046,1164,CKS2,-,42,6,3.792e-08,15504738,(p=9.01e-04),,23121546,(p=5.60e-03),,25852190,(p=5.60e-03),,17388661,(p=5.80e-03),,18498131,(p=9.50e-03),,23861775,(p=9.80e-03),,NA,,NA,,NA,,NA,
1047,1047,1856,DVL2,-,117,8,3.906e-08,10806215,(p=3.70e-03),,24893630,(p=4.10e-03),,18838381,(p=7.60e-03),,18692936,(p=8.00e-03),,24427302,(p=8.10e-03),,28513833,(p=8.80e-03),,18787224,(p=9.10e-03),,23396968,(p=9.70e-03),,NA,,NA,
1048,1048,6648,SOD2,-,822,17,3.926e-08,25889634,(p=1.10e-03),,25499851,(p=1.50e-03),,23271813,(p=3.60e-03),,26439801,(p=4.10e-03),,15701646,(p=4.70e-03),,23964924,(p=5.10e-03),,27931283,(p=5.50e-03),,27131313,(p=5.50e-03),,26707081,(p=5.60e-03),,16966488,(p=6.60e-03),
1049,1049,6932,TCF7,-,75,7,4.034e-08,28220803,(p=1.30e-03),,22550000,(p=3.50e-03),,21447180,(p=3.50e-03),,26079538,(p=6.10e-03),,27683056,(p=7.60e-03),,23966864,(p=7.70e-03),,25143352,(p=9.70e-03),,NA,,NA,,NA,
1050,1050,3181,HNRNPA2B1,-,230,10,4.121e-08,24189400,(p=1.05e-04),,28351333,(p=9.01e-04),,24998203,(p=2.40e-03),,26774881,(p=3.90e-03),,20462248,(p=6.10e-03),,24675500,(p=6.60e-03),,24591637,(p=7.30e-03),,21642356,(p=8.60e-03),,25586062,(p=8.90e-03),,21575865,(p=9.00e-03),
1051,1051,3959,LGALS3BP,-,118,8,4.162e-08,24189400,(p=1.05e-04),,28336809,(p=4.00e-04),,23184915,(p=1.70e-03),,19544526,(p=5.10e-03),,23233740,(p=5.60e-03),,20581239,(p=6.60e-03),,24362527,(p=6.60e-03),,9495353,(p=7.10e-03),,NA,,NA,
1052,1052,3838,KPNA2,-,299,11,4.274e-08,27009856,(p=2.03e-04),,24930886,(p=9.01e-04),,23907459,(p=1.20e-03),,16552725,(p=3.60e-03),,24799195,(p=4.10e-03),,25109899,(p=4.40e-03),,21220479,(p=5.50e-03),,24999758,(p=7.10e-03),,19117056,(p=7.70e-03),,22843992,(p=9.00e-03),
1053,1053,7045,TGFBI,-,231,10,4.281e-08,25369402,(p=4.02e-04),,22374302,(p=1.20e-03),,20863486,(p=1.70e-03),,24530597,(p=3.60e-03),,24499734,(p=4.40e-03),,25772247,(p=5.00e-03),,22326753,(p=7.60e-03),,22159598,(p=7.60e-03),,26084452,(p=8.10e-03),,26503734,(p=8.30e-03),
1054,1054,8445,DYRK2,-,43,6,4.363e-08,27746162,(p=9.00e-04),,29193658,(p=5.10e-03),,26341817,(p=5.60e-03),,22307329,(p=7.30e-03),,26804244,(p=8.60e-03),,27532268,(p=8.80e-03),,NA,,NA,,NA,,NA,
1055,1055,1022,CDK7,-,172,9,4.61e-08,22447844,(p=2.03e-04),,23532886,(p=3.60e-03),,27301701,(p=3.80e-03),,21315177,(p=5.10e-03),,25047832,(p=5.50e-03),,25852190,(p=5.60e-03),,22021906,(p=7.70e-03),,9840937,(p=7.70e-03),,28423697,(p=9.50e-03),,NA,
1056,1056,3757,KCNH2,-,545,14,4.653e-08,24449824,(p=1.70e-03),,24516604,(p=1.70e-03),,22161019,(p=3.10e-03),,19765650,(p=4.40e-03),,19244476,(p=4.70e-03),,21048156,(p=5.50e-03),,19577877,(p=5.60e-03),,17976575,(p=6.80e-03),,25719829,(p=6.90e-03),,19821083,(p=6.90e-03),
1057,1057,1030,CDKN2B,-,379,12,4.94e-08,17513607,(p=1.20e-03),,10574984,(p=1.70e-03),,26911146,(p=5.60e-03),,17597576,(p=6.00e-03),,28618933,(p=7.10e-03),,11695244,(p=7.10e-03),,24618291,(p=7.70e-03),,28784723,(p=9.50e-03),,9163429,(p=9.70e-03),,27090891,(p=9.70e-03),
1058,1058,6489,ST8SIA1,-,44,6,5.019e-08,20889649,(p=1.20e-03),,19956670,(p=4.80e-03),,15175338,(p=6.10e-03),,25109336,(p=8.00e-03),,28751193,(p=8.10e-03),,24842107,(p=9.50e-03),,NA,,NA,,NA,,NA,
1059,1059,2171,FABP5,-,78,7,5.274e-08,20424164,(p=1.10e-03),,28374947,(p=1.70e-03),,23722546,(p=2.00e-03),,22010213,(p=4.70e-03),,21356353,(p=5.60e-03),,22761399,(p=9.00e-03),,25797252,(p=9.80e-03),,NA,,NA,,NA,
1060,1060,3880,KRT19,-,237,10,5.423e-08,23591159,(p=4.00e-04),,28783171,(p=4.01e-04),,25820415,(p=1.00e-03),,20080707,(p=1.20e-03),,19265690,(p=1.70e-03),,28982900,(p=1.70e-03),,25476897,(p=3.80e-03),,23833298,(p=4.30e-03),,27863477,(p=7.60e-03),,26730601,(p=9.10e-03),
1061,1061,5716,PSMD10,-,123,8,5.721e-08,24037855,(p=5.01e-04),,27835604,(p=5.10e-03),,28653901,(p=6.00e-03),,18161051,(p=6.30e-03),,25238053,(p=8.00e-03),,26364616,(p=9.00e-03),,21287809,(p=9.20e-03),,21254169,(p=9.50e-03),,NA,,NA,
1062,1062,2139,EYA2,-,45,6,5.753e-08,26329363,(p=4.40e-03),,25555392,(p=5.50e-03),,26837415,(p=6.10e-03),,24508260,(p=6.60e-03),,21706047,(p=9.50e-03),,24810906,(p=9.60e-03),,NA,,NA,,NA,,NA,
1063,1063,5978,REST,-,177,9,5.87e-08,26100015,(p=1.06e-04),,27004407,(p=4.01e-04),,23928058,(p=1.50e-03),,22668508,(p=4.00e-03),,24415532,(p=4.10e-03),,25524378,(p=5.50e-03),,25299066,(p=7.60e-03),,28218735,(p=8.30e-03),,23284171,(p=9.60e-03),,NA,
