,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
702,702,2313,FLI1,-,147,5,9.822e-08,25779942,(p=2.60e-03),,28561686,(p=4.20e-03),,17727680,(p=5.70e-03),,25379017,(p=8.30e-03),,11313879,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
703,703,9641,IKBKE,-,147,5,9.808e-08,25365225,(p=2.60e-03),,24401319,(p=4.60e-03),,19497997,(p=6.20e-03),,22942254,(p=7.10e-03),,26177467,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,
704,704,10406,WFDC2,-,147,5,9.794e-08,25354091,(p=1.10e-03),,27184254,(p=1.30e-03),,27862665,(p=2.60e-03),,23129262,(p=8.60e-03),,25190018,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
705,705,10855,HPSE,-,296,6,1.015e-07,26624982,(p=4.40e-03),,28581441,(p=5.70e-03),,18212251,(p=6.60e-03),,22009724,(p=6.70e-03),,27565180,(p=8.60e-03),,23984412,(p=8.90e-03),,NA,,NA,,NA,,NA,
706,706,55135,WRAP53,-,54,4,1.023e-07,26426684,(p=1.40e-03),,20494116,(p=5.10e-03),,25070141,(p=5.70e-03),,25512560,(p=5.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
707,707,55183,RIF1,-,54,4,1.021e-07,28241136,(p=6.02e-04),,19483192,(p=6.06e-04),,15342490,(p=3.50e-03),,23486525,(p=5.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
708,708,1108,CHD4,-,149,5,1.042e-07,28842166,(p=1.31e-04),,22219182,(p=2.06e-04),,26095183,(p=2.07e-04),,25737278,(p=3.02e-04),,26296641,(p=8.60e-03),,NA,,NA,,NA,,NA,,NA,
709,709,1454,CSNK1E,-,149,5,1.04e-07,18518968,(p=1.00e-03),,25404202,(p=1.60e-03),,24947187,(p=2.90e-03),,22623531,(p=9.10e-03),,20507565,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
710,710,6566,SLC16A1,-,149,5,1.039e-07,25263481,(p=2.50e-03),,28923861,(p=2.60e-03),,24277449,(p=2.70e-03),,24012639,(p=4.60e-03),,24858043,(p=6.10e-03),,NA,,NA,,NA,,NA,,NA,
711,711,3838,KPNA2,-,299,6,1.068e-07,21319273,(p=1.70e-03),,23907459,(p=4.20e-03),,16188882,(p=5.40e-03),,24930886,(p=5.90e-03),,23178491,(p=6.00e-03),,23749771,(p=9.20e-03),,NA,,NA,,NA,,NA,
712,712,2621,GAS6,-,150,5,1.071e-07,27893463,(p=1.80e-03),,27279912,(p=2.30e-03),,26206560,(p=5.10e-03),,28440492,(p=6.00e-03),,27703030,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,
713,713,9577,BABAM2,-,55,4,1.091e-07,24780295,(p=2.01e-04),,17525341,(p=2.30e-03),,19261746,(p=7.10e-03),,28333135,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
714,714,9261,MAPKAPK2,-,151,5,1.104e-07,24556918,(p=1.70e-03),,20932473,(p=4.20e-03),,17292828,(p=5.20e-03),,24082115,(p=8.50e-03),,19672773,(p=8.80e-03),,NA,,NA,,NA,,NA,,NA,
715,715,2101,ESRRA,-,152,5,1.139e-07,26160845,(p=2.50e-03),,25643697,(p=6.20e-03),,19429439,(p=6.60e-03),,18509053,(p=7.60e-03),,19276159,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,
716,716,11224,RPL35,-,56,4,1.17e-07,24755837,(p=6.04e-04),,21319273,(p=1.70e-03),,17361185,(p=5.70e-03),,24140708,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
717,717,5754,PTK7,-,57,4,1.256e-07,27557627,(p=2.60e-03),,25204555,(p=3.00e-03),,25962058,(p=4.00e-03),,24587299,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
718,718,4914,NTRK1,-,310,6,1.306e-07,25840418,(p=2.30e-03),,22561027,(p=5.70e-03),,19330021,(p=6.50e-03),,26496938,(p=7.50e-03),,18678285,(p=7.50e-03),,22623531,(p=9.10e-03),,NA,,NA,,NA,,NA,
719,719,29128,UHRF1,-,157,5,1.331e-07,23943380,(p=1.90e-03),,25207720,(p=2.00e-03),,21214517,(p=2.60e-03),,22552622,(p=7.10e-03),,25743796,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,
720,720,3622,ING2,-,58,4,1.342e-07,27305909,(p=3.50e-03),,23864195,(p=7.10e-03),,18160212,(p=7.10e-03),,16465410,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
721,721,7764,ZNF217,-,58,4,1.34e-07,22728437,(p=1.30e-03),,21059223,(p=1.70e-03),,22139760,(p=4.10e-03),,20429623,(p=4.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
722,722,8844,KSR1,-,58,4,1.339e-07,15899786,(p=1.50e-03),,24909178,(p=6.20e-03),,25962735,(p=7.30e-03),,21435442,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
723,723,9928,KIF14,-,58,4,1.337e-07,24784001,(p=6.02e-04),,28525372,(p=2.40e-03),,23479679,(p=2.60e-03),,21618518,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
724,724,25803,SPDEF,-,58,4,1.335e-07,23376423,(p=3.50e-03),,23921628,(p=3.50e-03),,12907642,(p=9.00e-03),,19830706,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
725,725,2876,GPX1,-,313,6,1.368e-07,23518201,(p=2.40e-03),,18267129,(p=4.10e-03),,20200426,(p=4.20e-03),,19347979,(p=5.10e-03),,22964634,(p=8.90e-03),,23765060,(p=9.50e-03),,NA,,NA,,NA,,NA,
726,726,498,ATP5F1A,-,159,5,1.404e-07,21575865,(p=1.00e-03),,21319273,(p=1.70e-03),,24189400,(p=7.50e-03),,24140708,(p=8.50e-03),,21825151,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
727,727,4585,MUC4,-,159,5,1.402e-07,27698002,(p=1.80e-03),,24747969,(p=5.70e-03),,25327561,(p=5.70e-03),,22644656,(p=5.70e-03),,25367394,(p=5.70e-03),,NA,,NA,,NA,,NA,,NA,
728,728,6909,TBX2,-,59,4,1.423e-07,24113180,(p=6.05e-04),,24742492,(p=1.40e-03),,15781639,(p=1.90e-03),,22844464,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
729,729,1719,DHFR,-,160,5,1.442e-07,19666584,(p=4.10e-03),,12084458,(p=4.30e-03),,23903781,(p=6.60e-03),,16467096,(p=7.20e-03),,23197646,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
730,730,6786,STIM1,-,317,6,1.464e-07,23714431,(p=6.07e-04),,28326487,(p=4.60e-03),,23578185,(p=5.70e-03),,25832866,(p=7.10e-03),,28145580,(p=7.20e-03),,28108672,(p=9.10e-03),,NA,,NA,,NA,,NA,
731,731,7113,TMPRSS2,-,161,5,1.484e-07,26026052,(p=2.01e-04),,21802835,(p=1.90e-03),,22313860,(p=3.00e-03),,21394739,(p=6.00e-03),,21680704,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
732,732,26136,TES,-,60,4,1.516e-07,24929083,(p=1.20e-03),,22957844,(p=4.20e-03),,25119600,(p=4.60e-03),,28000866,(p=5.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
733,733,1890,TYMP,-,162,5,1.526e-07,22480737,(p=4.10e-03),,14719072,(p=4.10e-03),,18765464,(p=4.30e-03),,25304388,(p=6.20e-03),,18922971,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,
734,734,8091,HMGA2,-,321,6,1.566e-07,23144634,(p=3.30e-03),,16061642,(p=6.00e-03),,19549901,(p=6.00e-03),,23975428,(p=6.60e-03),,27629422,(p=6.60e-03),,26818837,(p=7.50e-03),,NA,,NA,,NA,,NA,
735,735,3312,HSPA8,-,529,7,1.58e-07,21575865,(p=1.00e-03),,21319273,(p=1.70e-03),,27183383,(p=3.60e-03),,28465257,(p=7.10e-03),,24189400,(p=7.50e-03),,16740632,(p=8.30e-03),,24736948,(p=8.40e-03),,NA,,NA,,NA,
736,736,1105,CHD1,-,61,4,1.613e-07,27596623,(p=2.40e-03),,25770290,(p=4.00e-03),,28655764,(p=5.40e-03),,28646284,(p=6.40e-03),,NA,,NA,,NA,,NA,,NA,,NA,
737,737,57697,FANCM,-,61,4,1.611e-07,27351285,(p=1.40e-03),,19536649,(p=2.50e-03),,17396147,(p=4.20e-03),,28033443,(p=4.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
738,738,5465,PPARA,-,532,7,1.634e-07,25670618,(p=6.01e-04),,23951092,(p=2.30e-03),,23814018,(p=5.30e-03),,26718439,(p=6.80e-03),,25566967,(p=7.60e-03),,22266374,(p=9.00e-03),,16239970,(p=9.20e-03),,NA,,NA,,NA,
739,739,604,BCL6,-,326,6,1.702e-07,18494554,(p=4.02e-04),,27881582,(p=2.40e-03),,24917186,(p=2.70e-03),,16815642,(p=5.70e-03),,23708665,(p=7.20e-03),,27268052,(p=9.70e-03),,NA,,NA,,NA,,NA,
740,740,10933,MORF4L1,-,62,4,1.714e-07,23585894,(p=1.31e-04),,21466675,(p=1.34e-04),,25016020,(p=9.02e-04),,20332121,(p=7.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
741,741,10988,METAP2,-,62,4,1.712e-07,15814649,(p=4.30e-03),,18264137,(p=5.70e-03),,26935506,(p=7.20e-03),,11485930,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
742,742,2952,GSTT1,-,1711,11,1.722e-07,12183419,(p=2.00e-03),,19786980,(p=3.00e-03),,20200426,(p=4.20e-03),,19347979,(p=5.10e-03),,19332728,(p=5.40e-03),,19362955,(p=5.70e-03),,20708344,(p=6.00e-03),,27466493,(p=6.20e-03),,24189400,(p=7.50e-03),,11585745,(p=7.60e-03),
743,743,2071,ERCC3,-,167,5,1.751e-07,25069034,(p=1.50e-03),,27655433,(p=2.50e-03),,17088560,(p=2.60e-03),,27384421,(p=2.80e-03),,28592488,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
744,744,7099,TLR4,-,2064,12,1.759e-07,27685627,(p=1.40e-03),,19445369,(p=1.50e-03),,27354597,(p=1.70e-03),,19593445,(p=5.40e-03),,19643479,(p=5.70e-03),,24929539,(p=6.60e-03),,28653898,(p=8.60e-03),,26063617,(p=8.80e-03),,25555874,(p=9.60e-03),,21949133,(p=9.70e-03),
745,745,5216,PFN1,-,168,5,1.798e-07,20143334,(p=1.40e-03),,21319273,(p=1.70e-03),,25454514,(p=4.30e-03),,27683119,(p=8.60e-03),,25103363,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
746,746,1032,CDKN2D,-,63,4,1.815e-07,15750620,(p=3.00e-03),,22476863,(p=5.70e-03),,24022213,(p=5.70e-03),,9782052,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
747,747,10014,HDAC5,-,170,5,1.902e-07,28440397,(p=2.60e-03),,22301920,(p=2.90e-03),,25129440,(p=3.00e-03),,27177225,(p=4.20e-03),,15619633,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,
748,748,7421,VDR,-,1735,11,1.944e-07,27041576,(p=7.01e-04),,12036913,(p=9.00e-04),,19475409,(p=2.00e-03),,23341935,(p=2.60e-03),,22984610,(p=2.90e-03),,25519225,(p=4.20e-03),,20687218,(p=5.60e-03),,23085504,(p=5.90e-03),,26654942,(p=6.60e-03),,28125641,(p=9.80e-03),
749,749,1022,CDK7,-,172,5,2.01e-07,22447844,(p=2.40e-03),,25047832,(p=5.60e-03),,23532886,(p=5.70e-03),,21315177,(p=5.70e-03),,9840937,(p=5.90e-03),,NA,,NA,,NA,,NA,,NA,
750,750,50943,FOXP3,-,807,8,2.046e-07,23201402,(p=6.07e-04),,22431701,(p=1.70e-03),,27189164,(p=4.20e-03),,23313429,(p=4.40e-03),,23211717,(p=5.70e-03),,28716029,(p=8.50e-03),,19513564,(p=8.60e-03),,27431260,(p=8.70e-03),,NA,,NA,
751,751,4929,NR4A2,-,173,5,2.063e-07,19074857,(p=1.30e-03),,23517088,(p=1.50e-03),,19549529,(p=2.70e-03),,21979916,(p=4.30e-03),,18577687,(p=5.60e-03),,NA,,NA,,NA,,NA,,NA,
752,752,10253,SPRY2,-,173,5,2.061e-07,25934697,(p=2.40e-03),,21909357,(p=2.90e-03),,20624167,(p=3.00e-03),,26286024,(p=8.90e-03),,23868981,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
753,753,5524,PTPA,-,174,5,2.118e-07,24821282,(p=1.70e-03),,24958351,(p=4.30e-03),,26280018,(p=5.70e-03),,22253878,(p=6.60e-03),,11531413,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,
754,754,89780,WNT3A,-,174,5,2.115e-07,22550094,(p=1.20e-03),,27391060,(p=1.90e-03),,25359619,(p=5.70e-03),,23559372,(p=6.20e-03),,25174704,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,
755,755,274,BIN1,-,175,5,2.173e-07,11032017,(p=2.50e-03),,28152502,(p=5.00e-03),,19629135,(p=5.10e-03),,21447796,(p=5.40e-03),,25257171,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,
756,756,6416,MAP2K4,-,176,5,2.232e-07,24556602,(p=1.40e-03),,18436711,(p=2.30e-03),,15737736,(p=3.70e-03),,19593445,(p=5.40e-03),,9622070,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,
757,757,7019,TFAM,-,176,5,2.229e-07,27779689,(p=1.30e-03),,26820294,(p=2.50e-03),,21467167,(p=4.40e-03),,28126676,(p=7.20e-03),,26307971,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,
758,758,5610,EIF2AK2,-,344,6,2.27e-07,26202421,(p=6.03e-04),,19106640,(p=3.50e-03),,24189400,(p=7.50e-03),,23682076,(p=7.90e-03),,19109397,(p=9.70e-03),,21294215,(p=9.90e-03),,NA,,NA,,NA,,NA,
759,759,7128,TNFAIP3,-,344,6,2.267e-07,20186265,(p=1.10e-03),,17297453,(p=1.40e-03),,24901050,(p=2.50e-03),,26758190,(p=8.90e-03),,26159495,(p=9.50e-03),,27919278,(p=9.80e-03),,NA,,NA,,NA,,NA,
760,760,3090,HIC1,-,67,4,2.288e-07,23417673,(p=2.40e-03),,23340301,(p=3.80e-03),,27935866,(p=8.90e-03),,24489730,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
761,761,6210,RPS15A,-,67,4,2.285e-07,27130037,(p=6.05e-04),,21319273,(p=1.70e-03),,17361185,(p=5.70e-03),,16226712,(p=6.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
762,762,11284,PNKP,-,67,4,2.282e-07,23883586,(p=2.00e-03),,16364363,(p=3.60e-03),,25590633,(p=5.10e-03),,28002403,(p=6.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
763,763,5395,PMS2,-,179,5,2.405e-07,22968820,(p=7.01e-04),,26423401,(p=1.30e-03),,18768816,(p=2.20e-03),,28805995,(p=7.10e-03),,12684669,(p=8.90e-03),,NA,,NA,,NA,,NA,,NA,
764,764,8744,TNFSF9,-,68,4,2.417e-07,20520765,(p=1.10e-03),,22797667,(p=2.30e-03),,19759901,(p=3.70e-03),,25631633,(p=7.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
765,765,55120,FANCL,-,68,4,2.414e-07,26385482,(p=1.40e-03),,17106252,(p=1.70e-03),,12973351,(p=3.50e-03),,17396147,(p=4.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
766,766,5566,PRKACA,-,574,7,2.604e-07,28051330,(p=4.80e-03),,24909179,(p=5.30e-03),,17333334,(p=7.10e-03),,21559296,(p=7.40e-03),,21098703,(p=9.20e-03),,17317104,(p=9.20e-03),,28122154,(p=9.70e-03),,NA,,NA,,NA,
767,767,3963,LGALS7,-,70,4,2.708e-07,21319273,(p=1.70e-03),,25367122,(p=1.80e-03),,23967302,(p=6.20e-03),,23985992,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
768,768,6232,RPS27,-,70,4,2.704e-07,21319273,(p=1.70e-03),,21518817,(p=5.20e-03),,16864798,(p=5.70e-03),,24189400,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
769,769,8794,TNFRSF10C,-,70,4,2.701e-07,25808868,(p=3.50e-03),,11451151,(p=4.10e-03),,26542757,(p=4.80e-03),,19661294,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
770,770,54541,DDIT4,-,70,4,2.697e-07,25337238,(p=5.70e-03),,18796435,(p=8.00e-03),,21540236,(p=8.40e-03),,26968249,(p=9.30e-03),,NA,,NA,,NA,,NA,,NA,,NA,
771,771,1540,CYLD,-,184,5,2.729e-07,27357419,(p=1.30e-03),,28295222,(p=2.40e-03),,16627981,(p=5.70e-03),,24577083,(p=6.00e-03),,24398777,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,
772,772,51343,FZR1,-,184,5,2.725e-07,23539442,(p=1.90e-03),,26939887,(p=1.90e-03),,28383660,(p=2.50e-03),,28143883,(p=2.60e-03),,28655764,(p=5.40e-03),,NA,,NA,,NA,,NA,,NA,
773,773,7580,ZNF32,-,15,3,2.74e-07,27763636,(p=1.20e-03),,25786368,(p=3.00e-03),,26497555,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
774,774,53836,GPR87,-,15,3,2.736e-07,26473854,(p=1.40e-03),,28288630,(p=2.00e-03),,19602589,(p=5.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
775,775,55010,PARPBP,-,15,3,2.733e-07,23436799,(p=7.00e-04),,20931645,(p=1.10e-03),,26792895,(p=3.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
776,776,9987,HNRNPDL,-,71,4,2.835e-07,20000738,(p=7.00e-04),,21575865,(p=1.00e-03),,18095154,(p=3.00e-03),,24189400,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
777,777,84126,ATRIP,-,71,4,2.831e-07,21775519,(p=2.40e-03),,18162465,(p=2.60e-03),,21285353,(p=5.30e-03),,19889979,(p=6.60e-03),,NA,,NA,,NA,,NA,,NA,,NA,
778,778,84148,KAT8,-,71,4,2.827e-07,24953651,(p=2.50e-03),,28202522,(p=3.50e-03),,24702180,(p=4.20e-03),,16024812,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
779,779,405,ARNT,-,186,5,2.849e-07,20932347,(p=3.50e-03),,20049704,(p=3.70e-03),,23907215,(p=6.10e-03),,24921657,(p=7.10e-03),,26572229,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
780,780,546,ATRX,-,189,5,3.08e-07,27171262,(p=7.02e-04),,28190324,(p=3.00e-03),,22829774,(p=5.70e-03),,25803170,(p=6.00e-03),,21885354,(p=8.30e-03),,NA,,NA,,NA,,NA,,NA,
781,781,1602,DACH1,-,74,4,3.331e-07,24882577,(p=6.01e-04),,25322986,(p=2.30e-03),,24149323,(p=7.40e-03),,24743895,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
782,782,6670,SP3,-,194,5,3.494e-07,26967243,(p=5.70e-03),,18593936,(p=6.00e-03),,15619633,(p=7.20e-03),,17616668,(p=9.20e-03),,15777284,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,
783,783,2886,GRB7,-,75,4,3.507e-07,20126311,(p=1.90e-03),,17426702,(p=7.20e-03),,24189400,(p=7.50e-03),,19717535,(p=9.90e-03),,NA,,NA,,NA,,NA,,NA,,NA,
784,784,8836,GGH,-,75,4,3.502e-07,19307503,(p=3.00e-03),,19815704,(p=5.70e-03),,23374458,(p=7.10e-03),,19841321,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
785,785,259266,ASPM,-,75,4,3.498e-07,21923303,(p=1.20e-03),,25796627,(p=2.20e-03),,17090670,(p=4.20e-03),,18636190,(p=4.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
786,786,4772,NFATC1,-,197,5,3.751e-07,25631176,(p=7.01e-04),,26493727,(p=1.70e-03),,19900447,(p=3.00e-03),,18078995,(p=5.20e-03),,27350254,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
787,787,6222,RPS18,-,77,4,3.883e-07,21575865,(p=1.00e-03),,21319273,(p=1.70e-03),,17361185,(p=5.70e-03),,26381412,(p=6.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
788,788,3956,LGALS1,-,380,6,3.89e-07,22696230,(p=2.60e-03),,26859293,(p=3.00e-03),,25850433,(p=5.20e-03),,24468067,(p=7.20e-03),,28212576,(p=8.50e-03),,28350104,(p=9.70e-03),,NA,,NA,,NA,,NA,
789,789,79961,DENND2D,-,17,3,4.009e-07,24317529,(p=5.70e-03),,18677770,(p=9.10e-03),,24189587,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,,NA,
790,790,56254,RNF20,-,78,4,4.075e-07,27798111,(p=1.50e-03),,20738173,(p=4.20e-03),,24357716,(p=7.50e-03),,22354749,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
791,791,2241,FER,-,79,4,4.285e-07,28245430,(p=3.00e-03),,23873028,(p=7.10e-03),,25347743,(p=8.50e-03),,29038547,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,,NA,
792,792,4615,MYD88,-,387,6,4.301e-07,27287071,(p=3.02e-04),,26223974,(p=5.10e-03),,19593445,(p=5.40e-03),,28294689,(p=7.10e-03),,17940625,(p=9.20e-03),,26596839,(p=9.90e-03),,NA,,NA,,NA,,NA,
793,793,23405,DICER1,-,388,6,4.36e-07,19082437,(p=8.00e-04),,26631032,(p=1.20e-03),,24846461,(p=4.20e-03),,21878538,(p=5.30e-03),,25115815,(p=6.60e-03),,19092150,(p=7.20e-03),,NA,,NA,,NA,,NA,
794,794,375,ARF1,-,205,5,4.519e-07,22158626,(p=1.60e-03),,21319273,(p=1.70e-03),,27213581,(p=7.50e-03),,21478909,(p=9.70e-03),,26908458,(p=9.80e-03),,NA,,NA,,NA,,NA,,NA,
795,795,9682,KDM4A,-,81,4,4.714e-07,28883001,(p=1.20e-03),,27612013,(p=5.10e-03),,25564517,(p=5.70e-03),,22134899,(p=9.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
796,796,5144,PDE4D,-,207,5,4.728e-07,21319273,(p=1.70e-03),,25122068,(p=3.60e-03),,23536305,(p=4.80e-03),,23648065,(p=7.70e-03),,25149359,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,
797,797,3673,ITGA2,-,395,6,4.81e-07,25808196,(p=2.09e-04),,23951036,(p=5.20e-03),,23418787,(p=6.00e-03),,26850110,(p=9.20e-03),,26758421,(p=9.20e-03),,17331499,(p=9.70e-03),,NA,,NA,,NA,,NA,
798,798,9201,DCLK1,-,82,4,4.936e-07,28351564,(p=1.50e-03),,24626093,(p=3.70e-03),,24260365,(p=5.20e-03),,24880079,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
799,799,84444,DOT1L,-,82,4,4.93e-07,24858818,(p=7.02e-04),,27335278,(p=1.90e-03),,28209620,(p=5.70e-03),,26385168,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
800,800,6925,TCF4,-,209,5,4.934e-07,24869759,(p=4.20e-03),,24846398,(p=5.70e-03),,27014877,(p=5.70e-03),,20603605,(p=7.60e-03),,19394332,(p=8.50e-03),,NA,,NA,,NA,,NA,,NA,
801,801,7014,TERF2,-,209,5,4.927e-07,19996277,(p=1.10e-03),,20028875,(p=2.00e-03),,14749375,(p=4.20e-03),,19797051,(p=7.20e-03),,19581589,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,
802,802,427,ASAH1,-,83,4,5.157e-07,26687835,(p=6.05e-04),,24091326,(p=2.40e-03),,22515519,(p=2.60e-03),,27825124,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
803,803,638,BIK,-,83,4,5.151e-07,25861752,(p=2.90e-03),,15824729,(p=3.70e-03),,15767553,(p=6.60e-03),,22388352,(p=7.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
804,804,5054,SERPINE1,-,1245,9,5.324e-07,27197170,(p=2.00e-03),,14983227,(p=3.70e-03),,27004408,(p=5.10e-03),,25170877,(p=5.70e-03),,26215730,(p=6.60e-03),,27385000,(p=6.60e-03),,18276785,(p=7.40e-03),,14983219,(p=9.70e-03),,20737565,(p=9.80e-03),,NA,
805,805,1654,DDX3X,-,213,5,5.382e-07,26364611,(p=5.01e-04),,25820276,(p=9.01e-04),,21575865,(p=1.00e-03),,21319273,(p=1.70e-03),,26311743,(p=2.20e-03),,NA,,NA,,NA,,NA,,NA,
806,806,597,BCL2A1,-,84,4,5.385e-07,21843371,(p=5.40e-03),,10849436,(p=5.90e-03),,23447565,(p=7.10e-03),,22292048,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,,NA,
807,807,3192,HNRNPU,-,214,5,5.495e-07,21575865,(p=1.00e-03),,21319273,(p=1.70e-03),,26381412,(p=6.20e-03),,24189400,(p=7.50e-03),,21825151,(p=9.40e-03),,NA,,NA,,NA,,NA,,NA,
808,808,10419,PRMT5,-,217,5,5.877e-07,24453002,(p=1.00e-03),,21592330,(p=3.00e-03),,27546619,(p=5.20e-03),,26078354,(p=5.70e-03),,17409432,(p=5.70e-03),,NA,,NA,,NA,,NA,,NA,
809,809,1163,CKS1B,-,86,4,5.901e-07,27558135,(p=6.02e-04),,27270326,(p=1.80e-03),,18519678,(p=4.20e-03),,25544127,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
810,810,1475,CSTA,-,86,4,5.893e-07,21319273,(p=1.70e-03),,9769367,(p=5.50e-03),,17985332,(p=5.90e-03),,24189400,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
811,811,10923,SUB1,-,86,4,5.886e-07,21319273,(p=1.70e-03),,17361185,(p=5.70e-03),,25321468,(p=5.70e-03),,27270442,(p=9.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
812,812,4296,MAP3K11,-,87,4,6.16e-07,19782705,(p=1.10e-03),,26152725,(p=3.70e-03),,20937558,(p=6.20e-03),,22139075,(p=7.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
813,813,10221,TRIB1,-,87,4,6.152e-07,28406482,(p=7.01e-04),,28087598,(p=6.00e-03),,24962028,(p=9.00e-03),,22623531,(p=9.10e-03),,NA,,NA,,NA,,NA,,NA,,NA,
814,814,5052,PRDX1,-,220,5,6.24e-07,21319273,(p=1.70e-03),,16278420,(p=2.00e-03),,25011585,(p=2.40e-03),,26636537,(p=3.50e-03),,26689287,(p=7.20e-03),,NA,,NA,,NA,,NA,,NA,
815,815,5266,PI3,-,88,4,6.424e-07,23320734,(p=2.20e-03),,24469047,(p=4.20e-03),,18092325,(p=6.40e-03),,25195861,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,,NA,
816,816,5270,SERPINE2,-,88,4,6.416e-07,23041623,(p=6.00e-03),,20942929,(p=6.00e-03),,19584287,(p=7.50e-03),,23648065,(p=7.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
817,817,10507,SEMA4D,-,88,4,6.409e-07,23376478,(p=4.40e-03),,22652457,(p=5.20e-03),,24603190,(p=5.70e-03),,16754882,(p=5.70e-03),,NA,,NA,,NA,,NA,,NA,,NA,
